1644,0,0.7898746132850647,4.2129645347595215,0.0,0.1968759298324585,4.286370501467849,79.38108356653207
1644,1,1.0005079507827759,3.94722580909729,0.0,-0.24609491229057312,4.072052031541752,75.77672549437766
1644,2,-3.3306381702423096,3.633882999420166,0.0,-0.24609491229057312,4.929326148121054,132.5068377274244
1644,3,-3.3767142295837402,4.699206352233887,0.0,-0.1968759298324585,5.786599980052935,125.69993498376782
1646,0,1.0005079507827759,3.94722580909729,0.0,0.14765694737434387,4.072052031541752,75.77672549437766
1646,1,1.8167117834091187,4.582337379455566,0.0,0.14765694737434387,4.9293262788268795,68.37367288638436
1648,0,0.7898746132850647,4.2129645347595215,0.0,-0.1968759298324585,4.286370501467849,79.38108356653207
1648,1,-3.554435968399048,4.566259860992432,0.0,-0.1968759298324585,5.78660039846882,127.89765336256778
1651,0,0.13164576888084412,4.284348487854004,0.0,-0.1968759298324585,4.286370559557482,88.24001841423338
1652,0,0.25012698769569397,4.0643630027771,0.0,-0.14765694737434387,4.072052323867782,86.47837330178916
1654,0,0.8754444122314453,3.9768335819244385,0.0,-1.0335986614227295,4.072052094120263,77.58514678883996
1654,1,0.8293683528900146,3.767526149749756,0.0,-0.4429708421230316,3.857733162599989,77.5851460527174
1654,2,-3.0805110931396484,4.643357753753662,0.0,-0.393751859664917,5.572281384164002,123.56121707971568
1654,3,-0.14481034874916077,4.712783336639404,0.0,-0.34453287720680237,4.715007615604761,91.7599816219647
1654,4,1.5929138660430908,4.437783241271973,0.0,-0.34453287720680237,4.71500738929927,70.25472489558041
1654,5,1.0663307905197144,3.7074310779571533,0.0,-0.29531389474868774,3.857733343896768,73.95371397015958
1654,6,-0.23696239292621613,3.8504486083984375,0.0,-0.29531389474868774,3.857733228410018,93.52162695776724
1654,7,0.0,4.715007305145264,0.0,-0.24609491229057312,4.715007305145264,90.0
1654,8,1.7377240657806396,4.3831048011779785,0.0,-0.24609491229057312,4.715007171458241,68.37367337550774
1655,0,0.8886089324951172,3.0895259380340576,0.0,-0.5414087772369385,3.214777808293341,73.95371518684014
1655,1,1.3164576292037964,4.079204559326172,0.0,-0.4429708421230316,4.286370320716155,72.11385892410803
1655,2,3.5544357299804688,2.3956120014190674,0.0,-0.4429708421230316,4.286370284973623,33.979109062714954
1655,3,0.7898746132850647,3.1162307262420654,0.0,-0.393751859664917,3.214777728535424,75.77672618840609
1655,4,0.11189890652894974,3.641695976257324,0.0,-0.29531389474868774,3.643414737409284,88.24001825223685
1655,5,-3.159498453140259,2.8966429233551025,0.0,-0.24609491229057312,4.286370341071672,137.4852567101836
1655,6,1.053166151046753,4.154974460601807,0.0,-0.24609491229057312,4.286370458787236,75.77672671042829
1655,7,0.0,4.715007305145264,0.0,-0.14765694737434387,4.715007305145264,90.0
1655,8,-4.6339311599731445,0.870618462562561,0.0,-0.14765694737434387,4.715007370378635,169.35936724271917
1656,0,1.0268369913101196,2.5900166034698486,0.0,-1.0335986614227295,2.7861407381846863,68.3736735324457
1656,1,1.0268369913101196,2.5900166034698486,0.0,-0.9351606369018555,2.7861407381846863,68.3736735324457
1656,2,1.1124067306518555,2.554433584213257,0.0,-0.787503719329834,2.786140640842837,66.46780028882556
1656,3,-2.0141804218292236,3.2901644706726074,0.0,-0.24609491229057312,3.857733144705127,121.47423014971837
1657,0,1.1848119497299194,1.7859067916870117,0.0,-0.24609491229057312,2.1431851121208845,56.43878258246572
1657,1,-0.08556975424289703,2.7848262786865234,0.0,-0.24609491229057312,2.786140625543553,91.75998182823737
1657,2,-2.0141804218292236,3.036041498184204,0.0,-0.24609491229057312,3.643414710182844,123.56121923801797
1657,3,-0.44759562611579895,3.615816593170166,0.0,-0.24609491229057312,3.6434148103067674,97.05664642609777
1658,0,1.1848119497299194,1.522086501121521,0.0,-0.393751859664917,1.9288666810122381,52.10234539376157
1658,1,-2.606586217880249,2.8439083099365234,0.0,-0.24609491229057312,3.857733296453926,132.50683704628185
1658,2,-0.47392478585243225,2.5277786254882812,0.0,-0.1968759298324585,2.571822210441596,100.61891721652908
1658,3,-2.2708895206451416,2.2754905223846436,0.0,-0.1968759298324585,3.2147778045205953,134.9420158700518
1659,0,-2.211648941040039,2.0276498794555664,0.0,-0.1968759298324585,3.000459143541151,137.48525936695015
1659,1,-0.7372162938117981,2.908482074737549,0.0,-0.1968759298324585,3.0004592720000782,104.22327329263551
1659,2,-2.461775779724121,2.685913562774658,0.0,-0.1968759298324585,3.643414834510773,132.50683428249894
1659,3,-0.4344310164451599,2.3171303272247314,0.0,-0.09843796491622925,2.3575036079281335,100.61891668257942
1660,0,-1.0268369913101196,5.476853847503662,0.0,0.0,5.572281603942723,100.6189164635803
1663,0,1.3625338077545166,1.365294098854065,0.0,0.14765694737434387,1.928866598196919,45.0579776223671
