timestamp_s,frame_number,point_index,x,y,z,doppler,range,azimuth_deg,elevation_deg,snr,noise
0.0,1,0,-0.11562623083591461,0.04168929159641266,-0.025696031749248505,0.0,0.1255695358707251,160.173119921299,-11.8081843079438,34.0,54.6
0.28634,2,0,-0.11562623083591461,0.04162819683551788,-0.025794893503189087,0.0,0.12556953675130644,160.199915663753,-11.8542726971441,33.800000000000004,54.800000000000004
0.587069,3,0,-0.11562623083591461,0.04164056107401848,-0.02577492780983448,0.0,0.125569536462796,160.194492064918,-11.8449642694219,35.0,53.6
0.892842,4,0,-0.11562623083591461,0.04162558913230896,-0.0257990974932909,0.0,0.12556953595279524,160.201059585378,-11.8562328088279,34.6,54.0
1.183869,5,0,-0.11562623083591461,0.04165138676762581,-0.025757430121302605,0.0,0.1255695364467049,160.189743655588,-11.836806715756,33.800000000000004,54.800000000000004
1.47586,6,0,-0.11562623083591461,0.04166240245103836,-0.025739610195159912,0.0,0.12556953678464883,160.18491220317,-11.8284991488094,33.7,54.900000000000006
1.783166,7,0,-0.11562623083591461,0.041639942675828934,-0.025775926187634468,0.0,0.1255695363302617,160.194763317782,-11.8454297407581,34.4,54.2
2.096781,8,0,-0.11562623083591461,0.041644804179668427,-0.02576807513833046,0.0,0.12556953718485142,160.192630903049,-11.8417694038652,33.9,54.7
2.382097,9,0,-0.11562623083591461,0.041635263711214066,-0.025783484801650047,0.0,0.12556953663265413,160.196815718818,-11.848953676376,33.800000000000004,54.800000000000004
2.676003,10,0,-0.11562623083591461,0.04167233407497406,-0.025723526254296303,0.0,0.12556953646299698,160.180556468309,-11.8210011666374,35.5,53.1
2.98116,11,0,-0.11562623083591461,0.04159906134009361,-0.02584185265004635,0.0,0.1255695365527953,160.212697471073,-11.876167378526,35.1,53.5
3.282454,12,0,-0.11562623083591461,0.0416448749601841,-0.025767957791686058,0.0,0.12556953657843806,160.19259985682,-11.8417147538134,34.7,53.900000000000006
3.589096,13,0,-0.11562623083591461,0.041605670005083084,-0.025831207633018494,0.0,0.12556953580256716,160.209798054923,-11.8712040662261,34.1,54.5
3.884847,14,0,-0.11562623083591461,0.041624825447797775,-0.02580033428966999,0.0,0.12556953691217693,160.20139459411,-11.8568093537976,33.6,55.0
4.186484,15,0,-0.11562623083591461,0.041669394820928574,-0.025728289037942886,0.0,0.12556953682674224,160.181845518766,-11.8232214253677,34.1,54.5
4.487805,16,0,-0.11562623083591461,0.04162963479757309,-0.025792568922042847,0.0,0.12556953596433273,160.199284879719,-11.8531889841691,34.9,53.7
4.785782,17,0,-0.11562623083591461,0.041644636541604996,-0.02576833963394165,0.0,0.1255695358655624,160.19270443364,-11.841892840371,34.6,54.0
5.082441,18,0,-0.11562623083591461,0.04163185879588127,-0.025788981467485428,0.0,0.12556953646984095,160.198309298717,-11.8515163670009,33.800000000000004,54.800000000000004
5.385359,19,0,-0.11562623083591461,0.04165073111653328,-0.025758489966392517,0.0,0.12556953637411705,160.190031231846,-11.8373008235961,33.6,55.0
5.685498,20,0,-0.11562623083591461,0.041613299399614334,-0.025818917900323868,0.0,0.12556953637640708,160.20645094594,-11.8654738682289,33.800000000000004,54.800000000000004
5.982821,21,0,-0.11562623083591461,0.04168403521180153,-0.025704558938741684,0.0,0.12556953611085042,160.175424980408,-11.8121592793445,33.7,54.900000000000006
6.28164,22,0,-0.11562623083591461,0.04167919233441353,-0.02571241185069084,0.0,0.1255695363300701,160.177548765205,-11.8158199857089,34.2,54.400000000000006
6.584528,23,0,-0.11562623083591461,0.04167256876826286,-0.02572314441204071,0.0,0.1255695361284277,160.180453541227,-11.8208231938287,33.9,54.7
6.882208,24,0,-0.11562623083591461,0.04167774319648743,-0.02571476250886917,0.0,0.12556953669644605,160.178184277996,-11.8169157472098,33.6,55.0
7.188393,25,0,-0.11562623083591461,0.04164110869169235,-0.025774043053388596,0.0,0.1255695364557482,160.194251859842,-11.8445517840801,33.7,54.900000000000006
7.481521,26,0,-0.11562623083591461,0.041669465601444244,-0.025728173553943634,0.0,0.12556953665301152,160.181814476748,-11.8231676059275,33.7,54.900000000000006
7.784211,27,0,-0.11562623083591461,0.04165655001997948,-0.025749078020453453,0.0,0.12556953625697062,160.187479028894,-11.8329130069168,33.5,55.1
8.080724,28,0,-0.11562623083591461,0.041602130979299545,-0.025836912915110588,0.0,0.12556953702360305,160.211350716731,-11.8738641033842,33.800000000000004,54.800000000000004
8.401877,29,0,-0.11562623083591461,0.041632622480392456,-0.025787746533751488,0.0,0.12556953604757845,160.197974302975,-11.8509406501515,33.6,55.0
8.680535,30,0,-0.11562623083591461,0.041646674275398254,-0.02576504647731781,0.0,0.12556953593726336,160.191810633067,-11.8403575375457,34.1,54.5
8.985788,31,0,-0.11562623083591461,0.041632022708654404,-0.025788718834519386,0.0,0.12556953687602745,160.198237397073,-11.8513938818883,33.7,54.900000000000006
9.283727,32,0,-0.11562623083591461,0.04170001670718193,-0.02567862533032894,0.0,0.12556953631177775,160.1684168933,-11.8000703509343,33.6,55.0
9.283727,32,1,0.2697945535182953,4.315446376800537,-0.7871330976486206,0.25578173995018005,4.394934020615432,86.4226187822927,-10.3173472414638,27.700000000000003,40.400000000000006
9.283727,32,2,3.391702890396118,2.6272523403167725,3.481405019760132,-0.34104230999946594,5.525059661943243,37.7617779134197,39.0583678273943,12.8,43.400000000000006
9.283727,32,3,0.13104306161403656,4.149427890777588,-0.9962676167488098,-0.25578173995018005,4.269364504108601,88.191143471781,-13.4945383286891,23.900000000000002,40.5
9.588257,33,0,-0.11562623083591461,0.04169364273548126,-0.02568897418677807,0.0,0.1255695364992764,160.171211886102,-11.8048943716736,33.800000000000004,54.800000000000004
9.891539,34,0,-0.11562623083591461,0.041662201285362244,-0.02573993429541588,0.0,0.12556953647598837,160.185000431323,-11.8286502695015,33.800000000000004,54.800000000000004
10.208884,35,0,-0.11562623083591461,0.041620686650276184,-0.025807008147239685,0.0,0.12556953644922156,160.20321020255,-11.8599210003672,34.0,54.6
