frame_number,point_index,x,y,z,doppler,range
1,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
1,1,1.4546858072280884,3.3404133319854736,0.0,0.14765694737434387,3.6434148852768784
1,2,0.2567092478275299,2.774289131164551,0.0,0.4429708421230316,2.7861406678805603
1,3,-0.09873432666063309,3.213261127471924,0.0,0.5906277894973755,3.214777681362005
1,4,-2.9620296955108643,1.2494703531265259,0.0,0.5906277894973755,3.214777765325359
1,5,0.23696239292621613,2.560882329940796,0.0,0.738284707069397,2.5718222107028157
1,6,0.4870893359184265,7.914810657501221,0.0,1.3781315088272095,7.929784597658398
2,0,2.738232135772705,2.0641672611236572,0.0,0.0,3.4290963403312382
2,1,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
2,2,0.18430407345294952,2.99479341506958,0.0,0.6398468017578125,3.000459229923891
2,3,1.500761866569519,3.7854089736938477,0.0,0.6398468017578125,4.072051973915747
2,4,1.500761866569519,3.7854089736938477,0.0,0.738284707069397,4.072051973915747
2,5,0.10531661659479141,3.427478790283203,0.0,0.9843796491622925,3.4290964476917507
2,6,0.10531661659479141,3.427478790283203,0.0,1.279693603515625,3.4290964476917507
3,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
3,1,-0.39493730664253235,4.268136978149414,0.0,0.5414087772369385,4.28637011239399
3,2,-1.974686622619629,3.8044161796569824,0.0,0.5414087772369385,4.2863702273122355
3,3,0.22379781305789948,3.6365349292755127,0.0,0.5906277894973755,3.643414847772671
3,4,1.9746863842010498,4.980800628662109,0.0,0.787503719329834,5.357962412935525
3,5,-3.7321577072143555,4.422187328338623,0.0,0.836722731590271,5.786600203784447
3,6,1.948357343673706,7.686702251434326,0.0,-0.6890657544136047,7.929784854638416
4,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
4,1,5.450135231018066,5.46117639541626,0.0,0.0,7.715466392787676
4,2,-3.0607643127441406,5.89684534072876,0.0,0.1968759298324585,6.643874107073567
4,3,-5.50937557220459,3.713198661804199,0.0,0.1968759298324585,6.643874133186837
4,4,0.41468414664268494,4.48154354095459,0.0,0.24609491229057312,4.5006883307943655
4,5,1.6455720663070679,5.099005699157715,0.0,0.24609491229057312,5.357962910048274
4,6,-4.199499607086182,4.581851959228516,0.0,0.24609491229057312,6.215236465831625
4,7,1.3362045288085938,6.0699028968811035,0.0,0.24609491229057312,6.2152364170942205
4,8,0.39493730664253235,4.268136978149414,0.0,0.5414087772369385,4.28637011239399
4,9,0.0,4.929326057434082,0.0,0.5414087772369385,4.929326057434082
4,10,0.13164576888084412,4.284348487854004,0.0,0.6398468017578125,4.286370559557482
5,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
5,1,-3.949373245239258,5.0736212730407715,0.0,0.1968759298324585,6.4295553386267335
5,2,0.9873433113098145,6.353293418884277,0.0,0.1968759298324585,6.429555511917329
5,3,0.1513926386833191,4.927000522613525,0.0,0.4429708421230316,4.929325905322294
5,4,0.1513926386833191,4.927000522613525,0.0,0.5414087772369385,4.929325905322294
6,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
6,1,-3.949373245239258,5.0736212730407715,0.0,-0.29531389474868774,6.4295553386267335
6,2,-4.081018924713135,5.242742538452148,0.0,-0.29531389474868774,6.643874230323933
6,3,2.0536739826202393,5.180033206939697,0.0,-0.24609491229057312,5.572281476369373
6,4,0.47392478585243225,5.121764659881592,0.0,-0.14765694737434387,5.143644421405631
6,5,4.923551559448242,5.371827125549316,0.0,-0.14765694737434387,7.286829669021546
7,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
7,1,0.0,4.929326057434082,0.0,-0.5906277894973755,4.929326057434082
7,2,1.8101292848587036,5.042935371398926,0.0,-0.4429708421230316,5.35796278337294
7,3,-3.8177270889282227,4.904500484466553,0.0,-0.393751859664917,6.215236530307516
7,4,2.2906363010406494,5.777729034423828,0.0,-0.393751859664917,6.215236717846658
8,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
8,1,1.948357343673706,7.686702251434326,0.0,0.5414087772369385,7.929784854638416
8,2,1.6653190851211548,4.639500617980957,0.0,-1.575007438659668,4.929325880839533
8,3,0.2764561176300049,4.492189884185791,0.0,-0.738284707069397,4.500688607375121
8,4,0.3027852773666382,4.920018196105957,0.0,-0.5906277894973755,4.929326320523293
8,5,-2.2708895206451416,4.375079154968262,0.0,-0.5906277894973755,4.929326204179809
8,6,-2.6329152584075928,4.666424751281738,0.0,-0.4429708421230316,5.357962552811503
8,7,-3.7519044876098633,5.221340656280518,0.0,-0.393751859664917,6.429555624852693
9,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
9,1,1.500761866569519,3.7854089736938477,0.0,-0.738284707069397,4.072051973915747
9,2,1.895699143409729,4.781569004058838,0.0,-0.6398468017578125,5.143644367848599
9,3,-2.8435487747192383,4.2861762046813965,0.0,-0.6398468017578125,5.143644242342612
9,4,-3.8703856468200684,4.585971832275391,0.0,-0.5906277894973755,6.000918488159467
9,5,0.23696239292621613,3.8504486083984375,0.0,-0.5414087772369385,3.857733228410018
9,6,3.5939295291900635,4.258402347564697,0.0,-0.1968759298324585,5.5722814012331465
10,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
10,1,0.0,3.429096221923828,0.0,-0.5414087772369385,3.429096221923828
10,2,0.09873432666063309,3.213261127471924,0.0,-0.393751859664917,3.214777681362005
10,3,1.5402555465698242,3.5369081497192383,0.0,-0.34453287720680237,3.857733325191034
10,4,3.949373245239258,1.6659594774246216,0.0,-0.34453287720680237,4.286370260562261
10,5,0.0,4.286370277404785,0.0,-0.34453287720680237,4.286370277404785
10,6,0.31594985723495483,3.4145097732543945,0.0,-0.24609491229057312,3.4290962809370877
10,7,-2.751396417617798,3.8289830684661865,0.0,-0.24609491229057312,4.7150072731100625
10,8,-3.554435968399048,4.566259860992432,0.0,-0.1968759298324585,5.78660039846882
11,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
11,1,1.2308878898620605,3.4291961193084717,0.0,0.14765694737434387,3.643414747471026
11,2,-0.07898746430873871,2.5706088542938232,0.0,-0.24609491229057312,2.5718220975199135
