timestamp,frame_number,point_index,snr,noise
2025-10-10 01:44:30.332,2,0,15.100000000000001,91.4
2025-10-10 01:44:30.332,2,1,37.6,54.0
2025-10-10 01:44:30.332,2,2,37.6,54.0
2025-10-10 01:44:30.332,2,3,35.7,65.60000000000001
2025-10-10 01:44:30.332,2,4,19.6,62.400000000000006
2025-10-10 01:44:30.332,2,5,19.6,62.400000000000006
2025-10-10 01:44:30.332,2,6,18.1,58.2
2025-10-10 01:44:30.332,2,7,25.1,57.7
2025-10-10 01:44:32.121,3,0,15.700000000000001,91.4
2025-10-10 01:44:32.121,3,1,29.8,58.7
2025-10-10 01:44:32.121,3,2,42.6,56.7
2025-10-10 01:44:32.121,3,3,34.7,60.0
2025-10-10 01:44:32.121,3,4,34.7,60.0
2025-10-10 01:44:32.121,3,5,50.7,55.900000000000006
2025-10-10 01:44:33.342,4,0,33.9,56.2
2025-10-10 01:44:33.342,4,1,25.400000000000002,58.800000000000004
2025-10-10 01:44:34.342,5,0,33.1,56.5
2025-10-10 01:44:35.327,6,0,15.8,92.9
2025-10-10 01:44:35.327,6,1,43.800000000000004,53.7
2025-10-10 01:44:36.337,7,0,15.600000000000001,91.5
2025-10-10 01:44:38.338,9,0,15.600000000000001,91.4
2025-10-10 01:44:38.338,9,1,27.1,57.5
2025-10-10 01:44:39.335,10,0,15.3,91.5
2025-10-10 01:44:40.339,11,0,28.900000000000002,54.900000000000006
2025-10-10 01:44:41.330,12,0,15.100000000000001,91.80000000000001
2025-10-10 01:44:42.347,13,0,15.4,91.4
2025-10-10 01:44:44.129,14,0,15.3,91.60000000000001
2025-10-10 01:44:46.332,16,0,15.600000000000001,93.0
2025-10-10 01:44:47.323,17,0,15.9,91.7
2025-10-10 01:44:51.346,21,0,15.9,91.30000000000001
2025-10-10 01:44:52.337,22,0,15.8,91.10000000000001
2025-10-10 01:44:55.323,25,0,18.2,92.60000000000001
2025-10-10 01:44:55.323,25,1,18.2,92.60000000000001
2025-10-10 01:45:00.334,29,0,15.100000000000001,93.2
2025-10-10 01:45:09.124,37,0,15.600000000000001,93.7
2025-10-10 01:45:09.124,37,1,15.600000000000001,93.7
2025-10-10 01:45:11.342,39,0,15.700000000000001,91.30000000000001
2025-10-10 01:45:12.336,40,0,15.600000000000001,91.60000000000001
2025-10-10 01:45:14.343,42,0,15.9,92.0
2025-10-10 01:45:14.343,42,1,15.9,92.0
2025-10-10 01:45:17.333,45,0,15.200000000000001,88.4
2025-10-10 01:45:17.333,45,1,15.200000000000001,88.4
2025-10-10 01:45:29.342,57,0,15.100000000000001,91.5
2025-10-10 01:45:32.338,60,0,17.1,93.9
2025-10-10 01:45:33.344,61,0,15.0,93.9
2025-10-10 01:45:33.344,61,1,15.0,93.9
2025-10-10 01:45:34.332,62,0,15.3,91.5
2025-10-10 01:45:35.336,63,0,15.700000000000001,93.80000000000001
2025-10-10 01:45:35.336,63,1,15.700000000000001,93.80000000000001
2025-10-10 01:45:38.328,66,0,16.2,92.7
2025-10-10 01:45:38.328,66,1,16.2,92.7
2025-10-10 01:45:39.328,67,0,15.200000000000001,91.80000000000001
2025-10-10 01:45:43.345,71,0,15.700000000000001,92.9
2025-10-10 01:45:44.342,72,0,41.7,56.800000000000004
2025-10-10 01:45:44.342,72,1,31.400000000000002,55.800000000000004
2025-10-10 01:45:44.342,72,2,37.5,54.300000000000004
2025-10-10 01:45:44.342,72,3,24.700000000000003,62.1
2025-10-10 01:45:45.342,73,0,15.600000000000001,91.4
2025-10-10 01:45:45.342,73,1,41.6,65.4
2025-10-10 01:45:45.342,73,2,43.1,66.0
2025-10-10 01:45:45.342,73,3,22.0,57.1
2025-10-10 01:45:45.342,73,4,46.2,71.0
2025-10-10 01:45:45.342,73,5,27.0,64.0
2025-10-10 01:45:45.342,73,6,27.0,64.0
2025-10-10 01:45:45.342,73,7,32.2,56.7
2025-10-10 01:45:46.335,74,0,16.1,90.7
2025-10-10 01:45:46.335,74,1,20.900000000000002,54.900000000000006
2025-10-10 01:45:46.335,74,2,23.6,69.8
2025-10-10 01:45:46.335,74,3,23.900000000000002,59.7
2025-10-10 01:45:46.335,74,4,23.900000000000002,59.7
2025-10-10 01:45:46.335,74,5,21.200000000000003,63.900000000000006
2025-10-10 01:45:46.335,74,6,37.1,67.10000000000001
2025-10-10 01:45:47.348,75,0,15.3,87.0
