frame_number,point_index,x,y,z,doppler,range
2,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
2,1,-1.968104362487793,1.972091555595398,0.0,0.4429708421230316,2.786140679379661
2,2,-0.855697512626648,2.6514828205108643,0.0,0.4429708421230316,2.7861405888037454
2,3,-0.11848119646310806,1.9252243041992188,0.0,0.5414087772369385,1.928866614205009
2,4,-4.278487205505371,9.82474422454834,0.0,0.5906277894973755,10.715925151169596
2,5,3.2911441326141357,10.19801139831543,0.0,0.5906277894973755,10.715925820096547
2,6,-1.0202547311782837,6.565070152282715,0.0,1.181255578994751,6.643874308028792
2,7,-0.07240517437458038,2.356391668319702,0.0,1.230474591255188,2.3575038078023804
3,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
3,1,-0.39493730664253235,3.1904263496398926,0.0,0.29531389474868774,3.214777716834336
3,2,-0.15797492861747742,2.5669658184051514,0.0,0.4429708421230316,2.571822231596135
3,3,-2.073420763015747,2.456770658493042,0.0,0.4429708421230316,3.2147777106570117
3,4,3.0607643127441406,0.9831162095069885,0.0,0.4429708421230316,3.2147776998672084
3,5,-0.23696239292621613,2.560882329940796,0.0,0.5906277894973755,2.5718222107028157
4,0,-2.501269817352295,3.2132937908172607,0.0,0.24609491229057312,4.072052023894384
4,1,-0.11848119646310806,3.8559134006500244,0.0,-0.14765694737434387,3.8577332654329233
5,0,0.0,3.214777708053589,0.0,0.1968759298324585,3.214777708053589
6,0,-1.6587367057800293,3.482915163040161,0.0,0.0,3.8577332064357504
6,1,-0.09215203672647476,2.9990437030792236,0.0,-0.14765694737434387,3.0004591533383653
7,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
9,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
9,1,-0.17113950848579407,2.780879497528076,0.0,0.14765694737434387,2.7861406122334826
10,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
11,0,0.09215203672647476,2.9990437030792236,0.0,0.14765694737434387,3.0004591533383653
12,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
13,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
14,0,2.6855738162994385,2.462146282196045,0.0,0.0,3.643414749616757
16,0,-1.7772178649902344,3.4239747524261475,0.0,0.0,3.857733329935099
17,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
21,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
22,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
25,0,-1.895699143409729,3.35982608795166,0.0,0.0,3.8577333479136344
25,1,1.1848119497299194,3.6712841987609863,0.0,0.0,3.8577334050313676
29,0,-1.7772178649902344,3.4239747524261475,0.0,0.0,3.857733329935099
37,0,-1.7772178649902344,3.4239747524261475,0.0,0.0,3.857733329935099
37,1,3.1989922523498535,2.156050682067871,0.0,0.0,3.8577332689339374
39,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
40,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
42,0,2.6855738162994385,2.462146282196045,0.0,0.0,3.643414749616757
42,1,1.3427869081497192,3.3869447708129883,0.0,0.0,3.6434148214601816
45,0,-1.1848119497299194,2.988480806350708,0.0,0.0,3.2147778906402524
45,1,-0.19746865332126617,3.208707332611084,0.0,0.0,3.2147778485296072
57,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
60,0,1.1848119497299194,3.6712841987609863,0.0,0.0,3.8577334050313676
61,0,-1.6587367057800293,3.482915163040161,0.0,0.0,3.8577332064357504
61,1,1.0663307905197144,3.7074310779571533,0.0,0.0,3.857733343896768
62,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
63,0,-1.7772178649902344,3.4239747524261475,0.0,0.0,3.857733329935099
63,1,3.1989922523498535,2.156050682067871,0.0,0.0,3.8577332689339374
66,0,-1.6587367057800293,3.482915163040161,0.0,0.0,3.8577332064357504
66,1,1.0663307905197144,3.7074310779571533,0.0,0.0,3.857733343896768
67,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
71,0,-1.7772178649902344,3.4239747524261475,0.0,0.0,3.857733329935099
72,0,0.0,2.571822166442871,0.0,-0.9351606369018555,2.571822166442871
72,1,-0.08556975424289703,2.7848262786865234,0.0,-0.738284707069397,2.786140625543553
72,2,-0.15797492861747742,2.5669658184051514,0.0,-0.5414087772369385,2.571822231596135
72,3,-2.764561176300049,3.2756941318511963,0.0,-0.1968759298324585,4.28637032265644
73,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
73,1,0.1777217984199524,1.9206616878509521,0.0,-1.082817554473877,1.9288665990192506
73,2,0.11848119646310806,1.9252243041992188,0.0,-0.9843796491622925,1.928866614205009
73,3,0.3291144073009491,10.710869789123535,0.0,-0.9351606369018555,10.715924968599412
73,4,-0.05924059823155403,1.9279567003250122,0.0,-0.787503719329834,1.9288666327164616
73,5,2.6526622772216797,0.8520343899726868,0.0,-0.6890657544136047,2.786140656659501
73,6,-0.5989882349967957,2.7209911346435547,0.0,-0.6890657544136047,2.7861406390333916
73,7,2.6526622772216797,0.8520343899726868,0.0,-0.5906277894973755,2.786140656659501
74,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926
74,1,0.3356967270374298,10.925087928771973,0.0,0.49218982458114624,10.930244212456678
74,2,-0.2303801029920578,1.0465351343154907,0.0,-0.49218982458114624,1.0715926367847874
74,3,-1.9549397230148315,1.3175865411758423,0.0,-0.49218982458114624,2.357503682734987
74,4,-0.7964569330215454,2.2188916206359863,0.0,-0.49218982458114624,2.357503694649635
74,5,-2.0405094623565674,0.6554113030433655,0.0,-0.393751859664917,2.143185209477634
74,6,-0.427848756313324,0.9824744462966919,0.0,-0.24609491229057312,1.0715925512548365
75,0,2.244560480117798,6.25324010848999,0.0,0.0,6.643874141141939
