frame_number,point_index,x,y,z,doppler,range,aoa
1,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
1,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
1,2,-1.3822804689407349,4.2831645011901855,0.0,-0.29531389474868774,4.500688551663044,107.88614168902679
1,3,-1.5994961261749268,5.5611467361450195,0.0,-0.29531389474868774,5.786600113934347,106.04628513639753
1,4,3.909879684448242,4.265862464904785,0.0,-0.29531389474868774,5.786600186322243,47.49316034327704
1,5,0.31594985723495483,5.133931636810303,0.0,-0.14765694737434387,5.14364446319227,86.4783731509874
1,6,2.8435487747192383,4.2861762046813965,0.0,-0.14765694737434387,5.143644242342612,56.43878110997132
2,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
2,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
3,0,2.073420763015747,2.456770658493042,0.0,0.0,3.2147777106570117,49.83691001888616
3,1,-2.863295555114746,1.4616204500198364,0.0,0.0,3.2147777179543926,152.9571476870657
3,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
3,3,1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,77.58514666174334
4,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
4,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
4,2,-1.4481035470962524,4.034348487854004,0.0,0.29531389474868774,4.286370446492304,109.74527512193308
5,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
5,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
6,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
6,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
6,2,0.4344310164451599,4.694951057434082,0.0,-0.09843796491622925,4.7150075015582935,84.71338755969117
7,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
7,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
7,2,0.13822805881500244,4.498565196990967,0.0,-0.24609491229057312,4.500688372662802,88.2400181156177
7,3,-0.9873431921005249,5.266205310821533,0.0,-0.24609491229057312,5.357962761601855,100.61891635510885
7,4,-4.1139302253723145,3.432687282562256,0.0,-0.24609491229057312,5.357962661226424,140.15818340381878
8,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
8,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
9,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
9,1,1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,77.58514666174334
9,2,-1.3032931089401245,3.630913496017456,0.0,-0.24609491229057312,3.8577332390112877,109.74527467322025
9,3,0.11848119646310806,3.8559134006500244,0.0,-0.24609491229057312,3.8577332654329233,88.24001823911561
9,4,3.3174734115600586,3.930832862854004,0.0,-0.24609491229057312,5.143644314306826,49.83690702491653
9,5,-1.7377240657806396,4.841217994689941,0.0,-0.24609491229057312,5.143644291832678,109.74527384001068
9,6,0.37519046664237976,4.054730415344238,0.0,-0.14765694737434387,4.072051893993614,84.71338689614767
10,0,2.073420763015747,2.456770658493042,0.0,0.0,3.2147777106570117,49.83691001888616
10,1,-2.863295555114746,1.4616204500198364,0.0,0.0,3.2147777179543926,152.9571476870657
10,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
10,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
10,4,-1.1848119497299194,3.6712841987609863,0.0,-0.24609491229057312,3.8577334050313676,107.88614182033659
10,5,2.751396417617798,3.8289830684661865,0.0,-0.14765694737434387,4.7150072731100625,54.30006940298495
10,6,0.28962069749832153,4.706103801727295,0.0,-0.14765694737434387,4.7150072259808375,86.47837306293025
11,0,2.073420763015747,2.456770658493042,0.0,0.0,3.2147777106570117,49.83691001888616
11,1,-2.863295555114746,1.4616204500198364,0.0,0.0,3.2147777179543926,152.9571476870657
11,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
11,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
12,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
12,1,1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,77.58514666174334
12,2,0.0,3.8577332496643066,0.0,-1.132036566734314,3.8577332496643066,90.0
12,3,-1.0860776901245117,3.025761365890503,0.0,-0.24609491229057312,3.2147778449376183,109.74527562185881
12,4,3.1792452335357666,3.1856863498687744,0.0,-0.14765694737434387,4.500688588949488,45.057981558861954
12,5,-1.3822804689407349,4.2831645011901855,0.0,-0.14765694737434387,4.500688551663044,107.88614168902679
13,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
13,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
13,2,0.21063323318958282,3.422621011734009,0.0,-0.24609491229057312,3.4290962291669547,86.47837315225777
13,3,-4.081018924713135,1.310822606086731,0.0,-0.24609491229057312,4.286370418955268,162.19299026564465
14,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
14,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
14,2,0.3356967270374298,3.6279165744781494,0.0,-0.9843796491622925,3.643414739487794,84.71338683075766
14,3,3.027852773666382,3.033987283706665,0.0,-0.14765694737434387,4.28637040591372,45.05798262761404
14,4,-1.3164576292037964,4.079204559326172,0.0,-0.14765694737434387,4.286370320716155,107.88614107589198
14,5,-1.1058244705200195,2.789248466491699,0.0,-0.09843796491622925,3.000459092776833,111.6263280838287
15,0,-1.0860776901245117,3.025761365890503,0.0,0.0,3.2147778449376183,109.74527562185881
15,1,2.1721553802490234,2.3699233531951904,0.0,0.0,3.214777705528753,47.493157472154714
15,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
15,3,-1.3362045288085938,6.0699028968811035,0.0,0.0,6.2152364170942205,102.41485427206315
15,4,0.4607602059841156,2.9648702144622803,0.0,-0.14765694737434387,3.000459190861314,81.16652216852894
16,0,2.0141804218292236,3.2901644706726074,0.0,0.0,3.857733144705127,58.52576985028165
16,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
16,2,0.5529122352600098,2.9490749835968018,0.0,0.049218982458114624,3.000459164657419,79.38108278349081
17,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
17,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
18,0,-1.0136724710464478,2.8240437507629395,0.0,0.0,3.0004591289968645,109.7452761381602
18,1,-2.764561176300049,1.1661717891693115,0.0,0.0,3.000459154756129,157.12857729775178
18,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
18,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
18,4,0.5529122352600098,2.5116841793060303,0.0,-0.24609491229057312,2.571822186014505,77.58514643335862
18,5,2.3169655799865723,2.527918577194214,0.0,-0.1968759298324585,3.42909635790045,47.49316319833352
18,6,0.8425329327583313,3.323979377746582,0.0,-0.1968759298324585,3.42909618507077,75.77672573431745
18,7,0.31594985723495483,2.5523409843444824,0.0,-0.14765694737434387,2.5718220802869216,82.94335311254291
19,0,-1.0136724710464478,2.8240437507629395,0.0,0.0,3.0004591289968645,109.7452761381602
19,1,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
19,2,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
20,0,-0.9873433113098145,3.059403419494629,0.0,0.0,3.21477776799636,107.88614259234456
20,1,2.1721553802490234,2.3699233531951904,0.0,0.0,3.214777705528753,47.493157472154714
20,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
20,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
21,0,-0.9873433113098145,3.059403419494629,0.0,0.0,3.21477776799636,107.88614259234456
21,1,2.2708895206451416,2.2754905223846436,0.0,0.0,3.2147778045205953,45.05798412994823
21,2,2.0141804218292236,3.2901644706726074,0.0,0.0,3.857733144705127,58.52576985028165
21,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
22,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
22,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
23,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
23,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
24,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
24,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
25,0,2.0141804218292236,3.2901644706726074,0.0,0.0,3.857733144705127,58.52576985028165
25,1,1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,77.58514666174334
26,0,-0.9412672519683838,2.622326374053955,0.0,0.0,2.7861406374566013,109.7452750774758
26,1,-2.6526622772216797,0.8520343899726868,0.0,0.0,2.786140656659501,162.19299606751213
26,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
26,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
27,0,-0.9873433113098145,3.059403419494629,0.0,0.0,3.21477776799636,107.88614259234456
27,1,2.2708895206451416,2.2754905223846436,0.0,0.0,3.2147778045205953,45.05798412994823
27,2,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
27,3,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
28,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
28,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
28,2,-5.71342658996582,1.8351508378982544,0.0,-0.24609491229057312,6.000918429437874,162.1929979130052
28,3,-1.6653190851211548,4.639500617980957,0.0,-0.1968759298324585,4.929325880839533,109.7452757488821
28,4,0.0,5.357962608337402,0.0,-0.1968759298324585,5.357962608337402,90.0
28,5,-1.8101292848587036,5.042935371398926,0.0,-0.1968759298324585,5.35796278337294,109.74527448349254
29,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
29,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
29,2,-1.513926386833191,4.691085338592529,0.0,-0.09843796491622925,4.929325994363488,107.88614198816441
30,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
30,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
30,2,-1.4481035470962524,4.487124919891357,0.0,-0.1968759298324585,4.715007309625593,107.88614322398746
31,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
31,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
31,2,-4.936716079711914,2.0824499130249023,0.0,-0.29531389474868774,5.357962606433866,157.12857317123513
31,3,-0.16455720365047455,5.355434894561768,0.0,-0.29531389474868774,5.357962484299706,91.75998174104087
31,4,0.14481034874916077,4.712783336639404,0.0,-0.1968759298324585,4.715007615604761,88.2400183780353
31,5,-1.4481035470962524,4.487124919891357,0.0,-0.1968759298324585,4.715007309625593,107.88614322398746
31,6,2.8435487747192383,4.2861762046813965,0.0,-0.09843796491622925,5.143644242342612,56.43878110997132
31,7,-0.15797492861747742,5.1412177085876465,0.0,-0.09843796491622925,5.143644195039827,91.7599818152617
32,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
32,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
32,2,0.13822805881500244,4.498565196990967,0.0,-1.230474591255188,4.500688372662802,88.2400181156177
32,3,-1.3822804689407349,4.2831645011901855,0.0,-0.09843796491622925,4.500688551663044,107.88614168902679
32,4,0.13822805881500244,4.498565196990967,0.0,-0.09843796491622925,4.500688372662802,88.2400181156177
33,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
33,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
33,2,-1.2506349086761475,3.875244617462158,0.0,-0.1968759298324585,4.07205212638159,107.8861419944825
33,3,-3.5939292907714844,2.709219455718994,0.0,-0.1968759298324585,4.50068859246133,142.98983827017503
33,4,-2.073420763015747,3.9946367740631104,0.0,-0.1968759298324585,4.500688460358274,117.4316207732958
34,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
34,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
35,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
35,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
35,2,-1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,100.61891708601425
35,3,0.41468414664268494,4.48154354095459,0.0,-0.34453287720680237,4.5006883307943655,84.71338686568419
35,4,0.0,3.6434147357940674,0.0,-0.29531389474868774,3.6434147357940674,90.0
35,5,-4.6339311599731445,0.870618462562561,0.0,-0.24609491229057312,4.715007370378635,169.35936724271917
35,6,-2.896207094192505,3.720655679702759,0.0,-0.24609491229057312,4.715007340328898,127.89765720422047
35,7,-0.5924059748649597,6.402205944061279,0.0,-0.24609491229057312,6.429555644772761,95.28661286055305
35,8,-6.121528625488281,1.966232419013977,0.0,-0.24609491229057312,6.429555399734417,162.1930035581049
35,9,-1.3032931089401245,3.630913496017456,0.0,-0.14765694737434387,3.8577332390112877,109.74527467322025
36,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
36,1,1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,77.58514666174334
36,2,0.0,4.286370277404785,0.0,-0.1968759298324585,4.286370277404785,90.0
37,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
37,1,-1.3362045288085938,6.0699028968811035,0.0,0.0,6.2152364170942205,102.41485427206315
37,2,0.11189890652894974,3.641695976257324,0.0,0.14765694737434387,3.643414737409284,88.24001825223685
37,3,0.12506349384784698,4.070131301879883,0.0,-0.24609491229057312,4.072052270297603,88.24001832865306
37,4,0.12506349384784698,4.070131301879883,0.0,-0.14765694737434387,4.072052270297603,88.24001832865306
38,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
39,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
39,1,1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,77.58514666174334
40,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
40,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
40,2,0.31594985723495483,3.4145097732543945,0.0,-0.14765694737434387,3.4290962809370877,84.71338697545576
41,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
41,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
41,2,-1.3822805881500244,6.279210567474365,0.0,0.0,6.429555581458031,102.41485333825668
42,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
42,1,-1.290128469467163,5.860596179962158,0.0,0.0,6.000918184104556,102.41485331498666
42,2,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
43,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
43,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
43,2,-1.0070902109146118,3.501462697982788,0.0,-0.14765694737434387,3.643414843012657,106.04628627253568
44,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
44,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
44,2,-1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,100.61891708601425
45,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
45,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
45,2,-1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,100.61891708601425
46,0,2.073420763015747,2.456770658493042,0.0,0.0,3.2147777106570117,49.83691001888616
46,1,-2.863295555114746,1.4616204500198364,0.0,0.0,3.2147777179543926,152.9571476870657
