timestamp_s,frame_number,range_bin,doppler_bin,signal_strength
0.0,1,0,0,5286
0.0,1,0,1,5034
0.0,1,0,2,3120
0.0,1,0,3,2870
0.0,1,0,4,2316
0.0,1,0,5,2561
0.0,1,0,6,2338
0.0,1,0,7,2330
0.0,1,0,8,2453
0.0,1,0,9,2274
0.0,1,0,10,2365
0.0,1,0,11,2245
0.0,1,0,12,2323
0.0,1,0,13,2344
0.0,1,0,14,2292
0.0,1,0,15,2489
0.0,1,0,16,2190
0.0,1,0,17,2235
0.0,1,0,18,2333
0.0,1,0,19,2309
0.0,1,0,20,2258
0.0,1,0,21,2359
0.0,1,0,22,2444
0.0,1,0,23,2227
0.0,1,0,24,2334
0.0,1,0,25,2204
0.0,1,0,26,2111
0.0,1,0,27,2129
0.0,1,0,28,2265
0.0,1,0,29,2333
0.0,1,0,30,2178
0.0,1,0,31,2264
0.0,1,0,32,2243
0.0,1,0,33,2418
0.0,1,0,34,2429
0.0,1,0,35,2293
0.0,1,0,36,2307
0.0,1,0,37,2423
0.0,1,0,38,2324
0.0,1,0,39,2335
0.0,1,0,40,2124
0.0,1,0,41,2121
0.0,1,0,42,2339
0.0,1,0,43,2325
0.0,1,0,44,2132
0.0,1,0,45,2305
0.0,1,0,46,2331
0.0,1,0,47,2255
0.0,1,0,48,2392
0.0,1,0,49,2587
0.0,1,0,50,2434
0.0,1,0,51,2229
0.0,1,0,52,2330
0.0,1,0,53,2314
0.0,1,0,54,2385
0.0,1,0,55,2184
0.0,1,0,56,2332
0.0,1,0,57,2332
0.0,1,0,58,2155
0.0,1,0,59,2177
0.0,1,0,60,2336
0.0,1,0,61,2189
0.0,1,0,62,2281
0.0,1,0,63,2424
0.0,1,0,64,2463
0.0,1,0,65,2347
0.0,1,0,66,2385
0.0,1,0,67,2342
0.0,1,0,68,2199
0.0,1,0,69,2179
0.0,1,0,70,2220
0.0,1,0,71,2419
0.0,1,0,72,2363
0.0,1,0,73,2363
0.0,1,0,74,2397
0.0,1,0,75,2268
0.0,1,0,76,2293
0.0,1,0,77,2328
0.0,1,0,78,2360
0.0,1,0,79,2332
0.0,1,0,80,2213
0.0,1,0,81,2289
0.0,1,0,82,2219
0.0,1,0,83,2113
0.0,1,0,84,2254
0.0,1,0,85,2303
0.0,1,0,86,2329
0.0,1,0,87,2278
0.0,1,0,88,2205
0.0,1,0,89,2153
0.0,1,0,90,2392
0.0,1,0,91,2323
0.0,1,0,92,2346
0.0,1,0,93,2373
0.0,1,0,94,2366
0.0,1,0,95,2156
0.0,1,0,96,2244
0.0,1,0,97,2448
0.0,1,0,98,2421
0.0,1,0,99,2273
0.0,1,0,100,2392
0.0,1,0,101,2185
0.0,1,0,102,2392
0.0,1,0,103,2412
0.0,1,0,104,2535
0.0,1,0,105,2472
0.0,1,0,106,2427
0.0,1,0,107,2305
0.0,1,0,108,2318
0.0,1,0,109,2281
0.0,1,0,110,2392
0.0,1,0,111,2440
0.0,1,0,112,2467
0.0,1,0,113,2481
0.0,1,0,114,2354
0.0,1,0,115,2130
0.0,1,0,116,2416
0.0,1,0,117,2409
0.0,1,0,118,2449
0.0,1,0,119,2366
0.0,1,0,120,2290
0.0,1,0,121,2290
0.0,1,0,122,2513
0.0,1,0,123,2449
0.0,1,0,124,2614
0.0,1,0,125,2732
0.0,1,0,126,3130
0.0,1,0,127,5032
0.0,1,1,0,5275
0.0,1,1,1,5022
0.0,1,1,2,3118
0.0,1,1,3,2865
0.0,1,1,4,2337
0.0,1,1,5,2549
0.0,1,1,6,2393
0.0,1,1,7,2537
0.0,1,1,8,2543
0.0,1,1,9,2446
0.0,1,1,10,2434
0.0,1,1,11,2325
0.0,1,1,12,2384
0.0,1,1,13,2460
0.0,1,1,14,2288
0.0,1,1,15,2548
0.0,1,1,16,2329
0.0,1,1,17,2379
0.0,1,1,18,2464
0.0,1,1,19,2430
0.0,1,1,20,2390
0.0,1,1,21,2381
0.0,1,1,22,2430
0.0,1,1,23,2362
0.0,1,1,24,2313
0.0,1,1,25,2398
0.0,1,1,26,2286
0.0,1,1,27,2305
0.0,1,1,28,2356
0.0,1,1,29,2420
0.0,1,1,30,2264
0.0,1,1,31,2294
0.0,1,1,32,2200
0.0,1,1,33,2373
0.0,1,1,34,2463
0.0,1,1,35,2374
0.0,1,1,36,2265
0.0,1,1,37,2421
0.0,1,1,38,2390
0.0,1,1,39,2392
0.0,1,1,40,2268
0.0,1,1,41,2313
0.0,1,1,42,2317
0.0,1,1,43,2204
0.0,1,1,44,2439
0.0,1,1,45,2534
0.0,1,1,46,2421
0.0,1,1,47,2408
0.0,1,1,48,2452
0.0,1,1,49,2550
0.0,1,1,50,2418
0.0,1,1,51,2456
0.0,1,1,52,2471
0.0,1,1,53,2328
0.0,1,1,54,2308
0.0,1,1,55,2277
0.0,1,1,56,2214
0.0,1,1,57,2357
0.0,1,1,58,2403
0.0,1,1,59,2225
0.0,1,1,60,2398
0.0,1,1,61,2332
0.0,1,1,62,2324
0.0,1,1,63,2470
0.0,1,1,64,2499
0.0,1,1,65,2387
0.0,1,1,66,2330
0.0,1,1,67,2385
0.0,1,1,68,2274
0.0,1,1,69,2184
0.0,1,1,70,2358
0.0,1,1,71,2470
0.0,1,1,72,2440
0.0,1,1,73,2210
0.0,1,1,74,2390
0.0,1,1,75,2362
0.0,1,1,76,2480
0.0,1,1,77,2385
0.0,1,1,78,2307
0.0,1,1,79,2408
0.0,1,1,80,2302
0.0,1,1,81,2425
0.0,1,1,82,2206
0.0,1,1,83,2266
0.0,1,1,84,2333
0.0,1,1,85,2302
0.0,1,1,86,2352
0.0,1,1,87,2329
0.0,1,1,88,2360
0.0,1,1,89,2283
0.0,1,1,90,2468
0.0,1,1,91,2271
0.0,1,1,92,2378
0.0,1,1,93,2498
0.0,1,1,94,2309
0.0,1,1,95,2302
0.0,1,1,96,2378
0.0,1,1,97,2558
0.0,1,1,98,2567
0.0,1,1,99,2412
0.0,1,1,100,2480
0.0,1,1,101,2403
0.0,1,1,102,2531
0.0,1,1,103,2511
0.0,1,1,104,2561
0.0,1,1,105,2411
0.0,1,1,106,2498
0.0,1,1,107,2482
0.0,1,1,108,2291
0.0,1,1,109,2361
0.0,1,1,110,2551
