timestamp_s,frame_number,point_index,snr,noise
498.197727,794,0,33.7,66.4
498.197727,794,1,19.700000000000003,58.300000000000004
500.203906,796,0,26.700000000000003,59.2
500.203906,796,1,20.6,59.6
501.193415,797,0,16.1,57.0
501.193415,797,1,23.700000000000003,57.6
501.193415,797,2,30.0,57.900000000000006
501.193415,797,3,30.0,57.900000000000006
501.193415,797,4,23.0,59.900000000000006
501.193415,797,5,26.6,59.2
502.207245,798,0,15.700000000000001,88.10000000000001
502.207245,798,1,15.700000000000001,88.10000000000001
502.207245,798,2,21.0,57.1
502.207245,798,3,21.0,57.1
502.207245,798,4,24.0,62.800000000000004
502.207245,798,5,32.300000000000004,69.3
502.207245,798,6,22.400000000000002,63.300000000000004
502.207245,798,7,21.0,61.2
502.207245,798,8,21.5,62.1
502.207245,798,9,28.200000000000003,57.6
503.188983,799,0,15.0,88.30000000000001
503.188983,799,1,15.0,88.30000000000001
503.188983,799,2,30.700000000000003,55.0
503.188983,799,3,30.700000000000003,55.0
503.188983,799,4,29.900000000000002,75.8
503.188983,799,5,38.300000000000004,66.0
503.188983,799,6,38.300000000000004,66.0
503.188983,799,7,20.400000000000002,66.0
503.188983,799,8,28.1,56.2
504.206146,800,0,15.5,87.7
504.206146,800,1,15.5,87.7
504.206146,800,2,30.200000000000003,55.2
504.206146,800,3,38.2,58.400000000000006
504.206146,800,4,38.2,58.400000000000006
504.206146,800,5,39.0,55.900000000000006
504.206146,800,6,33.2,55.5
504.206146,800,7,21.700000000000003,55.400000000000006
505.206806,801,0,15.5,87.80000000000001
505.206806,801,1,15.5,87.80000000000001
505.206806,801,2,43.800000000000004,57.1
505.206806,801,3,25.0,62.1
505.206806,801,4,25.0,62.1
505.206806,801,5,28.1,63.5
505.206806,801,6,31.400000000000002,55.6
505.206806,801,7,23.8,54.2
505.206806,801,8,25.900000000000002,55.1
505.206806,801,9,30.6,54.7
505.206806,801,10,19.8,62.900000000000006
505.206806,801,11,19.8,62.900000000000006
505.206806,801,12,25.700000000000003,55.800000000000004
506.20359,802,0,15.9,87.4
506.20359,802,1,15.9,87.4
506.20359,802,2,33.300000000000004,55.5
506.20359,802,3,34.7,58.2
506.20359,802,4,19.1,69.4
506.20359,802,5,19.1,69.4
506.20359,802,6,34.9,55.0
506.20359,802,7,26.700000000000003,63.300000000000004
506.20359,802,8,31.200000000000003,55.0
506.20359,802,9,27.200000000000003,55.0
507.204059,803,0,16.0,87.5
507.204059,803,1,16.0,87.5
507.204059,803,2,28.400000000000002,60.800000000000004
507.204059,803,3,30.200000000000003,55.7
507.204059,803,4,34.5,55.5
509.007312,804,0,15.700000000000001,87.80000000000001
509.007312,804,1,15.700000000000001,87.80000000000001
510.204042,805,0,15.8,87.60000000000001
510.204042,805,1,15.8,87.60000000000001
510.204042,805,2,37.6,56.400000000000006
510.204042,805,3,19.900000000000002,62.900000000000006
510.204042,805,4,19.900000000000002,62.900000000000006
510.204042,805,5,30.700000000000003,54.6
511.19511,806,0,15.5,88.0
511.19511,806,1,15.5,88.0
512.195591,807,0,15.5,88.10000000000001
512.195591,807,1,15.5,88.10000000000001
513.189682,808,0,15.3,87.80000000000001
513.189682,808,1,15.3,87.80000000000001
514.19375,809,0,15.4,87.7
514.19375,809,1,15.4,87.7
515.197785,810,0,15.8,87.7
515.197785,810,1,15.8,87.7
