timestamp_s,frame_number,point_index,x,y,z,doppler_mps,range,azimuth_deg,elevation_deg,snr_db,noise_db
0.0,1,0,-0.11562623083591461,0.0355570912361145,-0.03367456793785095,0.0,0.12556953659345296,162.90642018439337,-15.555677387329057,29.6,56.6
0.0,1,1,-2.960031747817993,0.565670371055603,-0.020728599280118942,0.0,3.01366895853024,169.18106071297072,-0.394094585414369,13.200000000000001,61.800000000000004
0.299532,2,0,-0.11562623083591461,0.03552905470132828,-0.03370414674282074,0.0,0.12556953648457805,162.9191135801008,-15.569687477231929,29.200000000000003,57.0
0.299532,2,1,-0.3006282150745392,2.832421064376831,1.5956141948699951,0.0,3.264807968088645,96.05859104331006,29.257234755111973,14.200000000000001,64.8
0.600353,3,0,-0.11562623083591461,0.03549468144774437,-0.033740345388650894,0.0,0.12556953681264621,162.93467825082996,-15.586834315060713,29.200000000000003,57.0
0.600353,3,1,-2.960031747817993,0.5657202005386353,0.0193213801831007,0.0,3.0136689614355618,169.18013017630065,0.3673399889314822,13.200000000000001,62.0
0.600353,3,2,0.4162544310092926,2.77880597114563,-1.8972688913345337,0.0,3.39037750444331,81.48065756681045,-34.0284177250221,12.4,66.10000000000001
0.911999,4,0,-0.11562623083591461,0.03546799346804619,-0.03376839682459831,0.0,0.12556953628198647,162.94676471695269,-15.600123007632993,29.1,57.1
0.911999,4,1,-2.960031747817993,0.5657540559768677,0.018303371965885162,0.0,3.0136689621406729,169.17949794894014,0.3479852714486557,13.3,61.900000000000006
0.911999,4,2,0.31219086050987244,3.104428768157959,-1.3265434503555298,0.0,3.39037735888408,84.25746702658431,-23.033371183168843,11.8,66.10000000000001
1.2114,5,0,-0.11562623083591461,0.035501640290021896,-0.03373302146792412,0.0,0.12556953634523679,162.9315269839521,-15.583365002603575,29.200000000000003,57.0
1.2114,5,1,-2.960031747817993,0.5660072565078735,0.006959169637411833,0.0,3.013668958686746,169.17476968521447,0.13230763198367665,13.4,61.900000000000006
1.2114,5,2,0.4162544310092926,3.087167263031006,-1.338204264640808,0.0,3.3903775770801792,82.32090568794844,-23.24767411069969,12.4,66.10000000000001
1.50351,6,0,-0.11562623083591461,0.03541446477174759,-0.033824529498815536,0.0,0.12556953598785736,162.97101153553598,-15.62671699820499,29.5,56.7
1.50351,6,1,-2.960031747817993,0.5658161044120789,0.01627158373594284,0.0,3.0136689560301377,169.1783392433939,0.30935634186383976,13.3,61.800000000000004
1.50351,6,2,0.4162544310092926,2.9368531703948975,-1.6420371532440186,0.0,3.3903776055812944,81.93292435479437,-28.96811321246663,12.4,66.10000000000001
1.823103,7,0,-0.11562623083591461,0.03545202687382698,-0.03378516063094139,0.0,0.12556953669438012,162.95399642442098,-15.608064775207982,29.200000000000003,57.0
1.823103,7,1,-0.5010470151901245,2.869915008544922,1.473604679107666,0.0,3.2648079603539224,99.90322893905751,26.830992512997472,13.200000000000001,64.8
1.823103,7,2,-1.5031410455703735,2.7445309162139893,-0.9311754703521729,0.0,3.2648079131119467,118.70890172746759,-16.5717606775353,13.200000000000001,64.8
2.122587,8,0,-0.11562623083591461,0.0355006642639637,-0.033734049648046494,0.0,0.12556953661680745,162.93196896464588,-15.583852017742492,29.200000000000003,57.0
2.122587,8,1,-2.960031747817993,0.5658237338066101,-0.01600375957787037,0.0,3.0136689543063491,169.1781967710922,-0.3042644045529973,13.200000000000001,61.900000000000006
2.423188,9,0,-0.11562623083591461,0.03546309471130371,-0.03377354145050049,0.0,0.12556953629735113,162.94898343840694,-15.602560229338023,29.400000000000002,56.800000000000004
2.423188,9,1,-2.960031747817993,0.5658160448074341,-0.01627475954592228,0.0,3.0136689619880697,169.1783403564593,-0.3094167205319495,13.3,61.900000000000006
2.722872,10,0,-0.11562623083591461,0.0355197936296463,-0.03371390700340271,0.0,0.1255695366012273,162.9233068620775,-15.574310644019851,29.400000000000002,56.800000000000004
2.722872,10,1,-2.960031747817993,0.5660375952720642,-0.0037530537229031324,0.0,3.0136689587219214,169.17420314950007,-0.07135295785158292,13.100000000000001,61.900000000000006
2.722872,10,2,0.4162544310092926,2.856799602508545,-1.7776637077331543,0.0,3.39037755685402,81.70996770504257,-31.622892984329336,13.200000000000001,66.0
3.008218,11,0,-0.11562623083591461,0.03547101467847824,-0.03376522287726402,0.0,0.12556953617654382,162.94539639106316,-15.598619404394643,29.400000000000002,56.800000000000004
3.008218,11,1,-0.3006282150745392,2.702277183532715,1.807288408279419,0.0,3.2648079102822511,96.3480497808911,33.612038052407456,14.700000000000001,64.8
3.324126,12,0,-0.11562623083591461,0.03549579903483391,-0.03373916819691658,0.0,0.12556953642130464,162.9341721515459,-15.586276720261033,29.400000000000002,56.800000000000004
3.324126,12,1,-2.960031747817993,0.5652504563331604,0.030076300725340843,0.0,3.0136689616380581,169.18890260604977,0.5718191758651308,13.3,62.0
3.615918,13,0,-0.11562623083591461,0.035473618656396866,-0.03376248851418495,0.0,0.12556953654676817,162.94421704858456,-15.597323996778515,29.3,56.900000000000006
3.615918,13,1,-2.960031747817993,0.5659714937210083,0.009428153745830059,0.0,3.0136689549249245,169.17543751002574,0.1792480552745355,13.200000000000001,62.0
3.912449,14,0,-0.11562623083591461,0.035408370196819305,-0.0338309109210968,0.0,0.1255695363974336,162.97377258538776,-15.62974048809282,29.200000000000003,57.0
3.912449,14,1,-2.960031747817993,0.5660428404808044,-0.0028532524593174458,0.0,3.0136689576659905,169.1741052024818,-0.05424595419197556,13.200000000000001,62.0
4.219107,15,0,-0.11562623083591461,0.035437166690826416,-0.03380074352025986,0.0,0.12556953572788274,162.96072751090054,-15.615447537270548,29.400000000000002,56.800000000000004
4.219107,15,1,-2.960031747817993,0.5659290552139282,0.011702357791364193,0.0,3.0136689580648452,169.17622999933047,0.22248541765553984,13.4,62.0
4.219107,15,2,0.4162544310092926,2.8938424587249756,-1.7167028188705444,0.0,3.3903776331807576,81.81463781376698,-30.42071752308749,12.3,66.10000000000001
4.507664,16,0,-0.11562623083591461,0.035461779683828354,-0.03377492353320122,0.0,0.12556953665335466,162.94957904332935,-15.603214939073176,29.200000000000003,57.0
4.507664,16,1,-2.960031747817993,0.5652447938919067,-0.03018180839717388,0.0,3.0136689543927133,169.18900835474832,-0.5738251860354509,13.0,62.0
4.8179,17,0,-0.11562623083591461,0.03544076159596443,-0.03379697725176811,0.0,0.12556953655715516,162.9590991138636,-15.613663078241332,29.200000000000003,57.0
4.8179,17,1,-0.19271038472652435,2.90988826751709,1.161994457244873,0.0,3.1392384650553171,93.78893991605139,21.72497337003013,11.9,63.5
5.103997,18,0,-0.11562623083591461,0.035518258810043335,-0.03371552377939224,0.0,0.12556953655220759,162.92400182485196,-15.575076485033174,29.3,56.900000000000006
5.103997,18,1,-2.960031747817993,0.5660500526428223,9.456735278945416e-05,0.0,3.0136689630963733,169.17397052543623,0.0017979115363363069,13.100000000000001,61.900000000000006
5.103997,18,2,0.4162544310092926,2.433897018432617,-2.3232600688934326,0.0,3.3903775299197538,80.29494995651748,-43.25536112201488,11.8,66.10000000000001
5.419904,19,0,-0.11562623083591461,0.03547585755586624,-0.033760134130716324,0.0,0.12556953604743581,162.94320306216758,-15.596208715689892,29.200000000000003,57.0
5.419904,19,1,-2.960031747817993,0.5660321116447449,0.004503593780100346,0.0,3.0136689569128836,169.17430554872405,0.0856222153035738,13.100000000000001,61.900000000000006
5.726014,20,0,-0.11562623083591461,0.03545931354165077,-0.03377751260995865,0.0,0.12556953664118231,162.95069602370648,-15.60444150903091,29.3,56.900000000000006
5.726014,20,1,-2.960031747817993,0.565399169921875,0.02713765762746334,0.0,3.0136689635559333,169.18612533797153,0.5159472659223764,13.4,61.900000000000006
5.726014,20,2,0.4162544310092926,3.157819986343384,-1.1617075204849243,0.25578173995018005,3.3903774392589137,82.49073416549174,-20.03831337119411,18.7,41.5
5.726014,20,3,0.558860182762146,2.8804996013641357,-2.1566274166107178,-0.34104230999946594,3.6415167817013976,79.0201689972845,-36.31564898440261,18.0,40.400000000000006
6.019664,21,0,-0.11562623083591461,0.035480111837387085,-0.03375566378235817,0.0,0.12556953623670558,162.94127634960003,-15.594090965180614,29.400000000000002,56.800000000000004
6.019664,21,1,-2.960031747817993,0.5643828511238098,0.043412063270807266,0.0,3.0136689529492973,169.20510640185984,0.8253773306373119,13.4,61.800000000000004
6.019664,21,2,-0.20041880011558533,3.205125093460083,0.5881983041763306,0.0,3.2648080809142805,93.5780880112853,10.379266472760017,12.0,64.8
6.322377,22,0,-0.11562623083591461,0.03549708425998688,-0.03373781591653824,0.0,0.12556953639756357,162.93359014076236,-15.585636139727196,29.1,57.1
6.322377,22,1,-2.960031747817993,0.563903272151947,0.04925195127725601,0.0,3.0136689604431894,169.21406399052836,0.9364182366240671,13.5,61.900000000000006
6.610308,23,0,-0.11562623083591461,0.035517528653144836,-0.033716291189193726,0.0,0.12556953607663635,162.92433244002856,-15.57544005334881,29.200000000000003,57.0
6.610308,23,1,-2.960031747817993,0.5660496950149536,-0.0006203336524777114,0.0,3.0136689582850349,169.173977203634,-0.011793763986646973,13.3,61.900000000000006
6.610308,23,2,0.4162544310092926,2.818126678466797,-1.8383564949035645,0.0,3.3903776087001414,81.59781750458214,-32.835414003843255,12.200000000000001,66.10000000000001
6.922175,24,0,-0.11562623083591461,0.03546712547540665,-0.033769309520721436,0.0,0.1255695365616786,162.94715784018194,-15.60055535207219,29.400000000000002,56.800000000000004
6.922175,24,1,-2.960031747817993,0.5655127167701721,-0.02465737983584404,0.0,3.0136689544970916,169.1840048532801,-0.46879056147332593,12.700000000000001,62.1
7.285545,25,0,-0.11562623083591461,0.035468414425849915,-0.033767953515052795,0.0,0.12556953597030937,162.9465740612185,-15.599913034490278,29.3,56.900000000000006
7.285545,25,1,-2.960031747817993,0.5657724142074585,0.017726439982652664,0.0,3.0136689598300337,169.17915512254282,0.3370164629949985,13.4,61.900000000000006
7.285545,25,2,-0.40083760023117065,2.922614574432373,1.3987936973571777,0.0,3.2648078871826085,97.80941362092678,25.36897621032187,14.5,64.8
7.818055,27,0,-0.11562623083591461,0.0354761965572834,-0.03375978022813797,0.0,0.12556953667408108,162.94304953107428,-15.596040981741178,29.1,57.1
7.818055,27,1,-2.960031747817993,0.5656084418296814,0.022353889420628548,0.0,3.0136689522792106,169.18221721336582,0.42499534113162735,13.100000000000001,62.0
8.132812,28,0,-0.11562623083591461,0.035541824996471405,-0.0336906798183918,0.0,0.12556953646496194,162.9133316808164,-15.563308718467548,29.5,56.7
8.132812,28,1,-2.960031747817993,0.566045343875885,-0.0023056084755808115,0.0,3.0136689591334438,169.17405845506383,-0.04383416013446923,13.4,61.7
8.132812,28,2,0.5203180313110352,2.8080801963806152,-1.8271876573562622,0.0,3.3903775568817482,79.5025421550902,-32.61105930666478,13.0,66.0
8.414848,29,0,-0.11562623083591461,0.035485900938510895,-0.03374958038330078,0.0,0.12556953690599842,162.93865459969257,-15.591209042375711,29.3,56.900000000000006
8.414848,29,1,-2.960031747817993,0.5638273358345032,0.05011364445090294,0.0,3.0136689582774068,169.21548238001068,0.9528029475742784,13.200000000000001,62.0
8.414848,29,2,-0.3006282150745392,2.689244270324707,1.8266249895095825,0.0,3.2648079455726107,96.37856144385596,34.02048419428559,11.600000000000001,64.8
8.77097,30,0,-0.11562623083591461,0.035502392798662186,-0.033732227981090546,0.0,0.12556953594052572,162.93118622164042,-15.582989179582158,29.5,56.7
8.77097,30,1,-2.960031747817993,0.5656198263168335,0.022064540535211563,0.0,3.0136689565979471,169.18200461252766,0.41949409921558806,13.3,61.800000000000004
9.320557,32,0,-0.11562623083591461,0.03548578917980194,-0.033749695867300034,0.0,0.12556953636200466,162.93870521192812,-15.591263818527434,29.400000000000002,56.800000000000004
9.320557,32,1,-2.960031747817993,0.5652589797973633,-0.029915042221546173,0.0,3.0136689552907296,169.1887434265704,-0.5687531835883147,13.200000000000001,61.800000000000004
9.320557,32,2,-2.416588068008423,2.6799659729003906,-2.0368893146514893,0.25578173995018005,4.1437945878730567,132.0417206754337,-29.4426220739028,16.6,50.800000000000004
9.320557,32,3,-0.21583564579486847,3.252088785171509,1.3187936544418335,0.34104230999946594,3.5159469841893283,93.79705572025615,22.029824516462593,28.700000000000003,41.300000000000004
9.320557,32,4,-1.5108494758605957,2.722233533859253,-1.6336044073104858,0.34104230999946594,3.5159472281535051,119.0304334123506,-27.686092063239585,28.700000000000003,41.300000000000004
9.320557,32,5,-2.416588068008423,2.75312876701355,-1.9368575811386108,0.34104230999946594,4.1437945397681508,131.27538741268643,-27.8664077895541,16.3,51.1
9.320557,32,6,-1.1446996927261353,3.976457357406616,0.2201891392469406,0.34104230999946594,4.1437946086700324,106.05948125948076,3.045964885105842,16.3,51.1
9.320557,32,7,-0.37000396847724915,2.6087679862976074,1.4627468585968018,-0.34104230999946594,3.01366914497179,98.07247192575672,29.036765912156863,25.3,40.1
9.622046,33,0,-0.11562623083591461,0.035526711493730545,-0.03370661661028862,0.0,0.12556953647358884,162.92017453346415,-15.570857380795303,29.3,56.900000000000006
9.622046,33,1,-2.960031747817993,0.5659916400909424,-0.008131382055580616,0.0,3.0136689606055627,169.1750613016826,-0.15459376752320445,13.100000000000001,62.0
9.622046,33,2,-0.19271038472652435,2.4373931884765625,1.968957781791687,0.25578173995018005,3.1392383780292041,94.52063720397518,38.84448815348903,29.5,39.800000000000004
9.622046,33,3,2.4242966175079346,3.4454033374786377,-1.959074854850769,0.34104230999946594,4.6460728077030726,54.86854829949013,-24.939595076167524,11.8,49.5
9.622046,33,4,4.135564804077148,0.8061782121658325,1.9578492641448975,0.34104230999946594,4.6460728900443735,11.030779819200406,24.922927360428073,11.8,49.5
9.622046,33,5,2.713362216949463,4.553383827209473,-1.5590533018112183,0.42630288004875183,5.5250598183323,59.20927849361706,-16.3902697864991,12.5,43.5
9.918018,34,0,-0.11562623083591461,0.03548455983400345,-0.0337509885430336,0.0,0.12556953639941962,162.9392619483306,-15.59187617896984,29.3,56.900000000000006
9.918018,34,1,-2.960031747817993,0.5660348534584045,-0.004144025966525078,0.0,3.0136689560021903,169.1742543491033,-0.07878611631408637,13.200000000000001,61.900000000000006
9.918018,34,2,-1.5031410455703735,3.396376371383667,-0.6293900012969971,0.34104230999946594,3.7670860399922264,113.87283924177478,-9.617859972510418,16.900000000000002,46.6
9.918018,34,3,-0.27750298380851746,2.5643465518951416,1.5586273670196533,0.42630288004875183,3.0136689289737433,96.17627779357075,31.14368226306493,22.200000000000003,39.800000000000004
9.918018,34,4,1.2333464622497559,3.725578784942627,-0.8631645441055298,0.5115634799003601,4.0182252063516151,71.68296317521515,-12.40452064108329,12.0,49.6
9.918018,34,5,-0.12333464622497559,1.2381761074066162,3.8207123279571533,0.5115634799003601,4.0182252551239346,95.6884646967052,71.96095849727519,12.0,49.6
9.918018,34,6,0.40083760023117065,2.8550567626953125,-1.5319761037826538,0.596824049949646,3.2648079089790878,82.00815652329545,-27.984927705046836,27.200000000000003,40.6
10.204412,35,0,-0.11562623083591461,0.035540711134672165,-0.033691853284835815,0.0,0.12556953604694621,162.91383598039195,-15.563864589394388,29.200000000000003,57.0
10.204412,35,1,-2.960031747817993,0.5659646987915039,-0.009827242232859135,0.0,3.0136689537934496,169.1755643970764,-0.18683555184937747,13.100000000000001,62.0
10.204412,35,2,0.49333858489990234,3.7681045532226562,-1.3054264783859253,0.25578173995018005,4.018225127321692,82.54098377339348,-18.958086357499592,22.3,42.0
10.204412,35,3,0.4470881223678589,3.3875210285186768,-1.2591497898101807,0.42630288004875183,3.6415168132246314,82.48150448326928,-20.22918415401333,23.900000000000002,40.800000000000004
10.204412,35,4,-0.2697945535182953,3.957155466079712,1.8930336236953735,0.42630288004875183,4.3949339908892728,93.90032798973577,25.513950229598105,11.700000000000001,48.300000000000004
10.523043,36,0,-0.11562623083591461,0.03555937483906746,-0.03367215394973755,0.0,0.12556953590692427,162.90538637115225,-15.554534125026505,29.200000000000003,57.0
10.523043,36,1,-2.960031747817993,0.5659971833229065,-0.007736174389719963,0.0,3.0136689612520642,169.17495778890182,-0.14708006573321153,13.200000000000001,61.900000000000006
10.523043,36,2,0.0,3.8548731803894043,0.5410371422767639,0.25578173995018005,3.8926557035279306,90.0,7.989360436290292,28.8,40.5
10.523043,36,3,-2.5630481243133545,3.3301761150360107,-1.286916732788086,0.34104230999946594,4.3949338245111838,127.58344283146862,-17.026754757646703,14.600000000000001,44.300000000000004
10.523043,36,4,-1.2140754461288452,4.015829086303711,-1.3094193935394287,0.34104230999946594,4.3949336271976867,106.82124756473144,-17.333819287966385,14.600000000000001,44.300000000000004
10.523043,36,5,0.2389608770608902,3.7708513736724854,-0.9361334443092346,0.596824049949646,3.8926556755828856,86.37398430367361,-13.915290711245106,23.8,41.6
10.523043,36,6,0.7862583994865417,4.015442371368408,-1.2188080549240112,0.596824049949646,4.269364447232344,78.92116211698088,-16.587401088110184,11.4,49.5
10.523043,36,7,0.33531609177589417,3.2155394554138184,-1.6758617162704468,0.8526057600975037,3.6415166294811536,84.04671959435332,-27.40064769690133,21.900000000000002,40.800000000000004
10.817376,37,0,-0.11562623083591461,0.03552263602614403,-0.03371091187000275,0.0,0.12556953653921482,162.92201984517922,-15.572891924047333,29.400000000000002,56.800000000000004
10.817376,37,1,-2.960031747817993,0.5660179257392883,-0.006027610506862402,0.0,3.0136689553494547,169.17457045138897,-0.11459681802073798,13.100000000000001,62.0
10.817376,37,2,-0.23125246167182922,3.39518404006958,1.6156067848205566,0.25578173995018005,3.7670860953966385,93.89650667784674,25.3961478596223,19.400000000000002,40.800000000000004
10.817376,37,3,0.49333858489990234,3.6225671768188477,-1.6672602891921997,0.25578173995018005,4.0182250785432085,82.24489375839072,-24.514566016304695,24.1,41.0
10.817376,37,4,-0.28521138429641724,3.8033480644226074,2.6531474590301514,0.34104230999946594,4.6460729086226813,94.28855830283686,34.823590983743955,14.3,48.900000000000006
10.817376,37,5,4.135564804077148,1.3530617952346802,1.6285947561264038,0.34104230999946594,4.6460728954814927,18.116907332837492,20.519825558079372,14.3,48.900000000000006
10.817376,37,6,-0.33531609177589417,3.2719690799713135,1.5628257989883423,0.5115634799003601,3.6415165823700066,95.85132643990106,25.414830324413987,25.3,41.1
10.817376,37,7,0.24666929244995117,3.8981211185455322,-0.9433656334877014,0.5115634799003601,4.0182250699947213,86.37920678686795,-13.57816716547285,20.8,43.300000000000004
