timestamp_s,frame_number,point_index,snr,noise
0.0,1,0,19.5,89.2
1.006879,2,0,19.700000000000003,89.10000000000001
4.833678,3,0,28.1,61.800000000000004
4.833678,3,1,28.1,61.800000000000004
4.833678,3,2,18.0,66.4
4.833678,3,3,18.0,66.4
5.8571,4,0,28.3,61.7
5.8571,4,1,28.3,61.7
5.8571,4,2,18.0,66.2
6.856815,5,0,28.8,61.2
6.856815,5,1,28.8,61.2
6.856815,5,2,18.7,57.900000000000006
6.856815,5,3,18.5,66.0
7.834747,6,0,28.0,61.900000000000006
7.834747,6,1,28.0,61.900000000000006
7.834747,6,2,17.7,60.1
7.834747,6,3,17.900000000000002,66.8
7.834747,6,4,33.9,42.7
8.835531,7,0,28.3,61.7
8.835531,7,1,28.3,61.7
8.835531,7,2,17.3,58.5
8.835531,7,3,17.3,58.5
8.835531,7,4,17.2,66.60000000000001
9.833529,8,0,27.5,62.400000000000006
9.833529,8,1,27.5,62.400000000000006
9.833529,8,2,17.7,67.0
9.833529,8,3,38.7,43.1
9.833529,8,4,26.700000000000003,55.7
10.833296,9,0,28.5,61.400000000000006
10.833296,9,1,28.5,61.400000000000006
10.833296,9,2,21.5,57.900000000000006
10.833296,9,3,16.900000000000002,67.4
10.833296,9,4,16.900000000000002,67.4
11.852146,10,0,29.1,60.900000000000006
11.852146,10,1,29.1,60.900000000000006
11.852146,10,2,22.1,59.0
11.852146,10,3,18.1,66.8
11.852146,10,4,18.1,66.8
12.856946,11,0,28.5,61.400000000000006
12.856946,11,1,28.5,61.400000000000006
12.856946,11,2,19.200000000000003,61.400000000000006
12.856946,11,3,19.200000000000003,61.400000000000006
12.856946,11,4,17.6,66.7
12.856946,11,5,38.5,42.1
13.8376,12,0,27.900000000000002,62.0
13.8376,12,1,27.900000000000002,62.0
13.8376,12,2,17.400000000000002,67.10000000000001
13.8376,12,3,18.3,56.2
13.8376,12,4,18.3,56.2
13.8376,12,5,25.700000000000003,54.900000000000006
13.8376,12,6,25.700000000000003,54.900000000000006
14.84236,13,0,28.400000000000002,61.6
14.84236,13,1,28.400000000000002,61.6
14.84236,13,2,17.6,61.2
14.84236,13,3,23.3,59.5
14.84236,13,4,23.3,59.5
14.84236,13,5,15.5,69.0
15.833425,14,0,27.8,62.2
15.833425,14,1,27.8,62.2
15.833425,14,2,25.200000000000003,59.900000000000006
15.833425,14,3,25.200000000000003,59.900000000000006
16.847011,15,0,28.0,62.0
16.847011,15,1,28.0,62.0
16.847011,15,2,18.0,61.1
16.847011,15,3,18.0,61.1
16.847011,15,4,16.0,69.0
17.835108,16,0,26.8,63.2
17.835108,16,1,26.8,63.2
17.835108,16,2,18.900000000000002,62.0
17.835108,16,3,18.900000000000002,62.0
17.835108,16,4,20.900000000000002,58.900000000000006
17.835108,16,5,20.900000000000002,58.900000000000006
17.835108,16,6,35.0,42.0
18.847108,17,0,27.3,62.6
18.847108,17,1,27.3,62.6
18.847108,17,2,21.0,60.5
18.847108,17,3,21.0,60.5
18.847108,17,4,15.8,68.9
18.847108,17,5,15.8,68.9
19.838758,18,0,28.3,61.7
19.838758,18,1,28.3,61.7
19.838758,18,2,21.5,59.0
19.838758,18,3,19.900000000000002,60.300000000000004
19.838758,18,4,19.900000000000002,60.300000000000004
19.838758,18,5,16.6,68.60000000000001
19.838758,18,6,16.6,68.60000000000001
20.835055,19,0,27.200000000000003,62.800000000000004
20.835055,19,1,27.200000000000003,62.800000000000004
20.835055,19,2,24.3,59.2
20.835055,19,3,24.3,59.2
21.847598,20,0,27.5,62.5
21.847598,20,1,27.5,62.5
21.847598,20,2,21.6,61.400000000000006
22.833427,21,0,27.0,63.0
22.833427,21,1,27.0,63.0
22.833427,21,2,26.0,58.800000000000004
23.846756,22,0,27.0,63.0
23.846756,22,1,27.0,63.0
23.846756,22,2,22.3,62.0
23.846756,22,3,21.200000000000003,60.0
23.846756,22,4,21.200000000000003,60.0
24.847951,23,0,26.8,63.1
24.847951,23,1,26.8,63.1
24.847951,23,2,22.0,59.300000000000004
25.846521,24,0,28.3,61.7
25.846521,24,1,28.3,61.7
25.846521,24,2,17.3,62.0
25.846521,24,3,17.3,62.0
25.846521,24,4,21.3,59.7
25.846521,24,5,21.3,59.7
25.846521,24,6,17.2,68.3
25.846521,24,7,17.2,68.3
26.846581,25,0,27.0,63.0
26.846581,25,1,27.0,63.0
26.846581,25,2,23.400000000000002,59.5
27.828983,26,0,27.700000000000003,62.300000000000004
27.828983,26,1,27.700000000000003,62.300000000000004
27.828983,26,2,24.6,58.1
27.828983,26,3,24.6,58.1
28.848912,27,0,27.700000000000003,62.2
28.848912,27,1,27.700000000000003,62.2
28.848912,27,2,21.400000000000002,58.800000000000004
28.848912,27,3,21.400000000000002,58.800000000000004
28.848912,27,4,19.0,62.2
28.848912,27,5,19.0,62.2
28.848912,27,6,16.2,69.3
28.848912,27,7,16.2,69.3
29.830494,28,0,27.0,63.0
29.830494,28,1,27.0,63.0
29.830494,28,2,24.3,58.800000000000004
