timestamp_s,frame_number,point_index,x,y,z,doppler,range,aoa,snr,noise
0.0,1,0,-0.11562623083591461,0.04160771518945694,-0.025827914476394653,0.0,0.1255695360619252,160.20890079364034,33.0,55.6
0.315993,2,0,-0.11562623083591461,0.04163854196667671,-0.025778191164135933,0.0,0.1255695368078008,160.1953777252779,33.0,55.6
0.599862,3,0,-0.11562623083591461,0.04159094765782356,-0.025854909792542458,0.0,0.12556953669093687,160.21625732705212,33.0,55.6
0.911977,4,0,-0.11562623083591461,0.04159969836473465,-0.025840824469923973,0.0,0.1255695359975601,160.21241798498613,33.4,55.2
1.201323,5,0,-0.11562623083591461,0.04162148758769035,-0.02580571360886097,0.0,0.12556953588030428,160.20285884394906,33.0,55.6
1.496595,6,0,-0.11562623083591461,0.041639380156993866,-0.025776837021112442,0.0,0.12556953676744953,160.19501006064746,32.7,55.900000000000006
1.496595,6,1,0.11177203059196472,3.6388914585113525,0.08136777579784393,-0.42630288004875183,3.641516819759016,88.24065850319296,26.400000000000002,42.1
1.822711,7,0,-0.11562623083591461,0.041602183133363724,-0.025836825370788574,0.0,0.1255695362897497,160.21132783517947,32.7,55.900000000000006
2.102252,8,0,-0.11562623083591461,0.04162145033478737,-0.025805773213505745,0.0,0.12556953578172642,160.20287518617516,32.6,56.0
2.102252,8,1,0.7862583994865417,1.6551705598831177,3.8561224937438965,-0.34104230999946594,4.269364418719088,64.59080240184024,16.6,42.800000000000004
2.102252,8,2,-0.9173015356063843,4.135492324829102,-0.5326644778251648,-0.34104230999946594,4.269364158968288,102.50640403074034,16.6,42.800000000000004
2.400036,9,0,-0.11562623083591461,0.04163315147161484,-0.02578689344227314,0.0,0.1255695362426006,160.19774225797045,32.800000000000004,55.800000000000004
2.687201,10,0,-0.11562623083591461,0.04161754995584488,-0.025812065228819847,0.0,0.1255695362459554,160.20458623581817,33.4,55.2
3.004058,11,0,-0.11562623083591461,0.041630182415246964,-0.02579168789088726,0.0,0.12556953655050213,160.19904466017164,33.5,55.1
3.313514,12,0,-0.11562623083591461,0.04160209372639656,-0.025836970657110214,0.0,0.1255695365623226,160.21136706070075,33.6,55.0
3.58561,13,0,-0.11562623083591461,0.04160059615969658,-0.02583938278257847,0.0,0.1255695367545289,160.21202409105499,33.300000000000004,55.300000000000004
3.901078,14,0,-0.11562623083591461,0.04162723198533058,-0.025796450674533844,0.0,0.12556953678135632,160.2003389128374,33.1,55.5
3.901078,14,1,0.11177203059196472,3.6124536991119385,-0.44534173607826233,0.25578173995018005,3.6415167138080498,88.22779093512051,18.6,40.5
3.901078,14,2,-0.7631331086158752,4.072239875793457,-0.07431057840585709,-0.25578173995018005,4.143794373461484,100.6140570623892,15.9,45.400000000000006
4.206017,15,0,-0.11562623083591461,0.041562631726264954,-0.025900399312376976,0.0,0.1255695357078058,160.22868211140283,32.9,55.7
4.206017,15,1,-0.10791782289743423,3.513209819793701,0.08714476972818375,0.6820846199989319,3.515947056666922,91.7594429065025,24.1,40.0
4.206017,15,2,-3.8002490997314453,1.9365708827972412,-0.1878085434436798,-0.25578173995018005,4.26936436171688,152.99704061931837,11.5,45.1
4.500657,16,0,-0.11562623083591461,0.04158668592572212,-0.02586176060140133,0.0,0.12556953597512838,160.21812721413585,33.300000000000004,55.300000000000004
4.500657,16,1,-0.10791782289743423,3.498356342315674,0.33427566289901733,-0.6820846199989319,3.515947037872698,91.76690850240459,23.200000000000003,41.2
4.803852,17,0,-0.11562623083591461,0.041619300842285156,-0.025809243321418762,0.0,0.12556953651560973,160.20381813830508,33.1,55.5
5.114384,18,0,-0.11562623083591461,0.041592009365558624,-0.025853203609585762,0.0,0.12556953705920726,160.21579149662847,33.6,55.0
5.405688,19,0,-0.11562623083591461,0.041555631905794144,-0.02591163106262684,0.0,0.12556953621295155,160.23175387038813,32.7,55.900000000000006
5.69765,20,0,-0.11562623083591461,0.04157300293445587,-0.025883754715323448,0.0,0.12556953686492403,160.22413109062532,33.2,55.400000000000006
5.69765,20,1,0.0,3.51534104347229,0.06527770310640335,-0.34104230999946594,3.515947074465669,90.0,22.8,40.6
6.005092,21,0,-0.11562623083591461,0.04163025692105293,-0.02579157054424286,0.0,0.12556953714883137,160.19901197729604,33.2,55.400000000000006
6.302494,22,0,-0.11562623083591461,0.04161999374628067,-0.025808125734329224,0.0,0.12556953647553057,160.20351416984715,32.9,55.7
6.60042,23,0,-0.11562623083591461,0.04161853343248367,-0.025810478255152702,0.0,0.12556953599560158,160.20415479289835,33.1,55.5
6.897593,24,0,-0.11562623083591461,0.041638050228357315,-0.025778984650969505,0.0,0.12556953664712767,160.19559342265194,32.9,55.7
7.191515,25,0,-0.11562623083591461,0.04159440100193024,-0.025849351659417152,0.0,0.12556953624682143,160.21474216228762,32.800000000000004,55.800000000000004
7.191515,25,1,0.11177203059196472,3.624479293823242,-0.3336170017719269,-0.25578173995018005,3.641516640363925,88.2336671847431,16.8,40.2
7.501747,26,0,-0.11562623083591461,0.041624512523412704,-0.025800833478569984,0.0,0.125569535749404,160.20153186638768,32.800000000000004,55.800000000000004
7.501747,26,1,0.0,3.6381614208221436,-0.15628519654273987,0.34104230999946594,3.64151666021412,90.0,16.8,41.400000000000006
7.501747,26,2,-1.0175107717514038,3.995849847793579,-0.4109607934951782,-0.9378663301467896,4.143794511137382,104.28628493324268,19.200000000000003,40.2
7.801275,27,0,-0.11562623083591461,0.04165567830204964,-0.02575048990547657,0.0,0.12556953660221937,160.18786136394107,32.9,55.7
7.801275,27,1,0.0,3.507784605026245,-0.23943951725959778,0.25578173995018005,3.515947115313972,90.0,21.6,40.7
8.098435,28,0,-0.11562623083591461,0.04160274937748909,-0.02583591267466545,0.0,0.1255695361017923,160.21107940732674,33.9,54.7
8.402659,29,0,-0.11562623083591461,0.04163140431046486,-0.025789717212319374,0.0,0.12556953689519207,160.1985086627069,33.300000000000004,55.300000000000004
8.402659,29,1,0.0,3.51244854927063,-0.1568087637424469,-0.34104230999946594,3.515947070087914,90.0,20.1,41.5
8.705221,30,0,-0.11562623083591461,0.041641708463430405,-0.025773074477910995,0.0,0.12556953654894762,160.1939887789232,33.4,55.2
8.705221,30,1,0.0,3.50766658782959,-0.24116119742393494,0.42630288004875183,3.515947043759195,90.0,22.1,41.7
8.998641,31,0,-0.11562623083591461,0.041613172739744186,-0.025819122791290283,0.0,0.12556953653056033,160.20650651203013,33.5,55.1
9.320057,32,0,-0.11562623083591461,0.04164673015475273,-0.025764958932995796,0.0,0.1255695365075541,160.19178612313755,33.2,55.400000000000006
9.611841,33,0,-0.11562623083591461,0.04160225763916969,-0.025836708024144173,0.0,0.12556953682928412,160.21129514725982,33.5,55.1
9.902349,34,0,-0.11562623083591461,0.04161800444126129,-0.02581133134663105,0.0,0.12556953602239132,160.20438685660244,33.5,55.1
9.902349,34,1,-0.1503141075372696,4.723515033721924,1.2839387655258179,0.25578173995018005,4.897212202706935,91.82268046141067,13.3,46.300000000000004
9.902349,34,2,-0.12333464622497559,3.8718602657318115,-1.0675302743911743,-0.25578173995018005,4.018225259869579,91.82448889135753,12.4,41.900000000000006
10.208335,35,0,-0.11562623083591461,0.04162227362394333,-0.02580445073544979,0.0,0.12556953689770808,160.2025140237604,33.300000000000004,55.300000000000004
10.208335,35,1,0.0,3.5152828693389893,-0.06834419816732407,0.25578173995018005,3.515947181186215,90.0,17.8,40.900000000000006
10.208335,35,2,-0.10791782289743423,3.514080286026001,-0.03845258057117462,0.596824049949646,3.5159472570116983,91.75900735203551,24.3,40.7
10.494994,36,0,-0.11562623083591461,0.041606418788433075,-0.02583000250160694,0.0,0.12556953599879117,160.20946954825234,32.9,55.7
10.494994,36,1,-0.10791782289743423,3.5090856552124023,0.1911967396736145,-0.34104230999946594,3.5159471818242944,91.76150944575835,16.5,40.5
10.796418,37,0,-0.11562623083591461,0.04163675755262375,-0.025781072676181793,0.0,0.1255695366924269,160.1961604480838,32.800000000000004,55.800000000000004
10.796418,37,1,0.0,3.5036187171936035,-0.2941776514053345,0.25578173995018005,3.5159471847648267,90.0,23.6,41.300000000000004
11.086749,38,0,-0.11562623083591461,0.04162177816033363,-0.025805244222283363,0.0,0.12556953573188015,160.2027313747005,33.2,55.400000000000006
11.086749,38,1,-0.10406360775232315,3.38016939163208,0.24142195284366608,-0.34104230999946594,3.390377399331771,91.76337992701373,19.5,40.7
11.395727,39,0,-0.11562623083591461,0.041622381657361984,-0.025804271921515465,0.0,0.12556953596135817,160.20246663152898,32.9,55.7
11.395727,39,1,-3.9312920570373535,1.6093446016311646,-0.4271126985549927,-0.42630288004875183,4.269364418949416,157.73738462700658,20.8,41.800000000000004
11.688638,40,0,-0.11562623083591461,0.0416223481297493,-0.02580433152616024,0.0,0.12556953709664714,160.20248133945984,32.7,55.900000000000006
11.688638,40,1,-0.10791782289743423,3.509495496749878,0.1835208684206009,0.5115634799003601,3.515947213391072,91.76130386493158,21.0,40.900000000000006
12.012609,41,0,-0.11562623083591461,0.04163499176502228,-0.025783924385905266,0.0,0.12556953672500254,160.19693500808634,33.4,55.2
12.305604,42,0,-0.11562623083591461,0.04163030907511711,-0.025791482999920845,0.0,0.12556953645827157,160.19898909929108,33.2,55.400000000000006
12.305604,42,1,-0.7631331086158752,4.055132865905762,-0.38021120429039,0.25578173995018005,4.143794789982095,100.6578099132118,15.700000000000001,45.400000000000006
12.305604,42,2,-3.9312920570373535,1.6043161153793335,-0.4456286132335663,0.6820846199989319,4.269364390248658,157.8001806036911,19.3,42.6
12.605224,43,0,-0.11562623083591461,0.041629526764154434,-0.025792745873332024,0.0,0.12556953649517844,160.19933227005586,33.6,55.0
12.900082,44,0,-0.11562623083591461,0.04164654761552811,-0.025765253230929375,0.0,0.12556953635204113,160.19186618893383,33.1,55.5
12.900082,44,1,0.0,3.5055058002471924,-0.27076321840286255,-0.42630288004875183,3.515947046814924,90.0,18.900000000000002,41.400000000000006
12.900082,44,2,-3.8156654834747314,1.5999219417572021,-0.22799226641654968,-0.34104230999946594,4.143794610624704,157.2515246374484,19.200000000000003,43.900000000000006
13.197366,45,0,-0.11562623083591461,0.041639722883701324,-0.025776280090212822,0.0,0.1255695360923212,160.19485972715466,33.1,55.5
13.197366,45,1,0.0,3.51438570022583,-0.10477207601070404,0.25578173995018005,3.5159471039626564,90.0,22.8,41.0
13.197366,45,2,-0.8903219699859619,4.042872905731201,-0.18313811719417572,0.42630288004875183,4.143794651295423,102.41944786368434,18.1,43.900000000000006
13.502793,46,0,-0.11562623083591461,0.04163256660103798,-0.02578783594071865,0.0,0.12556953588197853,160.19799881481077,33.0,55.6
13.502793,46,1,-0.10791782289743423,3.508087396621704,0.20870940387248993,-0.34104230999946594,3.515946964062424,91.76201038356854,26.700000000000003,41.5
13.802667,47,0,-0.11562623083591461,0.04164765775203705,-0.025763457641005516,0.0,0.1255695361270834,160.19137925941808,33.1,55.5
13.802667,47,1,0.0,3.50881028175354,-0.22390618920326233,-0.42630288004875183,3.515947038125416,90.0,21.1,41.300000000000004
13.802667,47,2,-0.7631331086158752,4.071914196014404,-0.0904219001531601,-0.25578173995018005,4.143794575168594,100.61488670409179,16.1,46.6
14.105368,48,0,-0.11562623083591461,0.041632749140262604,-0.025787541642785072,0.0,0.12556953596424023,160.19791874284184,32.6,56.0
14.105368,48,1,0.0,3.5147035121917725,-0.09350340813398361,0.25578173995018005,3.5159470510725632,90.0,19.400000000000002,41.5
14.105368,48,2,0.0,3.512050151824951,-0.1654910296201706,0.596824049949646,3.5159470345581725,90.0,25.900000000000002,40.7
14.402298,49,0,-0.11562623083591461,0.04163282364606857,-0.02578742243349552,0.0,0.1255695361854475,160.19788606042871,33.1,55.5
14.402298,49,1,-0.10791782289743423,3.5112996101379395,0.14495834708213806,-0.596824049949646,3.51594711721359,91.76039947273739,24.8,41.2
14.696495,50,0,-0.11562623083591461,0.041589703410863876,-0.025856908410787582,0.0,0.12556953611321375,160.21680325108633,32.9,55.7
15.000138,51,0,-0.11562623083591461,0.041599590331315994,-0.025840999558568,0.0,0.1255695362388483,160.2124653831424,33.0,55.6
15.000138,51,1,0.0,3.515761375427246,-0.036150719970464706,0.25578173995018005,3.5159472299083876,90.0,21.400000000000002,41.2
15.000138,51,2,-0.10791782289743423,3.5082499980926514,0.20596031844615936,0.42630288004875183,3.5159470926608742,91.76192876883545,20.6,40.800000000000004
15.302528,52,0,-0.11562623083591461,0.04160322621464729,-0.025835148990154266,0.0,0.12556953695913192,160.21087020552565,33.0,55.6
15.302528,52,1,0.0,3.513986349105835,-0.11740312725305557,-0.596824049949646,3.515947035435965,90.0,27.3,41.0
15.594686,53,0,-0.11562623083591461,0.04162868857383728,-0.025794098153710365,0.0,0.12556953639024468,160.19969995466056,33.1,55.5
15.594686,53,1,0.0,3.512173891067505,-0.16284507513046265,0.34104230999946594,3.5159470928315324,90.0,19.3,40.1
15.594686,53,2,0.0,3.5074515342712402,-0.2442687451839447,0.596824049949646,3.5159470253596563,90.0,21.5,41.1
15.89161,54,0,-0.11562623083591461,0.04164518415927887,-0.025767456740140915,0.0,0.12556953630493145,160.19246423396166,32.7,55.900000000000006
16.19713,55,0,-0.11562623083591461,0.04161696881055832,-0.02581300586462021,0.0,0.12556953699869292,160.204841180461,32.9,55.7
16.19713,55,1,0.11177203059196472,3.6247618198394775,-0.33053407073020935,0.25578173995018005,3.6415167182510824,88.2338047714072,16.1,41.2
16.19713,55,2,0.0,3.483798027038574,-0.47437939047813416,-0.42630288004875183,3.515947169584359,90.0,18.1,41.1
16.19713,55,3,-0.7631331086158752,4.039349555969238,-0.5218389630317688,-0.25578173995018005,4.143794502640386,100.69849467848442,15.3,45.800000000000004
16.497241,56,0,-0.11562623083591461,0.041631147265434265,-0.025790128856897354,0.0,0.12556953621962555,160.19862141797122,33.0,55.6
16.801365,57,0,-0.11562623083591461,0.04161074757575989,-0.025823034346103668,0.0,0.12556953720538222,160.20757044670884,33.2,55.400000000000006
16.801365,57,1,-4.070043087005615,0.7753490805625916,-0.06795043498277664,-0.596824049949646,4.143794660504524,169.21430593985363,18.7,41.6
16.801365,57,2,-3.8156654834747314,1.594394564628601,-0.26388734579086304,-0.42630288004875183,4.143794594422633,157.3221493128885,16.5,44.0
16.801365,57,3,-0.10791782289743423,3.5103750228881836,0.16584885120391846,-0.34104230999946594,3.5159472264614267,91.76086284726097,23.700000000000003,40.400000000000006
17.104247,58,0,-0.11562623083591461,0.04161297157406807,-0.02581944689154625,0.0,0.1255695365059925,160.20659476413545,33.2,55.400000000000006
17.404505,59,0,-0.11562623083591461,0.041606783866882324,-0.025829415768384933,0.0,0.12556953627373862,160.2093093813127,33.300000000000004,55.300000000000004
17.404505,59,1,-3.1488876342773438,1.5260213613510132,-4.112208366394043,0.25578173995018005,5.399489992327565,154.14413409334213,12.5,45.300000000000004
17.404505,59,2,-0.10791782289743423,3.512563467025757,0.11016403138637543,0.34104230999946594,3.515947166866167,91.75976646102872,30.400000000000002,41.2
17.404505,59,3,-0.7631331086158752,4.069314479827881,-0.17129585146903992,0.5115634799003601,4.1437947277746625,100.62151386050895,16.8,42.900000000000006
17.704993,60,0,-0.11562623083591461,0.04163083806633949,-0.025790628045797348,0.0,0.12556953623559602,160.19875705132702,33.300000000000004,55.300000000000004
17.704993,60,1,-0.10791782289743423,3.5142626762390137,0.01396732684224844,-0.42630288004875183,3.515947027519703,91.75891611691186,25.3,41.400000000000006
18.007643,61,0,-0.11562623083591461,0.041576992720365524,-0.025877343490719795,0.0,0.12556953646138158,160.22238039000786,33.2,55.400000000000006
18.007643,61,1,0.0,3.5101473331451416,-0.20186419785022736,0.5115634799003601,3.515947021039945,90.0,23.3,40.800000000000004
18.296284,62,0,-0.11562623083591461,0.04163571819663048,-0.0257827490568161,0.0,0.12556953625778902,160.19661635907102,33.300000000000004,55.300000000000004
18.615425,63,0,-0.11562623083591461,0.041626665741205215,-0.025797363370656967,0.0,0.12556953657208406,160.20058730717093,33.4,55.2
18.615425,63,1,-0.7631331086158752,4.057971000671387,-0.34861376881599426,-0.34104230999946594,4.143794437899128,100.65052645319064,19.900000000000002,42.2
18.89629,64,0,-0.11562623083591461,0.04161924868822098,-0.025809330865740776,0.0,0.1255695372231238,160.20384101769838,33.6,55.0
18.89629,64,1,-0.10791782289743423,3.5142099857330322,0.02380899339914322,0.42630288004875183,3.515947233462323,91.75894247275352,23.6,41.400000000000006
19.203588,65,0,-0.11562623083591461,0.04164189100265503,-0.025772780179977417,0.0,0.12556953667909526,160.19390871099029,33.300000000000004,55.300000000000004
19.203588,65,1,-0.10791782289743423,3.511922597885132,0.12898477911949158,-0.34104230999946594,3.5159470506934087,91.76008738800824,26.3,39.800000000000004
19.497828,66,0,-0.11562623083591461,0.0416351743042469,-0.025783630087971687,0.0,0.12556953681995722,160.19685493718808,33.1,55.5
19.810552,67,0,-0.11562623083591461,0.041611749678850174,-0.025821417570114136,0.0,0.12556953680724356,160.20713081606235,33.4,55.2
19.810552,67,1,0.0,3.5124971866607666,-0.155716672539711,0.34104230999946594,3.5159471225271064,90.0,21.700000000000003,41.2
20.098079,68,0,-0.11562623083591461,0.04162582755088806,-0.02579871378839016,0.0,0.12556953615328742,160.20095499757483,33.300000000000004,55.300000000000004
20.395317,69,0,-0.11562623083591461,0.04160718619823456,-0.025828767567873,0.0,0.12556953625274714,160.20913287118097,33.300000000000004,55.300000000000004
20.395317,69,1,0.0,3.5116899013519287,-0.17296794056892395,-0.25578173995018005,3.515947080335791,90.0,26.900000000000002,40.900000000000006
20.702559,70,0,-0.11562623083591461,0.04160895571112633,-0.02582591585814953,0.0,0.12556953604518456,160.20835655811766,33.7,54.900000000000006
20.702559,70,1,0.0,3.5061163902282715,-0.2627400755882263,0.25578173995018005,3.515947168139395,90.0,22.900000000000002,41.300000000000004
20.702559,70,2,-0.8903219699859619,4.02457332611084,-0.4256432056427002,0.596824049949646,4.1437948556838995,102.47415478690175,22.900000000000002,41.0
21.003083,71,0,-0.11562623083591461,0.041601162403821945,-0.025838471949100494,0.0,0.12556953692410366,160.21177566102986,33.2,55.400000000000006
21.296188,72,0,-0.11562623083591461,0.04167799651622772,-0.02571435086429119,0.0,0.125569536477996,160.1780731854188,33.6,55.0
21.296188,72,1,-3.8156654834747314,1.5113627910614014,-0.5722877383232117,-0.42630288004875183,4.143794616462122,158.39177108701807,18.400000000000002,44.800000000000004
21.296188,72,2,0.0,3.3833305835723877,-0.21848201751708984,-0.25578173995018005,3.3903775939730685,90.0,23.8,40.800000000000004
21.59661,73,0,-0.11562623083591461,0.04166482016444206,-0.025735698640346527,0.0,0.1255695372340053,160.18385183913574,33.1,55.5
21.59661,73,1,0.0,3.382288932800293,-0.23405379056930542,-0.34104230999946594,3.390377501374029,90.0,24.3,41.0
21.896275,74,0,-0.11562623083591461,0.041638050228357315,-0.025778984650969505,0.0,0.12556953664712767,160.19559342265194,33.6,55.0
22.197019,75,0,-0.11562623083591461,0.04164407402276993,-0.025769250467419624,0.0,0.12556953622669298,160.1929511701196,33.0,55.6
22.49885,76,0,-0.11562623083591461,0.04162588343024254,-0.025798626244068146,0.0,0.1255695366908291,160.20093048482838,33.800000000000004,54.800000000000004
22.49885,76,1,-0.1464598923921585,4.51613187789917,1.533516764640808,-0.34104230999946594,4.771642411800261,91.85747314481138,14.4,42.6
22.49885,76,2,4.393796443939209,1.8223105669021606,-0.37723657488822937,-0.34104230999946594,4.77164231962639,22.526045834578984,14.4,42.6
22.798516,77,0,-0.11562623083591461,0.041646674275398254,-0.02576504647731781,0.0,0.12556953593726336,160.1918106330666,33.300000000000004,55.300000000000004
22.798516,77,1,0.25437769293785095,4.112781524658203,0.437438040971756,0.25578173995018005,4.14379438678169,86.46073455020144,15.4,42.5
23.099467,78,0,-0.11562623083591461,0.04161570966243744,-0.02581503614783287,0.0,0.12556953706748472,160.20539356332182,33.300000000000004,55.300000000000004
23.099467,78,1,0.10791782289743423,3.47159743309021,-0.546122133731842,0.34104230999946594,3.515947152459672,88.21948098322177,18.6,40.5
23.387028,79,0,-0.11562623083591461,0.04162631928920746,-0.025797922164201736,0.0,0.12556953652410072,160.2007392856652,33.300000000000004,55.300000000000004
23.387028,79,1,-0.8903219699859619,4.025221347808838,-0.4194706976413727,0.42630288004875183,4.143794851977523,102.47220941465577,17.8,40.900000000000006
23.697713,80,0,-0.11562623083591461,0.04164063557982445,-0.02577480860054493,0.0,0.12556953670061333,160.19445938391283,33.300000000000004,55.300000000000004
