timestamp_s,frame_number,point_index,snr,noise
3547.059778,1686,0,15.200000000000001,85.30000000000001
3548.058959,1687,0,15.600000000000001,84.7
3548.058959,1687,1,15.600000000000001,84.7
3549.069173,1688,0,15.600000000000001,85.30000000000001
3549.069173,1688,1,15.600000000000001,85.30000000000001
3549.069173,1688,2,22.200000000000003,61.800000000000004
3550.072418,1689,0,23.6,57.2
3550.072418,1689,1,22.8,72.4
3551.064916,1690,0,27.6,54.2
3552.081037,1691,0,16.5,84.30000000000001
3552.081037,1691,1,16.5,84.30000000000001
3552.081037,1691,2,28.0,64.0
3552.081037,1691,3,39.300000000000004,57.0
3552.081037,1691,4,38.5,55.900000000000006
3552.081037,1691,5,23.8,64.7
3552.081037,1691,6,17.7,74.2
3553.061334,1692,0,38.7,54.2
3553.061334,1692,1,40.800000000000004,60.1
3553.061334,1692,2,40.800000000000004,60.1
3553.061334,1692,3,31.200000000000003,58.300000000000004
3553.061334,1692,4,40.1,55.7
3553.061334,1692,5,44.900000000000006,53.800000000000004
3553.061334,1692,6,20.700000000000003,69.60000000000001
3553.061334,1692,7,20.700000000000003,69.60000000000001
3554.065714,1693,0,32.9,64.2
3554.065714,1693,1,32.9,64.2
3554.065714,1693,2,46.400000000000006,55.0
3554.065714,1693,3,30.6,55.6
3554.065714,1693,4,36.2,53.300000000000004
3554.065714,1693,5,23.5,60.800000000000004
3554.065714,1693,6,38.6,67.0
3555.063736,1694,0,38.900000000000006,59.7
3555.063736,1694,1,34.5,61.900000000000006
3555.063736,1694,2,34.5,61.900000000000006
3555.063736,1694,3,32.4,55.0
3555.063736,1694,4,24.700000000000003,57.0
3555.063736,1694,5,21.1,57.0
3555.063736,1694,6,21.1,57.0
3556.06706,1695,0,17.3,63.300000000000004
3556.06706,1695,1,19.6,61.7
3556.06706,1695,2,17.8,62.800000000000004
3556.06706,1695,3,17.8,62.800000000000004
3556.06706,1695,4,38.6,57.2
3556.06706,1695,5,38.1,54.900000000000006
3557.061954,1696,0,34.7,55.5
3557.061954,1696,1,37.2,53.900000000000006
3558.07598,1697,0,23.700000000000003,60.300000000000004
3558.07598,1697,1,28.0,55.1
3559.075247,1698,0,21.3,59.0
3560.066807,1699,0,30.1,55.800000000000004
3560.066807,1699,1,27.1,64.2
3561.060034,1700,0,33.6,56.400000000000006
3562.063069,1701,0,15.100000000000001,85.80000000000001
3562.063069,1701,1,30.3,56.400000000000006
3563.060257,1702,0,17.3,57.800000000000004
3563.060257,1702,1,27.900000000000002,59.7
3564.064275,1703,0,17.6,58.0
