timestamp,frame_number,point_index,snr,noise
2025-10-10 01:16:00.586,1,0,19.6,60.900000000000006
2025-10-10 01:16:00.586,1,1,19.6,60.900000000000006
2025-10-10 01:16:01.602,2,0,15.100000000000001,86.60000000000001
2025-10-10 01:16:01.602,2,1,15.100000000000001,86.60000000000001
2025-10-10 01:16:01.602,2,2,29.400000000000002,56.2
2025-10-10 01:16:01.602,2,3,31.8,57.2
2025-10-10 01:16:01.602,2,4,18.5,56.6
2025-10-10 01:16:03.597,4,0,15.8,91.9
2025-10-10 01:16:03.597,4,1,15.5,86.2
2025-10-10 01:16:03.597,4,2,15.5,86.2
2025-10-10 01:16:03.597,4,3,27.3,60.1
2025-10-10 01:16:03.597,4,4,27.6,60.5
2025-10-10 01:16:04.596,5,0,27.0,56.6
2025-10-10 01:16:05.594,6,0,16.0,85.9
2025-10-10 01:16:05.594,6,1,28.400000000000002,55.6
2025-10-10 01:16:06.595,7,0,16.0,86.4
2025-10-10 01:16:06.595,7,1,16.0,86.4
2025-10-10 01:16:06.595,7,2,17.0,58.5
2025-10-10 01:16:07.591,8,0,26.700000000000003,55.400000000000006
2025-10-10 01:16:08.592,9,0,27.1,58.1
2025-10-10 01:16:08.592,9,1,27.1,58.1
2025-10-10 01:16:09.581,10,0,24.700000000000003,56.1
2025-10-10 01:16:09.581,10,1,28.5,58.800000000000004
2025-10-10 01:16:10.585,11,0,35.2,60.7
2025-10-10 01:16:10.585,11,1,25.6,53.400000000000006
2025-10-10 01:16:10.585,11,2,26.900000000000002,56.800000000000004
2025-10-10 01:16:11.589,12,0,16.1,86.2
2025-10-10 01:16:11.589,12,1,16.1,86.2
2025-10-10 01:16:12.598,13,0,15.4,85.80000000000001
2025-10-10 01:16:12.598,13,1,28.5,54.6
2025-10-10 01:16:12.598,13,2,29.5,58.2
2025-10-10 01:16:13.596,14,0,15.100000000000001,86.80000000000001
2025-10-10 01:16:13.596,14,1,31.8,63.0
2025-10-10 01:16:13.596,14,2,17.900000000000002,57.900000000000006
2025-10-10 01:16:13.596,14,3,17.900000000000002,57.900000000000006
2025-10-10 01:16:13.596,14,4,26.400000000000002,55.400000000000006
2025-10-10 01:16:14.581,15,0,15.9,85.9
2025-10-10 01:16:14.581,15,1,15.9,85.9
2025-10-10 01:16:14.581,15,2,20.1,57.400000000000006
2025-10-10 01:16:15.588,16,0,15.200000000000001,92.2
2025-10-10 01:16:15.588,16,1,15.4,86.60000000000001
2025-10-10 01:16:15.588,16,2,15.4,86.60000000000001
2025-10-10 01:16:15.588,16,3,29.5,56.300000000000004
2025-10-10 01:16:16.600,17,0,27.1,55.2
2025-10-10 01:16:16.600,17,1,26.700000000000003,59.300000000000004
2025-10-10 01:16:17.581,18,0,21.6,57.6
2025-10-10 01:16:18.595,19,0,22.0,58.300000000000004
2025-10-10 01:16:19.593,20,0,23.400000000000002,55.5
2025-10-10 01:16:20.597,21,0,22.5,56.7
2025-10-10 01:16:21.593,22,0,15.100000000000001,92.10000000000001
2025-10-10 01:16:21.593,22,1,22.5,58.1
2025-10-10 01:16:22.575,23,0,15.600000000000001,86.30000000000001
2025-10-10 01:16:22.575,23,1,15.600000000000001,86.30000000000001
2025-10-10 01:16:22.575,23,2,27.400000000000002,55.0
2025-10-10 01:16:24.585,25,0,15.100000000000001,86.5
2025-10-10 01:16:25.594,26,0,15.200000000000001,86.5
2025-10-10 01:16:25.594,26,1,15.200000000000001,86.5
2025-10-10 01:16:25.594,26,2,27.3,56.300000000000004
2025-10-10 01:16:26.596,27,0,30.700000000000003,57.2
2025-10-10 01:16:26.596,27,1,20.700000000000003,55.300000000000004
2025-10-10 01:16:27.600,28,0,15.9,86.10000000000001
2025-10-10 01:16:27.600,28,1,18.5,57.7
2025-10-10 01:16:28.599,29,0,16.3,85.5
2025-10-10 01:16:29.595,30,0,16.1,91.4
2025-10-10 01:16:29.595,30,1,28.900000000000002,57.5
2025-10-10 01:16:29.595,30,2,23.1,57.0
2025-10-10 01:16:29.595,30,3,23.1,57.0
2025-10-10 01:16:29.595,30,4,31.900000000000002,55.1
