timestamp_s,frame_number,range_bin,doppler_bin,signal_strength
892.745585,859,0,0,5191
892.745585,859,0,1,4941
892.745585,859,0,2,3004
892.745585,859,0,3,2675
892.745585,859,0,4,2565
892.745585,859,0,5,2303
892.745585,859,0,6,2469
892.745585,859,0,7,2347
892.745585,859,0,8,2459
892.745585,859,0,9,2150
892.745585,859,0,10,2078
892.745585,859,0,11,2488
892.745585,859,0,12,2283
892.745585,859,0,13,2295
892.745585,859,0,14,2378
892.745585,859,0,15,2418
892.745585,859,0,16,2091
892.745585,859,0,17,2402
892.745585,859,0,18,2405
892.745585,859,0,19,2283
892.745585,859,0,20,2308
892.745585,859,0,21,2180
892.745585,859,0,22,2355
892.745585,859,0,23,2332
892.745585,859,0,24,2367
892.745585,859,0,25,2354
892.745585,859,0,26,2297
892.745585,859,0,27,2361
892.745585,859,0,28,2423
892.745585,859,0,29,2226
892.745585,859,0,30,2281
892.745585,859,0,31,2460
892.745585,859,0,32,2404
892.745585,859,0,33,2392
892.745585,859,0,34,2344
892.745585,859,0,35,2475
892.745585,859,0,36,2404
892.745585,859,0,37,2425
892.745585,859,0,38,2338
892.745585,859,0,39,2380
892.745585,859,0,40,2336
892.745585,859,0,41,2376
892.745585,859,0,42,2204
892.745585,859,0,43,2282
892.745585,859,0,44,2355
892.745585,859,0,45,2460
892.745585,859,0,46,2451
892.745585,859,0,47,2358
892.745585,859,0,48,2180
892.745585,859,0,49,2332
892.745585,859,0,50,2337
892.745585,859,0,51,2447
892.745585,859,0,52,2464
892.745585,859,0,53,2437
892.745585,859,0,54,2488
892.745585,859,0,55,2387
892.745585,859,0,56,2267
892.745585,859,0,57,2252
892.745585,859,0,58,2155
892.745585,859,0,59,2428
892.745585,859,0,60,2410
892.745585,859,0,61,2343
892.745585,859,0,62,2306
892.745585,859,0,63,2508
892.745585,859,0,64,2480
892.745585,859,0,65,2305
892.745585,859,0,66,2378
892.745585,859,0,67,2438
892.745585,859,0,68,2176
892.745585,859,0,69,2130
892.745585,859,0,70,2329
892.745585,859,0,71,2408
892.745585,859,0,72,2405
892.745585,859,0,73,2389
892.745585,859,0,74,2288
892.745585,859,0,75,2114
892.745585,859,0,76,2270
892.745585,859,0,77,2318
892.745585,859,0,78,2370
892.745585,859,0,79,2357
892.745585,859,0,80,2268
892.745585,859,0,81,2239
892.745585,859,0,82,2414
892.745585,859,0,83,2408
892.745585,859,0,84,2230
892.745585,859,0,85,2168
892.745585,859,0,86,2319
892.745585,859,0,87,2488
892.745585,859,0,88,2541
892.745585,859,0,89,2435
892.745585,859,0,90,2327
892.745585,859,0,91,2366
892.745585,859,0,92,2419
892.745585,859,0,93,2381
892.745585,859,0,94,2270
892.745585,859,0,95,2309
892.745585,859,0,96,2316
892.745585,859,0,97,2282
892.745585,859,0,98,2122
892.745585,859,0,99,2171
892.745585,859,0,100,2279
892.745585,859,0,101,2324
892.745585,859,0,102,2258
892.745585,859,0,103,2342
892.745585,859,0,104,2246
892.745585,859,0,105,2418
892.745585,859,0,106,2291
892.745585,859,0,107,2366
892.745585,859,0,108,2275
892.745585,859,0,109,2357
892.745585,859,0,110,2360
892.745585,859,0,111,2441
892.745585,859,0,112,2463
892.745585,859,0,113,2397
892.745585,859,0,114,2279
892.745585,859,0,115,2303
892.745585,859,0,116,2437
892.745585,859,0,117,2348
892.745585,859,0,118,2200
892.745585,859,0,119,2262
892.745585,859,0,120,2351
892.745585,859,0,121,2421
892.745585,859,0,122,2352
892.745585,859,0,123,2375
892.745585,859,0,124,2548
892.745585,859,0,125,2659
892.745585,859,0,126,3039
892.745585,859,0,127,4938
892.745585,859,1,0,5181
892.745585,859,1,1,4931
892.745585,859,1,2,2990
892.745585,859,1,3,2662
892.745585,859,1,4,2528
892.745585,859,1,5,2404
892.745585,859,1,6,2407
892.745585,859,1,7,2452
892.745585,859,1,8,2441
892.745585,859,1,9,2312
892.745585,859,1,10,2388
892.745585,859,1,11,2459
892.745585,859,1,12,2353
892.745585,859,1,13,2330
892.745585,859,1,14,2389
892.745585,859,1,15,2463
892.745585,859,1,16,2345
892.745585,859,1,17,2339
892.745585,859,1,18,2413
892.745585,859,1,19,2350
892.745585,859,1,20,2349
892.745585,859,1,21,2355
892.745585,859,1,22,2330
892.745585,859,1,23,2351
892.745585,859,1,24,2547
892.745585,859,1,25,2521
892.745585,859,1,26,2276
892.745585,859,1,27,2409
892.745585,859,1,28,2471
892.745585,859,1,29,2332
892.745585,859,1,30,2365
892.745585,859,1,31,2426
892.745585,859,1,32,2439
892.745585,859,1,33,2387
892.745585,859,1,34,2442
892.745585,859,1,35,2447
892.745585,859,1,36,2395
892.745585,859,1,37,2413
892.745585,859,1,38,2418
892.745585,859,1,39,2425
892.745585,859,1,40,2393
892.745585,859,1,41,2377
892.745585,859,1,42,2261
892.745585,859,1,43,2328
892.745585,859,1,44,2365
892.745585,859,1,45,2439
892.745585,859,1,46,2446
892.745585,859,1,47,2361
892.745585,859,1,48,2099
892.745585,859,1,49,2410
892.745585,859,1,50,2405
892.745585,859,1,51,2539
892.745585,859,1,52,2545
892.745585,859,1,53,2390
892.745585,859,1,54,2296
892.745585,859,1,55,2382
892.745585,859,1,56,2434
892.745585,859,1,57,2362
892.745585,859,1,58,2080
892.745585,859,1,59,2377
892.745585,859,1,60,2583
892.745585,859,1,61,2381
892.745585,859,1,62,2163
892.745585,859,1,63,2538
892.745585,859,1,64,2575
892.745585,859,1,65,2314
892.745585,859,1,66,2480
892.745585,859,1,67,2547
892.745585,859,1,68,2433
892.745585,859,1,69,2315
892.745585,859,1,70,2302
892.745585,859,1,71,2472
892.745585,859,1,72,2495
892.745585,859,1,73,2353
892.745585,859,1,74,2227
892.745585,859,1,75,2351
892.745585,859,1,76,2505
892.745585,859,1,77,2470
892.745585,859,1,78,2413
892.745585,859,1,79,2459
892.745585,859,1,80,2257
892.745585,859,1,81,2307
892.745585,859,1,82,2451
892.745585,859,1,83,2463
892.745585,859,1,84,2293
892.745585,859,1,85,2333
892.745585,859,1,86,2487
892.745585,859,1,87,2491
892.745585,859,1,88,2518
892.745585,859,1,89,2530
892.745585,859,1,90,2461
892.745585,859,1,91,2299
892.745585,859,1,92,2452
892.745585,859,1,93,2369
892.745585,859,1,94,2357
892.745585,859,1,95,2330
892.745585,859,1,96,2329
892.745585,859,1,97,2315
892.745585,859,1,98,2287
892.745585,859,1,99,2280
892.745585,859,1,100,2266
892.745585,859,1,101,2325
892.745585,859,1,102,2261
892.745585,859,1,103,2296
892.745585,859,1,104,2254
892.745585,859,1,105,2321
892.745585,859,1,106,2312
892.745585,859,1,107,2225
892.745585,859,1,108,2330
892.745585,859,1,109,2401
892.745585,859,1,110,2407
892.745585,859,1,111,2523
892.745585,859,1,112,2483
892.745585,859,1,113,2416
892.745585,859,1,114,2244
892.745585,859,1,115,2217
892.745585,859,1,116,2286
892.745585,859,1,117,2389
892.745585,859,1,118,2195
892.745585,859,1,119,2388
892.745585,859,1,120,2387
892.745585,859,1,121,2427
892.745585,859,1,122,2445
892.745585,859,1,123,2358
892.745585,859,1,124,2649
892.745585,859,1,125,2621
892.745585,859,1,126,3045
892.745585,859,1,127,4928
892.745585,859,2,0,4775
892.745585,859,2,1,4525
892.745585,859,2,2,2647
892.745585,859,2,3,2403
892.745585,859,2,4,2341
892.745585,859,2,5,2375
892.745585,859,2,6,2345
892.745585,859,2,7,2463
892.745585,859,2,8,2491
892.745585,859,2,9,2429
892.745585,859,2,10,2484
892.745585,859,2,11,2406
892.745585,859,2,12,2376
892.745585,859,2,13,2264
892.745585,859,2,14,2480
892.745585,859,2,15,2384
892.745585,859,2,16,2307
892.745585,859,2,17,2269
892.745585,859,2,18,2404
892.745585,859,2,19,2354
892.745585,859,2,20,2339
892.745585,859,2,21,2369
892.745585,859,2,22,2480
892.745585,859,2,23,2390
892.745585,859,2,24,2531
892.745585,859,2,25,2591
892.745585,859,2,26,2329
892.745585,859,2,27,2450
892.745585,859,2,28,2522
892.745585,859,2,29,2383
892.745585,859,2,30,2387
892.745585,859,2,31,2262
892.745585,859,2,32,2341
892.745585,859,2,33,2416
892.745585,859,2,34,2349
892.745585,859,2,35,2392
892.745585,859,2,36,2342
892.745585,859,2,37,2343
892.745585,859,2,38,2322
892.745585,859,2,39,2346
