frame_number,point_index,x,y,z,doppler,range,aoa
838,0,1.3691160678863525,1.0320836305618286,0.0,-0.1968759298324585,1.7145481701656191,37.010159518277156
839,0,1.2637994289398193,1.158657193183899,0.0,-0.09843796491622925,1.7145481876883497,42.514742800258546
840,0,2.7974724769592285,2.3342278003692627,0.0,0.0,3.643414838219926,39.84182277699105
840,1,2.211648941040039,4.643887042999268,0.0,-0.29531389474868774,5.143644418750193,64.53389769968877
840,2,2.6724090576171875,5.611362934112549,0.0,-0.14765694737434387,6.215236451621658,64.5338960772876
840,3,-3.8177270889282227,4.904500484466553,0.0,-0.14765694737434387,6.215236530307516,127.89765501520867
841,0,-0.26329153776168823,4.278276443481445,0.0,0.0,4.286370464706144,93.52162665122168
841,1,1.2111411094665527,1.213594913482666,0.0,0.14765694737434387,1.7145481623654881,45.05798262761404
841,2,1.968104362487793,4.519382953643799,0.0,-0.34453287720680237,4.929326228129929,66.46780085307756
841,3,-3.3767142295837402,4.699206352233887,0.0,-0.29531389474868774,5.786599980052935,125.69993498376782
841,4,2.488105297088623,5.224372863769531,0.0,-0.29531389474868774,5.786600019795037,64.53389531460152
842,0,-0.26329153776168823,4.278276443481445,0.0,0.0,4.286370464706144,93.52162665122168
842,1,1.2637994289398193,2.2398838996887207,0.0,0.14765694737434387,2.571822093511401,60.56720407240829
842,2,-2.1326615810394287,1.4373669624328613,0.0,0.14765694737434387,2.571822156358224,146.02089712299482
842,3,2.1194968223571777,2.123790979385376,0.0,0.24609491229057312,3.0004591155522964,45.05798263087192
842,4,1.7377240657806396,4.3831048011779785,0.0,-0.29531389474868774,4.715007171458241,68.37367337550774
842,5,-4.2389936447143555,4.247581958770752,0.0,-0.1968759298324585,6.000918231104593,134.94201736912808
843,0,1.6587365865707397,4.183872699737549,0.0,-0.14765694737434387,4.500688595230458,68.37367332693171
843,1,1.9746863842010498,4.980800628662109,0.0,-0.14765694737434387,5.357962412935525,68.37367280367803
844,0,-0.26329153776168823,4.278276443481445,0.0,0.0,4.286370464706144,93.52162665122168
844,1,-3.370131731033325,0.6331771016120911,0.0,0.1968759298324585,3.4290962550683184,169.35936655298104
844,2,0.7372162938117981,3.348912239074707,0.0,0.1968759298324585,3.4290962437479022,77.58514675756822
844,3,0.7701277732849121,1.7684540748596191,0.0,0.24609491229057312,1.928866662595517,66.46779994241484
844,4,1.5797492265701294,3.9846408367156982,0.0,-0.1968759298324585,4.286370284573103,68.37367296674968
844,5,-3.2911441326141357,4.228017807006836,0.0,-0.14765694737434387,5.357962698452402,127.8976548062908
844,6,3.784815788269043,3.7924838066101074,0.0,-0.14765694737434387,5.357962670132231,45.0579817298623
845,0,2.764561176300049,1.6407307386398315,0.0,0.1968759298324585,3.214777730142959,30.688574324731448
845,1,-3.4754481315612793,3.7918777465820312,0.0,-0.1968759298324585,5.143644287875748,132.5068357410612
846,0,1.3756983280181885,3.8326311111450195,0.0,-1.4273505210876465,4.072051954952042,70.25472565728394
846,1,1.3032931089401245,3.630913496017456,0.0,-0.14765694737434387,3.8577332390112877,70.25472532677975
847,0,1.3427869081497192,3.3869447708129883,0.0,-0.1968759298324585,3.6434148214601816,68.3736723537184
847,1,1.3756983280181885,3.8326311111450195,0.0,-0.14765694737434387,4.072051954952042,70.25472565728394
847,2,1.5929138660430908,4.437783241271973,0.0,-0.14765694737434387,4.71500738929927,70.25472489558041
847,3,-3.1858277320861816,3.4758877754211426,0.0,-0.14765694737434387,4.715007334655114,132.50683953790158
847,4,-3.554435968399048,4.566259860992432,0.0,-0.14765694737434387,5.78660039846882,127.89765336256778
848,0,-3.25165057182312,4.5251617431640625,0.0,-0.24609491229057312,5.572281421736813,125.69993315896023
848,1,1.2637994289398193,3.1877126693725586,0.0,-0.1968759298324585,3.4290962452323988,68.37367222610051
849,0,0.9873433113098145,3.059403419494629,0.0,-0.14765694737434387,3.21477776799636,72.11385740765544
850,0,-0.26329153776168823,4.278276443481445,0.0,0.0,4.286370464706144,93.52162665122168
850,1,0.5792413949966431,2.28523588180542,0.0,0.14765694737434387,2.357503685928964,75.7767260024792
851,0,0.10531661659479141,3.427478790283203,0.0,0.24609491229057312,3.4290964476917507,88.2400183893472
851,1,-3.264815330505371,1.0486571788787842,0.0,0.24609491229057312,3.4290962396988665,162.19300565295367
851,2,-3.001523733139038,2.7518107891082764,0.0,-0.8859416842460632,4.072051981452303,137.4852585135108
851,3,0.6450642347335815,2.930298089981079,0.0,-0.29531389474868774,3.000459092052278,77.58514668501336
852,0,0.0,2.7861406803131104,0.0,0.14765694737434387,2.7861406803131104,90.0
852,1,0.0,2.357503652572632,0.0,0.24609491229057312,2.357503652572632,90.0
852,2,0.7372162938117981,2.908482074737549,0.0,-0.24609491229057312,3.0004592720000782,75.7767267073645
854,0,-1.8759522438049316,2.610670328140259,0.0,0.0,3.2147778124263464,125.69993207254487
854,1,1.053166151046753,3.2633635997772217,0.0,-0.24609491229057312,3.429096225838753,72.11385792118382
855,0,-0.07240517437458038,2.356391668319702,0.0,-0.14765694737434387,2.3575038078023804,91.7599816219647
856,0,-1.8759522438049316,2.610670328140259,0.0,0.0,3.2147778124263464,125.69993207254487
856,1,0.07240517437458038,2.356391668319702,0.0,0.1968759298324585,2.3575038078023804,88.2400183780353
857,0,-1.974686622619629,2.5368106365203857,0.0,0.0,3.2147776693133667,127.89765734018414
857,1,-3.159498453140259,0.593603789806366,0.0,0.0,3.214777742654719,169.35936190342386
