timestamp_s,frame_number,point_index,snr,noise
3433.37325,1667,0,24.5,55.800000000000004
3433.37325,1667,1,15.200000000000001,59.1
3438.387514,1672,0,30.200000000000003,57.0
3438.387514,1672,1,23.1,57.6
3438.387514,1672,2,23.1,57.6
3439.37852,1673,0,34.800000000000004,55.0
3439.37852,1673,1,30.6,58.2
3439.37852,1673,2,18.1,65.60000000000001
3439.37852,1673,3,18.1,65.60000000000001
3440.384684,1674,0,30.200000000000003,53.1
3440.384684,1674,1,34.1,54.7
3441.390316,1675,0,42.5,54.800000000000004
3441.390316,1675,1,17.7,66.60000000000001
3441.390316,1675,2,25.3,61.5
3441.390316,1675,3,25.3,61.5
3442.377862,1676,0,37.4,56.2
3442.377862,1676,1,38.5,55.1
3442.377862,1676,2,25.0,64.8
3442.377862,1676,3,23.1,65.2
3442.377862,1676,4,23.1,65.2
3443.377412,1677,0,36.9,56.1
3443.377412,1677,1,28.900000000000002,66.3
3443.377412,1677,2,28.900000000000002,66.3
3443.377412,1677,3,34.7,55.7
3443.377412,1677,4,34.7,55.7
3443.377412,1677,5,23.700000000000003,63.400000000000006
3443.377412,1677,6,29.700000000000003,59.2
3443.377412,1677,7,18.2,68.7
3443.377412,1677,8,16.900000000000002,68.0
3443.377412,1677,9,16.900000000000002,68.0
3443.377412,1677,10,34.7,55.1
3444.381553,1678,0,26.3,53.7
3444.381553,1678,1,32.2,55.7
3444.381553,1678,2,41.2,54.7
3444.381553,1678,3,41.0,55.300000000000004
3444.381553,1678,4,22.0,66.9
3444.381553,1678,5,22.0,66.9
3444.381553,1678,6,44.400000000000006,55.2
3444.381553,1678,7,30.3,61.7
3445.380753,1679,0,20.8,73.8
3445.380753,1679,1,41.2,60.0
3445.380753,1679,2,41.2,60.0
3445.380753,1679,3,19.8,70.2
3445.380753,1679,4,19.8,70.2
3446.379668,1680,0,29.1,57.2
3446.379668,1680,1,22.1,82.30000000000001
3446.379668,1680,2,39.2,60.0
3446.379668,1680,3,26.8,65.8
3446.379668,1680,4,16.5,70.10000000000001
3446.379668,1680,5,30.5,69.2
3447.390045,1681,0,28.400000000000002,69.3
3447.390045,1681,1,33.9,72.3
3447.390045,1681,2,33.9,72.3
3447.390045,1681,3,26.3,69.5
3447.390045,1681,4,15.700000000000001,86.10000000000001
3448.385655,1682,0,46.1,58.300000000000004
3448.385655,1682,1,23.3,72.0
3449.389916,1683,0,29.900000000000002,70.2
3449.389916,1683,1,29.900000000000002,70.2
3450.393101,1684,0,28.400000000000002,70.4
3451.378937,1685,0,18.900000000000002,62.7
3451.378937,1685,1,18.900000000000002,62.7
