timestamp_s,frame_number,range_bin,doppler_bin,signal_strength
2384.925133,1364,0,0,5190
2384.925133,1364,0,1,4940
2384.925133,1364,0,2,3025
2384.925133,1364,0,3,2692
2384.925133,1364,0,4,2617
2384.925133,1364,0,5,2426
2384.925133,1364,0,6,2568
2384.925133,1364,0,7,2453
2384.925133,1364,0,8,2358
2384.925133,1364,0,9,2369
2384.925133,1364,0,10,2229
2384.925133,1364,0,11,2386
2384.925133,1364,0,12,2399
2384.925133,1364,0,13,2283
2384.925133,1364,0,14,2473
2384.925133,1364,0,15,2508
2384.925133,1364,0,16,2446
2384.925133,1364,0,17,2395
2384.925133,1364,0,18,2383
2384.925133,1364,0,19,2284
2384.925133,1364,0,20,2299
2384.925133,1364,0,21,2195
2384.925133,1364,0,22,2316
2384.925133,1364,0,23,2329
2384.925133,1364,0,24,2385
2384.925133,1364,0,25,2309
2384.925133,1364,0,26,2173
2384.925133,1364,0,27,2273
2384.925133,1364,0,28,2366
2384.925133,1364,0,29,2433
2384.925133,1364,0,30,2426
2384.925133,1364,0,31,2308
2384.925133,1364,0,32,2406
2384.925133,1364,0,33,2522
2384.925133,1364,0,34,2320
2384.925133,1364,0,35,2323
2384.925133,1364,0,36,2440
2384.925133,1364,0,37,2395
2384.925133,1364,0,38,2349
2384.925133,1364,0,39,2397
2384.925133,1364,0,40,2390
2384.925133,1364,0,41,2384
2384.925133,1364,0,42,2448
2384.925133,1364,0,43,2375
2384.925133,1364,0,44,2348
2384.925133,1364,0,45,2372
2384.925133,1364,0,46,2393
2384.925133,1364,0,47,2405
2384.925133,1364,0,48,2333
2384.925133,1364,0,49,2365
2384.925133,1364,0,50,2254
2384.925133,1364,0,51,2137
2384.925133,1364,0,52,2289
2384.925133,1364,0,53,2303
2384.925133,1364,0,54,2447
2384.925133,1364,0,55,2235
2384.925133,1364,0,56,2378
2384.925133,1364,0,57,2305
2384.925133,1364,0,58,2269
2384.925133,1364,0,59,2324
2384.925133,1364,0,60,2202
2384.925133,1364,0,61,2419
2384.925133,1364,0,62,2290
2384.925133,1364,0,63,2337
2384.925133,1364,0,64,2350
2384.925133,1364,0,65,2392
2384.925133,1364,0,66,2341
2384.925133,1364,0,67,2315
2384.925133,1364,0,68,2254
2384.925133,1364,0,69,2310
2384.925133,1364,0,70,2295
2384.925133,1364,0,71,2401
2384.925133,1364,0,72,2315
2384.925133,1364,0,73,2249
2384.925133,1364,0,74,2399
2384.925133,1364,0,75,2436
2384.925133,1364,0,76,2378
2384.925133,1364,0,77,2322
2384.925133,1364,0,78,2326
2384.925133,1364,0,79,2376
2384.925133,1364,0,80,2316
2384.925133,1364,0,81,2182
2384.925133,1364,0,82,2337
2384.925133,1364,0,83,2295
2384.925133,1364,0,84,2514
2384.925133,1364,0,85,2496
2384.925133,1364,0,86,2318
2384.925133,1364,0,87,2316
2384.925133,1364,0,88,2089
2384.925133,1364,0,89,2332
2384.925133,1364,0,90,2508
2384.925133,1364,0,91,2414
2384.925133,1364,0,92,2350
2384.925133,1364,0,93,2301
2384.925133,1364,0,94,2337
2384.925133,1364,0,95,2261
2384.925133,1364,0,96,2264
2384.925133,1364,0,97,2425
2384.925133,1364,0,98,2229
2384.925133,1364,0,99,2094
2384.925133,1364,0,100,2235
2384.925133,1364,0,101,2281
2384.925133,1364,0,102,2219
2384.925133,1364,0,103,2298
2384.925133,1364,0,104,2344
2384.925133,1364,0,105,2331
2384.925133,1364,0,106,2418
2384.925133,1364,0,107,2303
2384.925133,1364,0,108,2257
2384.925133,1364,0,109,2193
2384.925133,1364,0,110,2258
2384.925133,1364,0,111,2442
2384.925133,1364,0,112,2391
