timestamp_s,frame_number,point_index,x,y,z,doppler,range,aoa,snr,noise
0.0,1,0,-0.11562623083591461,0.041116345673799515,-0.026603184640407562,0.0,0.12556953679893543,160.42476396825538,35.0,53.7
0.0,1,1,-0.8787593245506287,2.0979089736938477,-0.7202104926109314,0.0,2.385821277056756,112.72753798967457,14.5,55.6
0.0,1,2,-1.8500198125839233,1.4417486190795898,1.8923500776290894,0.0,3.013669060111574,142.07017061622648,14.8,62.900000000000006
0.0,1,3,-2.570756673812866,2.1216328144073486,1.466468095779419,0.0,3.6415167651766143,140.46731060401925,11.8,70.7
0.0,1,4,-1.117720365524292,2.61269474029541,-2.277097225189209,0.0,3.641516771132525,113.1614161782401,11.8,70.7
0.0,1,5,1.4800158739089966,4.632358074188232,3.5608444213867188,0.0,6.027337829244387,72.28157184545542,11.3,70.0
0.0,1,6,3.7000396251678467,4.117449760437012,-2.3843486309051514,0.0,6.027338065119153,48.056371295603206,11.3,70.0
0.310781,2,0,-0.11562623083591461,0.0411156602203846,-0.026604244485497475,0.0,0.1255695369001672,160.42506550024135,35.300000000000004,53.400000000000006
0.310781,2,1,-0.8787593245506287,2.108252763748169,-0.6893442869186401,0.0,2.3858212867362547,112.62729025936137,14.9,55.1
0.310781,2,2,-1.8500198125839233,1.4237765073776245,1.9059088230133057,0.0,3.0136690746585706,142.41809492590968,15.100000000000001,62.7
0.310781,2,3,-2.570756673812866,2.133781671524048,1.4487338066101074,0.0,3.641516681288219,140.3066191001673,11.9,70.5
0.310781,2,4,-1.2294923067092896,2.6518869400024414,-2.171747922897339,0.0,3.6415168152051347,114.87381761933052,11.9,70.5
0.310781,2,5,1.4800158739089966,4.785200119018555,3.3526432514190674,0.0,6.027338047377434,72.81367013828536,11.3,70.2
0.310781,2,6,3.7000396251678467,4.090579032897949,-2.430159568786621,0.0,6.027338183805661,47.869803468570886,11.3,70.2
0.594497,3,0,-0.11562623083591461,0.0411405973136425,-0.026565663516521454,0.0,0.1255695364438228,160.41409636189337,34.800000000000004,53.900000000000006
0.594497,3,1,-0.8787593245506287,2.114447593688965,-0.6701016426086426,0.0,2.3858211979040953,112.56765275477339,14.0,55.800000000000004
0.594497,3,2,-1.8500198125839233,1.428795337677002,1.9021493196487427,0.0,3.013669102300511,142.32060529903515,14.700000000000001,63.1
0.594497,3,3,-2.570756673812866,2.0766444206237793,1.5295103788375854,0.0,3.641516706625573,141.06889528362856,11.3,70.7
0.594497,3,4,-1.2294923067092896,2.614173412322998,-2.2170002460479736,0.0,3.641516724241504,115.18843711249959,11.3,70.7
0.594497,3,5,1.4800158739089966,4.8668131828308105,3.233030319213867,0.0,6.027337935486486,73.0852896573088,11.4,70.0
0.594497,3,6,3.7000396251678467,4.092983245849609,-2.4261081218719482,0.0,6.027338193401035,47.88655126470273,11.4,70.0
0.594497,3,7,0.5781311392784119,3.6262948513031006,-0.8406466245651245,-0.34104230999946594,3.767085970638773,80.94170873990585,17.900000000000002,41.5
0.910061,4,0,-0.11562623083591461,0.04114731773734093,-0.026555253192782402,0.0,0.12556953645861196,160.41114048876244,35.300000000000004,53.400000000000006
0.910061,4,1,-0.8787593245506287,2.0883519649505615,-0.7474693655967712,0.0,2.385821102367734,112.82091095339392,14.700000000000001,55.300000000000004
0.910061,4,2,-1.8500198125839233,1.443375587463379,1.8911093473434448,0.0,3.0136690191605413,142.03883526772643,14.8,62.900000000000006
0.910061,4,3,-1.2294923067092896,2.6018290519714355,-2.2314746379852295,0.0,3.6415168279044408,115.29304006833324,11.700000000000001,70.7
0.910061,4,4,-2.570756673812866,2.1265058517456055,1.459392786026001,0.0,3.641516760549981,140.40276589855884,11.700000000000001,70.7
0.910061,4,5,1.4800158739089966,4.8793134689331055,3.2141335010528564,0.0,6.02733781015507,73.12615795639226,11.5,69.9
0.910061,4,6,3.7000396251678467,4.057325839996338,-2.485280990600586,0.0,6.027338367965982,47.63704676193062,11.5,69.9
1.193458,5,0,-0.11562623083591461,0.04111701250076294,-0.026602154597640038,0.0,0.12556953692494388,160.42447063115637,35.5,53.2
1.193458,5,1,-0.8787593245506287,2.0810728073120117,-0.767503023147583,0.0,2.3858212150869256,112.8925176505042,14.700000000000001,55.2
1.193458,5,2,-1.8500198125839233,1.4500006437301636,1.8860344886779785,0.0,3.01366907046108,141.9115126869821,14.9,62.800000000000004
1.193458,5,3,-2.374191999435425,2.0618720054626465,1.5728256702423096,0.0,3.515947156324581,139.02724989132616,13.4,68.9
1.193458,5,4,-1.1870959997177124,2.6518008708953857,-1.9800604581832886,0.0,3.5159471255251176,114.11598805005217,13.4,68.9
1.193458,5,5,1.4800158739089966,4.782220840454102,3.356891393661499,0.0,6.027337968185854,72.80359454186264,11.9,69.5
1.193458,5,6,3.7000396251678467,4.134810924530029,-2.354113817214966,0.0,6.027338257790706,48.17619818906892,11.9,69.5
1.488534,6,0,-0.11562623083591461,0.041105590760707855,-0.026619799435138702,0.0,0.12556953679564967,160.42949520072332,35.2,53.5
