frame_number,point_index,x,y,z,doppler,range,aoa
1,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
1,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
1,2,-1.1058244705200195,2.321943521499634,0.0,0.24609491229057312,2.5718222093750964,115.46610230031123
1,3,2.3169655799865723,2.527918577194214,0.0,0.24609491229057312,3.42909635790045,47.49316319833352
1,4,0.5265830755233765,3.388423204421997,0.0,0.24609491229057312,3.429096316479473,81.16652271187787
1,5,0.42126646637916565,3.4031214714050293,0.0,0.393751859664917,3.429096263570552,82.94335360353564
1,6,0.427848756313324,2.753093719482422,0.0,0.4429708421230316,2.7861406257639643,81.16652213696162
1,7,0.2764561176300049,2.9876959323883057,0.0,0.5414087772369385,3.000459126431267,84.71338690738332
2,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
2,1,-1.0268369913101196,2.357938766479492,0.0,0.1968759298324585,2.5718222009286817,113.53219924594764
2,2,0.39493730664253235,3.1904263496398926,0.0,0.393751859664917,3.214777716834336,82.94335363712014
2,3,2.501269817352295,3.2132937908172607,0.0,0.393751859664917,4.072052023894384,52.102344348421795
2,4,1.0005079507827759,3.94722580909729,0.0,0.393751859664917,4.072052031541752,75.77672549437766
3,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
3,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
3,2,-1.1584827899932861,3.2274787425994873,0.0,0.1968759298324585,3.4290962962043214,109.74527464121219
3,3,-1.0268369913101196,2.5900166034698486,0.0,0.29531389474868774,2.7861407381846863,111.6263264675543
3,4,2.764561176300049,3.2756941318511963,0.0,0.29531389474868774,4.28637032265644,49.8369077100707
3,5,0.13164576888084412,4.284348487854004,0.0,0.29531389474868774,4.286370559557482,88.24001841423338
3,6,0.0,4.286370277404785,0.0,0.393751859664917,4.286370277404785,90.0
3,7,-3.949373245239258,1.6659594774246216,0.0,0.393751859664917,4.286370260562261,157.12858073218456
3,8,0.21063323318958282,3.422621011734009,0.0,0.4429708421230316,3.4290962291669547,86.47837315225777
4,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
4,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
4,2,5.50937557220459,3.713198661804199,0.0,0.14765694737434387,6.643874133186837,33.979108569661115
4,3,0.3554435968399048,3.8413233757019043,0.0,0.24609491229057312,3.8577331980385012,84.7133867021371
4,4,2.9027891159057617,3.4394783973693848,0.0,0.24609491229057312,4.5006884248292085,49.836905248299395
4,5,-1.1058244705200195,2.789248466491699,0.0,0.29531389474868774,3.000459092776833,111.6263280838287
4,6,-2.8435487747192383,4.2861762046813965,0.0,0.29531389474868774,5.143644242342612,123.56121889002867
4,7,3.001523494720459,4.177072525024414,0.0,0.29531389474868774,5.14364444423142,54.30006879014134
4,8,0.7240517735481262,4.659081935882568,0.0,0.34453287720680237,4.715007471472918,81.16652223070702
4,9,-1.1058244705200195,2.789248466491699,0.0,0.393751859664917,3.000459092776833,111.6263280838287
5,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
5,1,-1.3362045288085938,6.0699028968811035,0.0,0.0,6.2152364170942205,102.41485427206315
5,2,0.0,4.072052001953125,0.0,0.14765694737434387,4.072052001953125,90.0
5,3,0.5792413949966431,4.67929220199585,0.0,0.14765694737434387,4.715007540326614,82.94335382555276
5,4,-1.1584827899932861,3.2274787425994873,0.0,0.1968759298324585,3.4290962962043214,109.74527464121219
5,5,-0.14481034874916077,4.712783336639404,0.0,0.29531389474868774,4.715007615604761,91.7599816219647
5,6,2.606586217880249,3.928995132446289,0.0,0.29531389474868774,4.715007366063164,56.43878458806338
5,7,-1.1584827899932861,3.2274787425994873,0.0,0.34453287720680237,3.4290962962043214,109.74527464121219
6,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
6,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
6,2,-1.4217743873596191,3.586176633834839,0.0,0.14765694737434387,3.8577331760523297,111.6263288378991
6,3,-1.2308878898620605,3.4291961193084717,0.0,0.24609491229057312,3.643414747471026,109.74527377593573
6,4,0.0,4.286370277404785,0.0,0.29531389474868774,4.286370277404785,90.0
6,5,-1.2308878898620605,3.4291961193084717,0.0,0.393751859664917,3.643414747471026,109.74527377593573
6,6,-0.14481034874916077,4.712783336639404,0.0,1.132036566734314,4.715007615604761,91.7599816219647
7,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
7,1,-4.443044662475586,2.9945144653320312,0.0,0.14765694737434387,5.3579625564047735,146.02089569421278
7,2,2.6329152584075928,4.666424751281738,0.0,0.14765694737434387,5.357962552811503,60.567205899043
7,3,-1.3032931089401245,3.630913496017456,0.0,0.24609491229057312,3.8577332390112877,109.74527467322025
7,4,0.13822805881500244,4.498565196990967,0.0,0.24609491229057312,4.500688372662802,88.2400181156177
8,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
8,1,-1.3756983280181885,3.8326311111450195,0.0,0.14765694737434387,4.072051954952042,109.74527434271606
8,2,-0.6845580339431763,5.530072212219238,0.0,0.1968759298324585,5.572281254046275,97.05664688843979
8,3,-5.305324554443359,1.7040687799453735,0.0,0.1968759298324585,5.572281313319002,162.19299606751213
8,4,0.1513926386833191,4.927000522613525,0.0,0.24609491229057312,4.929325905322294,88.24001827718469
9,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
9,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
9,2,-1.5205086469650269,4.23606538772583,0.0,0.1968759298324585,4.5006884489580266,109.74527644938146
9,3,-0.3554435968399048,5.7756733894348145,0.0,0.24609491229057312,5.786600319009421,93.52162674138721
9,4,1.4217743873596191,5.60921573638916,0.0,0.24609491229057312,5.7866003478646775,75.77672643153633
9,5,-2.1721553802490234,4.1848578453063965,0.0,0.34453287720680237,4.715007336300472,117.43162243161066
9,6,0.3291144073009491,5.347845077514648,0.0,0.34453287720680237,5.357962604030632,86.4783731946108
10,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
10,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
10,2,-1.3625338077545166,4.737273216247559,0.0,0.1968759298324585,4.929326110397902,106.04628569854997
10,3,-1.3822804689407349,4.2831645011901855,0.0,0.24609491229057312,4.500688551663044,107.88614168902679
10,4,0.17113950848579407,5.569652557373047,0.0,0.24609491229057312,5.572281251087106,88.24001817176263
10,5,0.17113950848579407,5.569652557373047,0.0,0.34453287720680237,5.572281251087106,88.24001817176263
11,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
11,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
11,2,1.5797492265701294,6.232461452484131,0.0,0.14765694737434387,6.429555457070848,75.77672618840609
11,3,-1.4481035470962524,4.487124919891357,0.0,0.24609491229057312,4.715007309625593,107.88614322398746
11,4,-4.278487205505371,3.2252614498138428,0.0,0.29531389474868774,5.357962689990334,142.98983632974924
12,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
12,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
12,2,-1.513926386833191,4.691085338592529,0.0,0.09843796491622925,4.929325994363488,107.88614198816441
12,3,0.0,6.000918388366699,0.0,0.1968759298324585,6.000918388366699,90.0
13,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
13,1,-1.5797492265701294,4.895045280456543,0.0,0.14765694737434387,5.143644225310378,107.88614248664605
13,2,-1.8101292848587036,5.042935371398926,0.0,0.24609491229057312,5.35796278337294,109.74527448349254
14,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
14,1,-1.8101292848587036,5.042935371398926,0.0,0.14765694737434387,5.35796278337294,109.74527448349254
15,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
15,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
15,2,-1.5797492265701294,4.895045280456543,0.0,0.14765694737434387,5.143644225310378,107.88614248664605
16,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
16,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
16,2,0.0,6.000918388366699,0.0,-0.24609491229057312,6.000918388366699,90.0
17,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
17,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
17,2,0.1777217984199524,5.783870220184326,0.0,0.14765694737434387,5.786600017416851,88.24001823849875
18,0,2.1326615810394287,3.214632272720337,0.0,0.0,3.857733281093538,56.43878208876306
18,1,1.1848119497299194,6.319446563720703,0.0,0.0,6.429555523358066,79.38108291398575
18,2,-2.0536739826202393,5.180033206939697,0.0,0.14765694737434387,5.572281476369373,111.6263264675543
18,3,-0.6121528148651123,6.615612983703613,0.0,0.14765694737434387,6.643874337981951,95.2866124998326
18,4,3.264815330505371,5.786366939544678,0.0,0.14765694737434387,6.643873982952908,60.567203869797225
18,5,0.18430407345294952,5.998087406158447,0.0,0.1968759298324585,6.000918306676731,88.24001830284735
