timestamp,frame_number,point_index,snr,noise
2025-11-19 11:30:00.919,1,0,20.400000000000002,95.60000000000001
2025-11-19 11:30:01.017,2,0,16.2,106.2
2025-11-19 11:30:01.017,2,1,21.400000000000002,95.5
2025-11-19 11:30:01.105,3,0,16.3,106.10000000000001
2025-11-19 11:30:01.105,3,1,21.5,95.80000000000001
2025-11-19 11:30:01.193,4,0,21.200000000000003,95.9
2025-11-19 11:30:01.318,5,0,21.1,95.80000000000001
2025-11-19 11:30:01.422,6,0,21.8,95.4
2025-11-19 11:30:01.515,7,0,21.200000000000003,95.9
2025-11-19 11:30:01.611,8,0,20.700000000000003,96.30000000000001
2025-11-19 11:30:01.707,9,0,21.0,96.10000000000001
2025-11-19 11:30:01.818,10,0,20.8,96.2
2025-11-19 11:30:01.917,11,0,20.8,96.30000000000001
2025-11-19 11:30:02.018,12,0,17.2,105.0
2025-11-19 11:30:02.018,12,1,20.700000000000003,96.5
2025-11-19 11:30:02.117,13,0,20.700000000000003,96.5
2025-11-19 11:30:02.217,14,0,20.8,96.5
2025-11-19 11:30:02.317,15,0,20.900000000000002,96.4
2025-11-19 11:30:02.417,16,0,21.0,96.4
2025-11-19 11:30:02.517,17,0,20.900000000000002,96.5
2025-11-19 11:30:02.616,18,0,20.900000000000002,96.30000000000001
2025-11-19 11:30:02.719,19,0,20.700000000000003,96.80000000000001
2025-11-19 11:30:02.814,20,0,22.3,95.80000000000001
2025-11-19 11:30:02.910,21,0,22.3,94.60000000000001
2025-11-19 11:30:03.006,22,0,19.400000000000002,93.7
2025-11-19 11:30:03.117,23,0,18.400000000000002,94.60000000000001
2025-11-19 11:30:03.117,23,1,19.700000000000003,92.5
2025-11-19 11:30:03.214,24,0,20.900000000000002,101.30000000000001
2025-11-19 11:30:03.214,24,1,21.3,83.30000000000001
2025-11-19 11:30:03.214,24,2,21.1,94.9
2025-11-19 11:30:03.310,25,0,18.900000000000002,96.10000000000001
2025-11-19 11:30:03.310,25,1,15.600000000000001,80.80000000000001
2025-11-19 11:30:03.310,25,2,18.900000000000002,86.5
2025-11-19 11:30:03.310,25,3,22.6,85.10000000000001
2025-11-19 11:30:03.310,25,4,19.200000000000003,83.30000000000001
2025-11-19 11:30:03.310,25,5,23.5,78.7
2025-11-19 11:30:03.310,25,6,23.700000000000003,96.7
2025-11-19 11:30:03.310,25,7,16.3,84.2
2025-11-19 11:30:03.407,26,0,21.200000000000003,93.7
2025-11-19 11:30:03.407,26,1,17.7,99.7
2025-11-19 11:30:03.407,26,2,20.3,97.9
2025-11-19 11:30:03.407,26,3,16.900000000000002,82.80000000000001
2025-11-19 11:30:03.407,26,4,19.400000000000002,89.4
2025-11-19 11:30:03.407,26,5,33.1,61.300000000000004
2025-11-19 11:30:03.407,26,6,26.8,66.8
2025-11-19 11:30:03.518,27,0,21.400000000000002,94.60000000000001
2025-11-19 11:30:03.518,27,1,20.200000000000003,100.60000000000001
2025-11-19 11:30:03.518,27,2,17.5,94.0
2025-11-19 11:30:03.518,27,3,29.8,68.3
2025-11-19 11:30:03.613,28,0,17.6,91.0
2025-11-19 11:30:03.613,28,1,21.0,100.5
2025-11-19 11:30:03.613,28,2,19.3,96.10000000000001
2025-11-19 11:30:03.613,28,3,19.3,96.10000000000001
2025-11-19 11:30:03.613,28,4,21.900000000000002,66.0
2025-11-19 11:30:03.613,28,5,27.1,58.300000000000004
2025-11-19 11:30:03.613,28,6,27.1,58.300000000000004
2025-11-19 11:30:03.613,28,7,30.700000000000003,64.5
2025-11-19 11:30:03.613,28,8,32.6,62.6
2025-11-19 11:30:03.708,29,0,19.700000000000003,94.2
2025-11-19 11:30:03.708,29,1,19.700000000000003,94.2
2025-11-19 11:30:03.708,29,2,38.0,60.7
2025-11-19 11:30:03.708,29,3,37.7,59.800000000000004
2025-11-19 11:30:03.818,30,0,20.5,101.0
2025-11-19 11:30:03.818,30,1,19.0,75.5
2025-11-19 11:30:03.818,30,2,40.300000000000004,63.2
2025-11-19 11:30:03.818,30,3,20.0,87.7
2025-11-19 11:30:03.818,30,4,16.5,94.0
2025-11-19 11:30:03.818,30,5,16.2,86.80000000000001
2025-11-19 11:30:04.105,33,0,37.7,62.400000000000006
2025-11-19 11:30:04.105,33,1,26.700000000000003,77.5
2025-11-19 11:30:04.105,33,2,15.3,70.4
2025-11-19 11:30:04.216,34,0,15.3,105.7
2025-11-19 11:30:04.216,34,1,43.7,63.900000000000006
2025-11-19 11:30:04.216,34,2,25.5,71.5
2025-11-19 11:30:04.313,35,0,18.400000000000002,98.30000000000001
2025-11-19 11:30:04.313,35,1,37.5,65.60000000000001
2025-11-19 11:30:04.409,36,0,19.200000000000003,98.0
2025-11-19 11:30:04.409,36,1,34.300000000000004,81.10000000000001
2025-11-19 11:30:04.506,37,0,17.2,97.4
2025-11-19 11:30:04.506,37,1,46.5,68.9
2025-11-19 11:30:04.506,37,2,20.5,65.9
2025-11-19 11:30:04.506,37,3,20.5,65.9
2025-11-19 11:30:04.616,38,0,15.600000000000001,105.5
2025-11-19 11:30:04.616,38,1,49.7,67.4
2025-11-19 11:30:04.712,39,0,15.600000000000001,105.4
2025-11-19 11:30:04.712,39,1,42.400000000000006,68.8
2025-11-19 11:30:05.016,42,0,20.3,54.7
2025-11-19 11:30:05.112,43,0,15.3,97.7
2025-11-19 11:30:05.112,43,1,15.3,97.7
2025-11-19 11:30:05.208,44,0,15.200000000000001,97.5
2025-11-19 11:30:05.208,44,1,15.200000000000001,97.5
2025-11-19 11:30:05.208,44,2,17.6,57.2
2025-11-19 11:30:05.319,45,0,15.100000000000001,97.80000000000001
2025-11-19 11:30:05.319,45,1,15.100000000000001,97.80000000000001
2025-11-19 11:30:05.319,45,2,17.6,57.1
2025-11-19 11:30:05.510,47,0,15.3,98.0
2025-11-19 11:30:05.510,47,1,15.3,98.0
2025-11-19 11:30:05.720,49,0,17.400000000000002,57.400000000000006
2025-11-19 11:30:05.815,50,0,17.6,57.5
2025-11-19 11:30:05.911,51,0,15.200000000000001,97.60000000000001
2025-11-19 11:30:05.911,51,1,15.200000000000001,97.60000000000001
2025-11-19 11:30:05.911,51,2,18.0,56.300000000000004
2025-11-19 11:30:06.007,52,0,15.0,97.60000000000001
2025-11-19 11:30:06.007,52,1,15.0,97.60000000000001
2025-11-19 11:30:06.215,54,0,15.700000000000001,105.10000000000001
2025-11-19 11:30:06.215,54,1,15.0,96.5
2025-11-19 11:30:06.215,54,2,15.0,96.5
2025-11-19 11:30:06.310,55,0,25.200000000000003,93.5
2025-11-19 11:30:06.310,55,1,15.200000000000001,97.10000000000001
2025-11-19 11:30:06.310,55,2,16.0,86.60000000000001
2025-11-19 11:30:06.310,55,3,15.700000000000001,79.9
2025-11-19 11:30:06.310,55,4,23.900000000000002,87.30000000000001
2025-11-19 11:30:06.310,55,5,28.6,78.30000000000001
2025-11-19 11:30:06.406,56,0,41.0,74.5
2025-11-19 11:30:06.406,56,1,21.900000000000002,92.10000000000001
2025-11-19 11:30:06.406,56,2,17.8,84.0
2025-11-19 11:30:06.406,56,3,18.7,78.9
2025-11-19 11:30:06.406,56,4,22.8,86.4
2025-11-19 11:30:06.406,56,5,21.0,77.5
2025-11-19 11:30:06.406,56,6,25.200000000000003,89.9
2025-11-19 11:30:06.406,56,7,33.0,80.7
2025-11-19 11:30:06.406,56,8,20.0,68.4
2025-11-19 11:30:06.406,56,9,18.5,59.400000000000006
2025-11-19 11:30:06.406,56,10,27.6,78.30000000000001
2025-11-19 11:30:06.517,57,0,25.8,73.60000000000001
2025-11-19 11:30:06.517,57,1,22.900000000000002,58.5
2025-11-19 11:30:06.517,57,2,23.3,57.300000000000004
2025-11-19 11:30:06.517,57,3,29.8,80.9
2025-11-19 11:30:06.517,57,4,35.300000000000004,67.0
2025-11-19 11:30:06.517,57,5,15.100000000000001,73.60000000000001
2025-11-19 11:30:06.517,57,6,19.6,89.9
2025-11-19 11:30:06.517,57,7,21.900000000000002,64.4
2025-11-19 11:30:06.517,57,8,18.7,96.2
2025-11-19 11:30:06.517,57,9,18.2,80.30000000000001
2025-11-19 11:30:06.517,57,10,23.3,90.5
2025-11-19 11:30:06.517,57,11,21.5,83.2
2025-11-19 11:30:06.517,57,12,21.0,72.60000000000001
2025-11-19 11:30:06.517,57,13,18.0,97.10000000000001
2025-11-19 11:30:06.517,57,14,29.200000000000003,81.7
2025-11-19 11:30:06.517,57,15,20.0,68.8
2025-11-19 11:30:06.517,57,16,27.8,75.10000000000001
2025-11-19 11:30:06.517,57,17,27.8,75.10000000000001
2025-11-19 11:30:06.517,57,18,24.6,84.60000000000001
2025-11-19 11:30:06.613,58,0,19.5,73.9
2025-11-19 11:30:06.613,58,1,20.200000000000003,80.4
2025-11-19 11:30:06.613,58,2,27.3,94.5
2025-11-19 11:30:06.613,58,3,20.8,84.9
2025-11-19 11:30:06.613,58,4,24.200000000000003,102.7
2025-11-19 11:30:06.613,58,5,21.400000000000002,91.10000000000001
2025-11-19 11:30:06.613,58,6,15.600000000000001,85.0
2025-11-19 11:30:06.613,58,7,18.400000000000002,82.7
2025-11-19 11:30:06.613,58,8,19.3,81.60000000000001
2025-11-19 11:30:06.613,58,9,21.400000000000002,102.80000000000001
2025-11-19 11:30:06.613,58,10,21.700000000000003,81.0
2025-11-19 11:30:06.613,58,11,28.8,82.9
2025-11-19 11:30:06.613,58,12,21.6,64.9
2025-11-19 11:30:06.613,58,13,21.6,64.9
2025-11-19 11:30:06.710,59,0,22.0,72.7
2025-11-19 11:30:06.710,59,1,18.5,67.60000000000001
2025-11-19 11:30:06.710,59,2,18.5,67.60000000000001
2025-11-19 11:30:06.710,59,3,17.5,88.60000000000001
2025-11-19 11:30:06.710,59,4,24.0,105.10000000000001
2025-11-19 11:30:06.710,59,5,17.7,101.9
2025-11-19 11:30:06.710,59,6,17.7,101.9
2025-11-19 11:30:06.710,59,7,25.0,96.10000000000001
2025-11-19 11:30:06.710,59,8,24.900000000000002,90.7
2025-11-19 11:30:06.710,59,9,19.1,88.10000000000001
2025-11-19 11:30:06.710,59,10,24.6,79.10000000000001
2025-11-19 11:30:06.710,59,11,21.0,74.2
2025-11-19 11:30:06.710,59,12,25.8,91.2
2025-11-19 11:30:06.710,59,13,30.5,85.5
2025-11-19 11:30:06.806,60,0,15.600000000000001,72.10000000000001
2025-11-19 11:30:06.806,60,1,27.200000000000003,82.10000000000001
2025-11-19 11:30:06.806,60,2,27.700000000000003,81.0
2025-11-19 11:30:06.806,60,3,16.7,70.7
2025-11-19 11:30:06.806,60,4,29.900000000000002,101.7
2025-11-19 11:30:06.806,60,5,22.6,87.80000000000001
2025-11-19 11:30:06.806,60,6,21.1,80.30000000000001
2025-11-19 11:30:06.806,60,7,16.6,101.9
2025-11-19 11:30:06.806,60,8,22.1,83.5
2025-11-19 11:30:06.806,60,9,18.2,92.10000000000001
2025-11-19 11:30:06.806,60,10,19.200000000000003,72.60000000000001
2025-11-19 11:30:06.918,61,0,29.700000000000003,93.5
2025-11-19 11:30:06.918,61,1,32.300000000000004,87.2
2025-11-19 11:30:06.918,61,2,20.400000000000002,76.2
2025-11-19 11:30:06.918,61,3,22.200000000000003,67.9
2025-11-19 11:30:06.918,61,4,15.700000000000001,70.10000000000001
2025-11-19 11:30:06.918,61,5,34.300000000000004,95.2
2025-11-19 11:30:06.918,61,6,32.0,81.60000000000001
2025-11-19 11:30:06.918,61,7,16.8,75.7
2025-11-19 11:30:06.918,61,8,19.400000000000002,95.2
2025-11-19 11:30:06.918,61,9,19.400000000000002,95.2
2025-11-19 11:30:06.918,61,10,16.7,83.4
2025-11-19 11:30:06.918,61,11,15.600000000000001,92.5
2025-11-19 11:30:06.918,61,12,19.1,74.9
2025-11-19 11:30:06.918,61,13,19.1,74.9
2025-11-19 11:30:07.013,62,0,26.8,72.5
2025-11-19 11:30:07.013,62,1,18.900000000000002,74.8
2025-11-19 11:30:07.013,62,2,32.5,91.80000000000001
2025-11-19 11:30:07.013,62,3,20.200000000000003,85.80000000000001
2025-11-19 11:30:07.013,62,4,16.7,79.10000000000001
2025-11-19 11:30:07.013,62,5,15.700000000000001,97.10000000000001
2025-11-19 11:30:07.109,63,0,23.5,100.30000000000001
2025-11-19 11:30:07.109,63,1,20.8,88.4
2025-11-19 11:30:07.109,63,2,20.8,88.4
2025-11-19 11:30:07.109,63,3,22.900000000000002,73.10000000000001
2025-11-19 11:30:07.109,63,4,19.900000000000002,75.0
2025-11-19 11:30:07.109,63,5,21.700000000000003,92.10000000000001
2025-11-19 11:30:07.109,63,6,17.900000000000002,91.9
2025-11-19 11:30:07.109,63,7,19.700000000000003,80.60000000000001
2025-11-19 11:30:07.109,63,8,19.400000000000002,83.30000000000001
2025-11-19 11:30:07.205,64,0,28.700000000000003,71.7
2025-11-19 11:30:07.205,64,1,25.700000000000003,81.9
2025-11-19 11:30:07.205,64,2,15.9,66.7
2025-11-19 11:30:07.205,64,3,21.200000000000003,90.2
2025-11-19 11:30:07.205,64,4,17.2,81.0
2025-11-19 11:30:07.205,64,5,17.2,81.0
2025-11-19 11:30:07.205,64,6,17.2,85.10000000000001
2025-11-19 11:30:07.317,65,0,25.8,69.0
2025-11-19 11:30:07.317,65,1,16.6,66.10000000000001
2025-11-19 11:30:07.317,65,2,16.6,66.10000000000001
2025-11-19 11:30:07.317,65,3,20.0,76.10000000000001
2025-11-19 11:30:07.317,65,4,19.400000000000002,82.60000000000001
2025-11-19 11:30:07.317,65,5,16.0,63.0
2025-11-19 11:30:07.317,65,6,16.5,85.2
2025-11-19 11:30:07.317,65,7,15.8,84.30000000000001
2025-11-19 11:30:07.317,65,8,29.400000000000002,93.10000000000001
2025-11-19 11:30:07.317,65,9,16.7,75.4
2025-11-19 11:30:07.317,65,10,16.7,75.4
2025-11-19 11:30:07.413,66,0,19.5,93.0
2025-11-19 11:30:07.413,66,1,16.1,69.7
2025-11-19 11:30:07.413,66,2,15.700000000000001,81.0
2025-11-19 11:30:07.413,66,3,23.200000000000003,96.0
2025-11-19 11:30:07.413,66,4,16.6,86.2
2025-11-19 11:30:07.413,66,5,22.1,72.0
2025-11-19 11:30:07.413,66,6,23.8,69.4
2025-11-19 11:30:07.413,66,7,19.5,61.7
2025-11-19 11:30:07.413,66,8,18.8,74.60000000000001
2025-11-19 11:30:07.413,66,9,20.8,90.30000000000001
2025-11-19 11:30:07.413,66,10,18.8,86.2
2025-11-19 11:30:07.413,66,11,18.8,86.2
2025-11-19 11:30:07.413,66,12,15.600000000000001,76.3
2025-11-19 11:30:07.510,67,0,16.6,84.80000000000001
2025-11-19 11:30:07.510,67,1,20.3,91.5
2025-11-19 11:30:07.510,67,2,23.8,91.0
2025-11-19 11:30:07.510,67,3,25.700000000000003,75.9
2025-11-19 11:30:07.510,67,4,16.400000000000002,66.0
2025-11-19 11:30:07.510,67,5,19.3,76.3
2025-11-19 11:30:07.510,67,6,29.0,87.80000000000001
2025-11-19 11:30:07.606,68,0,19.700000000000003,83.9
2025-11-19 11:30:07.606,68,1,19.700000000000003,83.9
2025-11-19 11:30:07.606,68,2,15.3,79.10000000000001
2025-11-19 11:30:07.606,68,3,21.3,95.5
2025-11-19 11:30:07.606,68,4,15.5,78.7
2025-11-19 11:30:07.606,68,5,30.0,80.30000000000001
2025-11-19 11:30:07.719,69,0,22.0,86.2
2025-11-19 11:30:07.719,69,1,18.0,95.7
2025-11-19 11:30:07.719,69,2,26.900000000000002,82.9
2025-11-19 11:30:07.719,69,3,21.0,62.6
2025-11-19 11:30:07.719,69,4,21.0,62.6
2025-11-19 11:30:07.815,70,0,15.5,68.3
2025-11-19 11:30:07.815,70,1,17.400000000000002,98.5
2025-11-19 11:30:07.815,70,2,19.0,89.7
2025-11-19 11:30:07.815,70,3,17.2,80.9
2025-11-19 11:30:07.911,71,0,21.700000000000003,91.30000000000001
2025-11-19 11:30:07.911,71,1,15.100000000000001,63.300000000000004
2025-11-19 11:30:07.911,71,2,23.0,76.3
2025-11-19 11:30:07.911,71,3,26.200000000000003,87.5
2025-11-19 11:30:07.911,71,4,26.6,76.80000000000001
2025-11-19 11:30:07.911,71,5,19.6,69.5
2025-11-19 11:30:07.911,71,6,15.4,65.3
2025-11-19 11:30:07.911,71,7,37.800000000000004,72.9
2025-11-19 11:30:07.911,71,8,23.8,91.7
2025-11-19 11:30:07.911,71,9,31.6,73.4
2025-11-19 11:30:07.911,71,10,21.3,64.8
2025-11-19 11:30:08.007,72,0,20.900000000000002,89.0
2025-11-19 11:30:08.007,72,1,15.5,85.7
2025-11-19 11:30:08.007,72,2,19.200000000000003,88.0
2025-11-19 11:30:08.007,72,3,19.200000000000003,88.0
2025-11-19 11:30:08.007,72,4,18.8,78.7
2025-11-19 11:30:08.007,72,5,25.5,63.400000000000006
2025-11-19 11:30:08.007,72,6,19.400000000000002,81.10000000000001
2025-11-19 11:30:08.007,72,7,24.1,92.9
2025-11-19 11:30:08.007,72,8,30.6,76.2
2025-11-19 11:30:08.118,73,0,19.400000000000002,94.5
2025-11-19 11:30:08.118,73,1,27.200000000000003,75.2
2025-11-19 11:30:08.118,73,2,21.0,90.30000000000001
2025-11-19 11:30:08.118,73,3,20.0,68.5
2025-11-19 11:30:08.118,73,4,15.3,67.0
2025-11-19 11:30:08.118,73,5,17.900000000000002,79.9
2025-11-19 11:30:08.118,73,6,33.1,80.60000000000001
2025-11-19 11:30:08.118,73,7,21.900000000000002,82.5
2025-11-19 11:30:08.118,73,8,30.5,60.1
2025-11-19 11:30:08.118,73,9,16.6,78.4
2025-11-19 11:30:08.213,74,0,26.6,93.9
2025-11-19 11:30:08.213,74,1,17.0,88.7
2025-11-19 11:30:08.213,74,2,20.3,77.0
2025-11-19 11:30:08.213,74,3,18.7,63.7
2025-11-19 11:30:08.213,74,4,21.8,67.60000000000001
2025-11-19 11:30:08.213,74,5,23.5,84.80000000000001
2025-11-19 11:30:08.213,74,6,25.900000000000002,84.30000000000001
2025-11-19 11:30:08.213,74,7,19.8,75.5
2025-11-19 11:30:08.213,74,8,18.2,64.4
2025-11-19 11:30:08.213,74,9,29.700000000000003,62.800000000000004
2025-11-19 11:30:08.213,74,10,21.5,68.2
2025-11-19 11:30:08.213,74,11,32.2,76.0
2025-11-19 11:30:08.213,74,12,17.900000000000002,78.30000000000001
