timestamp_s,frame_number,range_bin,doppler_bin,signal_strength
622.302926,811,0,0,5192
622.302926,811,0,1,4941
622.302926,811,0,2,3029
622.302926,811,0,3,2683
622.302926,811,0,4,2479
622.302926,811,0,5,2344
622.302926,811,0,6,2526
622.302926,811,0,7,2296
622.302926,811,0,8,2394
622.302926,811,0,9,2426
622.302926,811,0,10,2422
622.302926,811,0,11,2401
622.302926,811,0,12,2341
622.302926,811,0,13,2393
622.302926,811,0,14,2284
622.302926,811,0,15,2258
622.302926,811,0,16,2376
622.302926,811,0,17,2355
622.302926,811,0,18,2452
622.302926,811,0,19,2320
622.302926,811,0,20,2245
622.302926,811,0,21,2315
622.302926,811,0,22,2362
622.302926,811,0,23,2459
622.302926,811,0,24,2427
622.302926,811,0,25,2350
622.302926,811,0,26,2341
622.302926,811,0,27,2440
622.302926,811,0,28,2415
622.302926,811,0,29,2480
622.302926,811,0,30,2544
622.302926,811,0,31,2339
622.302926,811,0,32,2284
622.302926,811,0,33,2350
622.302926,811,0,34,2321
622.302926,811,0,35,2517
622.302926,811,0,36,2404
622.302926,811,0,37,2369
622.302926,811,0,38,2421
622.302926,811,0,39,2342
622.302926,811,0,40,2415
622.302926,811,0,41,2347
622.302926,811,0,42,2441
622.302926,811,0,43,2370
622.302926,811,0,44,2442
622.302926,811,0,45,2412
622.302926,811,0,46,2345
622.302926,811,0,47,2342
622.302926,811,0,48,2355
622.302926,811,0,49,2378
622.302926,811,0,50,2222
622.302926,811,0,51,2107
622.302926,811,0,52,2319
622.302926,811,0,53,2401
622.302926,811,0,54,2352
622.302926,811,0,55,2381
622.302926,811,0,56,2335
622.302926,811,0,57,2345
622.302926,811,0,58,2420
622.302926,811,0,59,2309
622.302926,811,0,60,2354
622.302926,811,0,61,2379
622.302926,811,0,62,2364
622.302926,811,0,63,2314
622.302926,811,0,64,2286
622.302926,811,0,65,2473
622.302926,811,0,66,2441
622.302926,811,0,67,2387
622.302926,811,0,68,2489
622.302926,811,0,69,2379
622.302926,811,0,70,2239
622.302926,811,0,71,2398
622.302926,811,0,72,2319
622.302926,811,0,73,2162
622.302926,811,0,74,2299
622.302926,811,0,75,2340
622.302926,811,0,76,2417
622.302926,811,0,77,2341
622.302926,811,0,78,2324
622.302926,811,0,79,2335
622.302926,811,0,80,2330
622.302926,811,0,81,2229
622.302926,811,0,82,2332
622.302926,811,0,83,2298
622.302926,811,0,84,2406
622.302926,811,0,85,2451
622.302926,811,0,86,2321
622.302926,811,0,87,2364
622.302926,811,0,88,2254
622.302926,811,0,89,2400
622.302926,811,0,90,2398
622.302926,811,0,91,2287
622.302926,811,0,92,2426
622.302926,811,0,93,2418
622.302926,811,0,94,2294
622.302926,811,0,95,2274
622.302926,811,0,96,2167
622.302926,811,0,97,2069
622.302926,811,0,98,2318
622.302926,811,0,99,2342
622.302926,811,0,100,2299
622.302926,811,0,101,2335
622.302926,811,0,102,2410
622.302926,811,0,103,2366
622.302926,811,0,104,2347
622.302926,811,0,105,2493
622.302926,811,0,106,2449
622.302926,811,0,107,2376
622.302926,811,0,108,2315
622.302926,811,0,109,2362
622.302926,811,0,110,2429
622.302926,811,0,111,2409
622.302926,811,0,112,2357
622.302926,811,0,113,2326
622.302926,811,0,114,2311
622.302926,811,0,115,2265
622.302926,811,0,116,2266
622.302926,811,0,117,2124
622.302926,811,0,118,2405
622.302926,811,0,119,2288
622.302926,811,0,120,2161
622.302926,811,0,121,2398
622.302926,811,0,122,2298
622.302926,811,0,123,2423
622.302926,811,0,124,2507
622.302926,811,0,125,2675
622.302926,811,0,126,3009
622.302926,811,0,127,4939
622.302926,811,1,0,5182
622.302926,811,1,1,4931
622.302926,811,1,2,3026
622.302926,811,1,3,2679
622.302926,811,1,4,2497
622.302926,811,1,5,2474
622.302926,811,1,6,2557
622.302926,811,1,7,2389
622.302926,811,1,8,2424
622.302926,811,1,9,2459
622.302926,811,1,10,2429
622.302926,811,1,11,2362
622.302926,811,1,12,2255
622.302926,811,1,13,2335
622.302926,811,1,14,2389
622.302926,811,1,15,2380
622.302926,811,1,16,2450
622.302926,811,1,17,2429
622.302926,811,1,18,2345
622.302926,811,1,19,2293
622.302926,811,1,20,2406
622.302926,811,1,21,2442
622.302926,811,1,22,2491
622.302926,811,1,23,2538
622.302926,811,1,24,2447
622.302926,811,1,25,2318
622.302926,811,1,26,2367
622.302926,811,1,27,2329
622.302926,811,1,28,2366
622.302926,811,1,29,2458
622.302926,811,1,30,2555
622.302926,811,1,31,2335
622.302926,811,1,32,2294
622.302926,811,1,33,2401
622.302926,811,1,34,2368
622.302926,811,1,35,2537
622.302926,811,1,36,2415
622.302926,811,1,37,2195
622.302926,811,1,38,2380
622.302926,811,1,39,2336
622.302926,811,1,40,2461
622.302926,811,1,41,2388
622.302926,811,1,42,2444
622.302926,811,1,43,2495
622.302926,811,1,44,2514
622.302926,811,1,45,2469
622.302926,811,1,46,2401
622.302926,811,1,47,2265
622.302926,811,1,48,2320
622.302926,811,1,49,2440
622.302926,811,1,50,2268
622.302926,811,1,51,2153
622.302926,811,1,52,2353
622.302926,811,1,53,2467
622.302926,811,1,54,2554
622.302926,811,1,55,2435
622.302926,811,1,56,2303
622.302926,811,1,57,2437
622.302926,811,1,58,2401
622.302926,811,1,59,2299
622.302926,811,1,60,2292
622.302926,811,1,61,2324
622.302926,811,1,62,2243
622.302926,811,1,63,2390
622.302926,811,1,64,2365
622.302926,811,1,65,2531
622.302926,811,1,66,2480
622.302926,811,1,67,2410
622.302926,811,1,68,2509
622.302926,811,1,69,2579
622.302926,811,1,70,2433
622.302926,811,1,71,2427
622.302926,811,1,72,2424
622.302926,811,1,73,2266
622.302926,811,1,74,2271
622.302926,811,1,75,2287
622.302926,811,1,76,2455
622.302926,811,1,77,2380
622.302926,811,1,78,2204
622.302926,811,1,79,2317
622.302926,811,1,80,2230
622.302926,811,1,81,2195
622.302926,811,1,82,1959
622.302926,811,1,83,2271
622.302926,811,1,84,2401
622.302926,811,1,85,2451
622.302926,811,1,86,2502
622.302926,811,1,87,2472
622.302926,811,1,88,2369
622.302926,811,1,89,2261
622.302926,811,1,90,2372
622.302926,811,1,91,2296
622.302926,811,1,92,2476
622.302926,811,1,93,2417
622.302926,811,1,94,2270
622.302926,811,1,95,2281
622.302926,811,1,96,2192
622.302926,811,1,97,2343
622.302926,811,1,98,2351
622.302926,811,1,99,2274
622.302926,811,1,100,2293
622.302926,811,1,101,2340
