timestamp,frame_number,point_index,snr,noise
2025-10-10 01:03:45.717,14,5,25.1,61.400000000000006
2025-10-10 01:03:46.712,15,0,32.800000000000004,55.7
2025-10-10 01:03:46.712,15,1,24.0,62.800000000000004
2025-10-10 01:03:46.712,15,2,24.1,56.300000000000004
2025-10-10 01:03:48.515,16,0,27.3,55.400000000000006
2025-10-10 01:03:48.515,16,1,31.200000000000003,58.6
2025-10-10 01:03:48.515,16,2,31.200000000000003,58.6
2025-10-10 01:03:48.515,16,3,31.700000000000003,55.900000000000006
2025-10-10 01:03:48.515,16,4,24.900000000000002,56.300000000000004
2025-10-10 01:03:49.715,17,0,29.3,58.2
2025-10-10 01:03:49.715,17,1,43.300000000000004,55.5
2025-10-10 01:03:49.715,17,2,24.900000000000002,64.60000000000001
2025-10-10 01:03:50.715,18,0,22.0,56.6
2025-10-10 01:03:50.715,18,1,33.800000000000004,56.7
2025-10-10 01:03:50.715,18,2,33.800000000000004,56.7
2025-10-10 01:03:50.715,18,3,31.0,54.6
2025-10-10 01:03:50.715,18,4,25.8,55.800000000000004
2025-10-10 01:03:50.715,18,5,31.8,55.5
2025-10-10 01:03:50.715,18,6,31.8,55.5
2025-10-10 01:03:51.699,19,0,26.3,54.7
2025-10-10 01:03:51.699,19,1,28.1,57.0
2025-10-10 01:03:51.699,19,2,28.1,57.0
2025-10-10 01:03:52.701,20,0,17.7,65.5
2025-10-10 01:03:52.701,20,1,17.7,65.5
2025-10-10 01:03:52.701,20,2,27.0,56.0
2025-10-10 01:03:53.700,21,0,21.200000000000003,54.2
2025-10-10 01:03:53.700,21,1,41.5,54.7
2025-10-10 01:03:54.713,22,0,15.600000000000001,92.0
2025-10-10 01:03:54.713,22,1,32.1,57.1
2025-10-10 01:03:54.713,22,2,18.5,61.6
2025-10-10 01:03:54.713,22,3,39.2,55.300000000000004
2025-10-10 01:03:54.713,22,4,34.6,57.5
2025-10-10 01:03:54.713,22,5,34.6,57.5
2025-10-10 01:03:54.713,22,6,18.400000000000002,62.6
2025-10-10 01:03:54.713,22,7,18.400000000000002,62.6
2025-10-10 01:03:55.700,23,0,34.800000000000004,56.1
2025-10-10 01:03:55.700,23,1,45.2,54.0
2025-10-10 01:03:55.700,23,2,20.5,62.7
2025-10-10 01:03:55.700,23,3,20.5,62.7
2025-10-10 01:03:55.700,23,4,33.300000000000004,59.300000000000004
2025-10-10 01:03:55.700,23,5,33.300000000000004,59.300000000000004
2025-10-10 01:03:56.711,24,0,15.3,92.30000000000001
2025-10-10 01:03:56.711,24,1,36.7,54.2
2025-10-10 01:03:56.711,24,2,35.5,55.900000000000006
2025-10-10 01:03:56.711,24,3,34.9,54.7
2025-10-10 01:03:58.706,26,0,25.1,54.7
2025-10-10 01:03:58.706,26,1,24.400000000000002,55.6
2025-10-10 01:03:58.706,26,2,28.700000000000003,53.2
2025-10-10 01:03:58.706,26,3,32.7,56.800000000000004
2025-10-10 01:03:58.706,26,4,29.1,60.0
2025-10-10 01:03:58.706,26,5,29.1,60.0
2025-10-10 01:03:58.706,26,6,30.8,56.800000000000004
2025-10-10 01:03:58.706,26,7,32.2,55.800000000000004
2025-10-10 01:03:59.687,27,0,34.1,56.2
2025-10-10 01:03:59.687,27,1,23.0,66.0
2025-10-10 01:03:59.687,27,2,26.900000000000002,64.10000000000001
