timestamp_s,frame_number,point_index,snr,noise
0.0,1,0,21.3,82.4
0.0,1,1,21.3,82.4
0.0,1,2,20.3,89.30000000000001
0.0,1,3,17.6,90.4
0.0,1,4,30.200000000000003,59.0
0.0,1,5,30.200000000000003,59.0
0.0,1,6,28.6,58.800000000000004
0.0,1,7,15.9,69.2
0.0,1,8,15.9,69.2
0.0,1,9,16.6,70.2
0.0,1,10,16.6,70.2
0.0,1,11,21.5,72.9
1.001888,2,0,20.0,84.10000000000001
1.001888,2,1,20.0,84.10000000000001
1.001888,2,2,17.3,92.10000000000001
1.001888,2,3,17.6,90.5
1.001888,2,4,36.7,59.2
1.001888,2,5,36.7,59.2
1.001888,2,6,29.200000000000003,55.2
1.001888,2,7,18.1,67.8
1.001888,2,8,30.1,55.2
1.990295,3,0,21.8,82.10000000000001
1.990295,3,1,21.8,82.10000000000001
1.990295,3,2,20.1,89.5
1.990295,3,3,19.6,88.60000000000001
1.990295,3,4,25.1,77.5
1.990295,3,5,27.3,68.2
1.990295,3,6,27.3,68.2
1.990295,3,7,19.200000000000003,65.60000000000001
1.990295,3,8,22.6,60.5
3.804905,4,0,21.900000000000002,82.10000000000001
3.804905,4,1,21.900000000000002,82.10000000000001
3.804905,4,2,20.200000000000003,89.30000000000001
3.804905,4,3,18.8,89.5
3.804905,4,4,43.1,55.2
3.804905,4,5,17.2,73.5
3.804905,4,6,17.2,73.5
3.804905,4,7,17.6,66.0
3.804905,4,8,17.6,66.0
5.001669,5,0,22.1,81.7
5.001669,5,1,22.1,81.7
5.001669,5,2,20.3,89.2
5.001669,5,3,18.7,89.60000000000001
5.001669,5,4,15.4,69.0
5.001669,5,5,23.1,64.7
5.001669,5,6,23.1,64.7
5.001669,5,7,34.4,55.7
5.001669,5,8,20.3,62.900000000000006
6.0008,6,0,21.8,82.30000000000001
6.0008,6,1,21.8,82.30000000000001
6.0008,6,2,20.200000000000003,89.30000000000001
6.0008,6,3,18.1,89.80000000000001
6.0008,6,4,16.8,68.2
6.0008,6,5,16.8,68.2
6.0008,6,6,21.5,65.4
6.0008,6,7,43.400000000000006,55.0
6.0008,6,8,27.3,62.800000000000004
7.80365,7,0,21.8,82.30000000000001
7.80365,7,1,21.8,82.30000000000001
7.80365,7,2,20.200000000000003,89.30000000000001
7.80365,7,3,18.0,89.80000000000001
7.80365,7,4,19.5,88.30000000000001
7.80365,7,5,42.300000000000004,55.900000000000006
7.80365,7,6,38.2,57.7
7.80365,7,7,33.6,55.300000000000004
9.000988,8,0,21.6,82.5
9.000988,8,1,21.6,82.5
9.000988,8,2,20.0,89.5
9.000988,8,3,19.200000000000003,89.0
9.000988,8,4,33.5,57.2
9.000988,8,5,33.9,59.900000000000006
9.000988,8,6,33.9,54.1
10.000208,9,0,21.8,82.30000000000001
10.000208,9,1,21.8,82.30000000000001
10.000208,9,2,20.3,89.30000000000001
10.000208,9,3,18.6,89.60000000000001
10.000208,9,4,16.400000000000002,60.6
10.000208,9,5,36.2,54.800000000000004
10.000208,9,6,16.8,70.7
10.000208,9,7,16.8,70.7
10.000208,9,8,25.6,56.7
10.993309,10,0,21.6,82.5
10.993309,10,1,21.6,82.5
10.993309,10,2,20.1,89.5
10.993309,10,3,17.3,91.2
10.993309,10,4,42.6,56.400000000000006
10.993309,10,5,36.9,57.400000000000006
10.993309,10,6,25.8,63.400000000000006
10.993309,10,7,33.9,55.400000000000006
11.99858,11,0,21.700000000000003,82.5
11.99858,11,1,21.700000000000003,82.5
11.99858,11,2,20.1,89.5
11.99858,11,3,18.1,90.4
11.99858,11,4,15.100000000000001,83.0
11.99858,11,5,31.8,56.300000000000004
11.99858,11,6,36.2,55.6
13.002033,12,0,21.3,82.80000000000001
13.002033,12,1,21.3,82.80000000000001
13.002033,12,2,19.700000000000003,89.80000000000001
13.002033,12,3,20.200000000000003,88.10000000000001
13.002033,12,4,34.300000000000004,57.2
13.002033,12,5,15.8,67.9
13.002033,12,6,28.5,55.800000000000004
13.991422,13,0,21.3,82.80000000000001
13.991422,13,1,21.3,82.80000000000001
13.991422,13,2,19.700000000000003,89.80000000000001
13.991422,13,3,18.1,90.0
13.991422,13,4,34.300000000000004,54.900000000000006
14.993226,14,0,21.8,82.30000000000001
14.993226,14,1,21.8,82.30000000000001
14.993226,14,2,20.3,89.30000000000001
14.993226,14,3,18.2,89.7
14.993226,14,4,32.2,58.7
14.993226,14,5,31.0,57.800000000000004
14.993226,14,6,31.0,56.6
15.987111,15,0,20.400000000000002,83.60000000000001
15.987111,15,1,20.400000000000002,83.60000000000001
15.987111,15,2,18.6,91.0
15.987111,15,3,21.5,87.60000000000001
15.987111,15,4,26.700000000000003,57.1
15.987111,15,5,32.5,55.5
15.987111,15,6,17.900000000000002,62.7
15.987111,15,7,17.900000000000002,62.7
16.996618,16,0,19.900000000000002,84.0
16.996618,16,1,19.900000000000002,84.0
16.996618,16,2,18.6,91.0
16.996618,16,3,20.400000000000002,88.10000000000001
16.996618,16,4,36.9,56.0
16.996618,16,5,37.300000000000004,57.400000000000006
17.984116,17,0,21.0,82.9
17.984116,17,1,21.0,82.9
17.984116,17,2,19.6,90.0
17.984116,17,3,19.5,88.7
17.984116,17,4,31.1,58.5
17.984116,17,5,39.800000000000004,56.2
18.995775,18,0,20.200000000000003,83.7
18.995775,18,1,20.200000000000003,83.7
18.995775,18,2,18.7,90.9
18.995775,18,3,19.5,89.10000000000001
18.995775,18,4,26.6,64.0
18.995775,18,5,37.2,55.400000000000006
18.995775,18,6,17.3,68.3
18.995775,18,7,17.3,68.3
18.995775,18,8,32.2,57.5
18.995775,18,9,32.2,57.5
20.003112,19,0,19.400000000000002,84.5
20.003112,19,1,19.400000000000002,84.5
20.003112,19,2,18.5,91.2
20.003112,19,3,19.700000000000003,88.80000000000001
20.003112,19,4,33.800000000000004,57.6
20.003112,19,5,24.5,64.60000000000001
20.003112,19,6,38.400000000000006,54.6
20.003112,19,7,33.1,56.5
20.989995,20,0,19.6,84.30000000000001
20.989995,20,1,19.6,84.30000000000001
20.989995,20,2,18.3,91.30000000000001
20.989995,20,3,17.8,90.30000000000001
20.989995,20,4,37.800000000000004,56.400000000000006
20.989995,20,5,36.5,56.0
20.989995,20,6,31.3,61.800000000000004
20.989995,20,7,31.3,61.800000000000004
20.989995,20,8,38.0,56.300000000000004
21.997748,21,0,19.5,84.4
21.997748,21,1,19.5,84.4
21.997748,21,2,18.2,91.4
21.997748,21,3,16.6,91.2
21.997748,21,4,43.900000000000006,54.900000000000006
21.997748,21,5,40.7,55.5
21.997748,21,6,30.5,60.0
21.997748,21,7,30.5,60.0
21.997748,21,8,31.8,55.6
22.982001,22,0,20.0,84.0
22.982001,22,1,20.0,84.0
22.982001,22,2,18.7,90.9
22.982001,22,3,18.400000000000002,89.60000000000001
22.982001,22,4,28.400000000000002,55.6
22.982001,22,5,37.1,56.800000000000004
22.982001,22,6,31.5,58.0
22.982001,22,7,31.5,58.0
22.982001,22,8,40.0,56.1
22.982001,22,9,21.400000000000002,69.60000000000001
23.998911,23,0,20.1,83.80000000000001
23.998911,23,1,20.1,83.80000000000001
23.998911,23,2,19.1,90.5
23.998911,23,3,18.1,90.10000000000001
23.998911,23,4,44.0,54.7
23.998911,23,5,38.900000000000006,55.5
23.998911,23,6,34.800000000000004,55.5
23.998911,23,7,35.4,54.900000000000006
23.998911,23,8,26.8,60.5
23.998911,23,9,26.8,60.5
24.997402,24,0,20.6,83.60000000000001
24.997402,24,1,20.6,83.60000000000001
24.997402,24,2,19.1,90.5
24.997402,24,3,19.3,88.60000000000001
24.997402,24,4,32.2,64.4
24.997402,24,5,32.2,64.4
24.997402,24,6,49.1,54.2
24.997402,24,7,27.700000000000003,62.300000000000004
24.997402,24,8,27.700000000000003,62.300000000000004
26.002454,25,0,20.3,83.80000000000001
26.002454,25,1,20.3,83.80000000000001
26.002454,25,2,19.1,90.5
26.002454,25,3,19.700000000000003,88.60000000000001
26.002454,25,4,40.5,56.800000000000004
26.002454,25,5,25.8,69.2
26.002454,25,6,25.8,69.2
26.002454,25,7,44.5,55.1
26.002454,25,8,22.8,66.8
26.002454,25,9,22.8,66.8
26.998183,26,0,18.900000000000002,90.60000000000001
26.998183,26,1,17.8,89.9
26.998183,26,2,21.6,66.60000000000001
26.998183,26,3,50.6,58.5
26.998183,26,4,22.0,74.9
26.998183,26,5,22.0,74.9
