timestamp_s,frame_number,point_index,snr,noise
892.745585,859,0,33.2,74.60000000000001
894.553529,860,0,16.5,90.5
895.726949,861,0,15.600000000000001,96.5
895.726949,861,1,15.600000000000001,96.5
900.747958,866,0,22.3,91.0
900.747958,866,1,22.3,91.0
901.742474,867,0,36.7,66.9
902.746713,868,0,15.100000000000001,95.9
903.755312,869,0,16.5,92.10000000000001
906.746158,872,0,37.5,69.7
907.749372,873,0,25.0,71.2
907.749372,873,1,26.8,56.0
907.749372,873,2,26.8,56.0
916.571819,881,0,15.8,65.2
917.748772,882,0,29.8,70.4
