timestamp_s,frame_number,point_index,x,y,z,doppler,range,aoa,snr,noise
0.0,1,0,-0.11562623083591461,0.04098594933748245,-0.02680364064872265,0.0,0.1255695363232689,160.48214581397758,34.9,52.0
0.0,1,1,-0.7322994470596313,2.163712501525879,-0.6886423826217651,0.0,2.3858211585460887,108.69817465118153,14.600000000000001,53.800000000000004
0.0,1,2,-1.7575188875198364,1.8907296657562256,1.555142879486084,0.0,3.0136689739544855,132.90885242091764,15.0,61.1
0.0,1,3,1.4800158739089966,5.284648418426514,2.492156505584717,0.0,6.027337715918089,74.35459353996359,11.8,67.2
0.0,1,4,3.7000396251678467,3.7062828540802,-2.9836184978485107,0.0,6.027338149047629,45.04829800261693,11.8,67.2
0.279909,2,0,-0.11562623083591461,0.041001152247190475,-0.026780379936099052,0.0,0.12556953648253752,160.4754535632299,34.6,52.300000000000004
0.279909,2,1,-0.7322994470596313,2.164769172668457,-0.6853130459785461,0.0,2.3858210373135513,108.68968159513294,14.5,53.900000000000006
0.279909,2,2,-1.537828803062439,1.3530268669128418,1.2233328819274902,0.0,2.3858211312085937,138.6577346092645,14.5,53.900000000000006
0.279909,2,3,-1.7575188875198364,1.8885678052902222,1.5577675104141235,0.0,3.013668961858536,132.94154124093302,15.200000000000001,61.0
0.279909,2,4,1.4800158739089966,5.214071273803711,2.636629343032837,0.0,6.027337764541608,74.15338907406974,12.4,67.2
0.279909,2,5,3.7000396251678467,3.758875608444214,-2.917081832885742,0.0,6.027338175954716,45.45194019584158,12.4,67.2
0.583023,3,0,-0.11562623083591461,0.041065800935029984,-0.026681138202548027,0.0,0.12556953611262242,160.44700170068822,34.7,52.300000000000004
0.583023,3,1,-0.7322994470596313,2.1615517139434814,-0.6953948140144348,0.0,2.3858210828924316,108.71556529937692,14.5,54.0
0.583023,3,2,-1.7575188875198364,1.8860621452331543,1.560800313949585,0.0,3.013668972481147,132.9794787616374,14.8,61.400000000000006
0.583023,3,3,1.4800158739089966,5.2514519691467285,2.561367988586426,0.0,6.027337782490122,74.26057968982617,11.700000000000001,67.5
0.583023,3,4,3.7000396251678467,3.8544952869415283,-2.7895119190216064,0.0,6.027338043550426,46.171273262507334,11.700000000000001,67.5
0.890618,4,0,-0.11562623083591461,0.040982697159051895,-0.026808610185980797,0.0,0.12556953573162022,160.48357747988675,34.800000000000004,52.1
0.890618,4,1,-0.7322994470596313,2.172532081604004,-0.6602914333343506,0.0,2.3858212218641195,108.62751415612647,14.700000000000001,53.800000000000004
0.890618,4,2,-1.7575188875198364,1.8935824632644653,1.5516679286956787,0.0,3.0136689509822445,132.86577748609938,14.600000000000001,61.6
0.890618,4,3,1.4800158739089966,5.237504482269287,2.589768886566162,0.0,6.0273379758098535,74.2207504244797,12.3,67.2
0.890618,4,4,3.7000396251678467,3.8176612854003906,-2.8397138118743896,0.0,6.027338172958886,45.89637443143249,12.3,67.2
1.169091,5,0,-0.11562623083591461,0.04100887104868889,-0.026768559589982033,0.0,0.12556953668995766,160.47205599455984,35.0,51.900000000000006
1.169091,5,1,-0.7322994470596313,2.1614809036254883,-0.6956146955490112,0.0,2.3858210288211565,108.71613572927863,14.8,53.7
1.169091,5,2,-1.7575188875198364,1.8898004293441772,1.556272029876709,0.0,3.013669015289332,132.92289820170535,14.9,61.300000000000004
1.169091,5,3,1.6650177240371704,5.004915714263916,2.916733980178833,0.0,6.027337923111136,71.59892947088245,11.8,67.7
1.169091,5,4,3.7000396251678467,3.8758230209350586,-2.7598023414611816,0.0,6.027338241824247,46.3292004186793,11.8,67.7
1.466793,6,0,-0.11562623083591461,0.04097817838191986,-0.026815518736839294,0.0,0.12556953613813518,160.48556676682713,34.9,52.0
1.466793,6,1,-0.7322994470596313,2.1569035053253174,-0.7096806764602661,0.0,2.3858210062763687,108.75308134796899,14.8,53.7
