frame_number,point_index,x,y,z,doppler,range
1,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
1,1,0.783292293548584,3.5582194328308105,0.0,0.14765694737434387,3.643414929610326
1,2,0.783292293548584,3.5582194328308105,0.0,0.24609491229057312,3.643414929610326
1,3,0.7503809332847595,4.002316474914551,0.0,-0.4429708421230316,4.072052149765489
1,4,0.7503809332847595,4.002316474914551,0.0,-0.1968759298324585,4.072052149765489
1,5,0.9873433113098145,6.353293418884277,0.0,-0.1968759298324585,6.429555511917329
4,0,-3.5939292907714844,2.709219455718994,0.0,0.24609491229057312,4.50068859246133
4,1,-3.1265869140625,4.35111665725708,0.0,0.24609491229057312,5.35796247618877
4,2,0.783292293548584,3.5582194328308105,0.0,0.49218982458114624,3.643414929610326
5,0,0.7108871936798096,3.791667938232422,0.0,-0.14765694737434387,3.857733318408319
5,1,-3.1265869140625,4.35111665725708,0.0,-0.14765694737434387,5.35796247618877
6,0,1.053166151046753,4.154974460601807,0.0,-0.24609491229057312,4.286370458787236
7,0,0.7898746132850647,4.2129645347595215,0.0,0.24609491229057312,4.286370501467849
7,1,0.8293683528900146,3.767526149749756,0.0,-0.14765694737434387,3.857733162599989
9,0,0.5265830755233765,4.253901958465576,0.0,-0.29531389474868774,4.286370446854182
10,0,0.7898746132850647,4.2129645347595215,0.0,0.14765694737434387,4.286370501467849
10,1,0.9478495717048645,3.7394769191741943,0.0,-0.1968759298324585,3.8577333292514684
10,2,-3.765069007873535,2.8382301330566406,0.0,-0.14765694737434387,4.715007414865911
10,3,0.14481034874916077,4.712783336639404,0.0,-0.14765694737434387,4.715007615604761
11,0,-0.5924059748649597,1.1413248777389526,0.0,-0.09843796491622925,1.2859110838629313
12,0,0.6253174543380737,4.023752689361572,0.0,-0.24609491229057312,4.0720520163480645
12,1,0.7108871936798096,3.791667938232422,0.0,-0.14765694737434387,3.857733318408319
12,2,1.3032931089401245,4.531304836273193,0.0,-0.14765694737434387,4.715007576562698
12,3,-3.6202588081359863,3.0207650661468506,0.0,-0.14765694737434387,4.715007467940998
13,0,0.7372162938117981,3.348912239074707,0.0,-0.1968759298324585,3.4290962437479022
13,1,0.8293683528900146,3.767526149749756,0.0,-0.1968759298324585,3.857733162599989
14,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
15,0,-3.765069007873535,2.8382301330566406,0.0,0.14765694737434387,4.715007414865911
15,1,-3.1265869140625,4.35111665725708,0.0,0.24609491229057312,5.35796247618877
15,2,0.7503809332847595,4.002316474914551,0.0,0.34453287720680237,4.072052149765489
17,0,0.13822805881500244,4.498565196990967,0.0,0.14765694737434387,4.500688372662802
17,1,0.47392478585243225,3.8285117149353027,0.0,0.1968759298324585,3.8577333570429833
17,2,0.7108871936798096,3.791667938232422,0.0,-0.1968759298324585,3.857733318408319
19,0,0.783292293548584,3.5582194328308105,0.0,0.14765694737434387,3.643414929610326
19,1,1.1058244705200195,4.362722873687744,0.0,0.14765694737434387,4.500688684212576
19,2,-3.1792452335357666,3.1856863498687744,0.0,0.14765694737434387,4.500688588949488
21,0,0.9215204119682312,5.9297404289245605,0.0,0.14765694737434387,6.000918381722628
21,1,0.7503809332847595,4.002316474914551,0.0,0.49218982458114624,4.072052149765489
21,2,0.783292293548584,3.5582194328308105,0.0,-0.393751859664917,3.643414929610326
23,0,0.2764561176300049,4.492189884185791,0.0,0.14765694737434387,4.500688607375121
23,1,-3.5939292907714844,2.709219455718994,0.0,0.14765694737434387,4.50068859246133
23,2,0.8293683528900146,3.767526149749756,0.0,0.1968759298324585,3.857733162599989
23,3,0.9675963521003723,4.39544677734375,0.0,0.24609491229057312,4.500688288813112
23,4,0.8293683528900146,3.767526149749756,0.0,-0.1968759298324585,3.857733162599989
23,5,-3.6202588081359863,3.0207650661468506,0.0,-0.14765694737434387,4.715007467940998
23,6,-1.8825345039367676,4.322887897491455,0.0,-0.14765694737434387,4.715007522029052
25,0,0.0,4.500688552856445,0.0,0.14765694737434387,4.500688552856445
25,1,-3.4557013511657715,2.8834571838378906,0.0,0.14765694737434387,4.500688520601629
25,2,0.5924059748649597,3.8119759559631348,0.0,0.24609491229057312,3.857733211083519
26,0,1.125571370124817,3.9133996963500977,0.0,-0.14765694737434387,4.072052073910363
28,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
30,0,0.8754444122314453,3.9768335819244385,0.0,0.14765694737434387,4.072052094120263
30,1,0.7503809332847595,4.002316474914551,0.0,0.24609491229057312,4.072052149765489
