timestamp,frame_number,point_index,snr,noise
2025-10-10 01:10:34.559,1,0,15.5,91.9
2025-10-10 01:10:34.559,1,1,28.3,55.400000000000006
2025-10-10 01:10:34.559,1,2,33.2,56.2
2025-10-10 01:10:34.559,1,3,38.300000000000004,54.400000000000006
2025-10-10 01:10:34.559,1,4,36.300000000000004,55.5
2025-10-10 01:10:34.559,1,5,17.3,64.3
2025-10-10 01:10:37.551,4,0,32.5,56.300000000000004
2025-10-10 01:10:37.551,4,1,22.5,62.800000000000004
2025-10-10 01:10:37.551,4,2,29.700000000000003,54.7
2025-10-10 01:10:38.566,5,0,29.6,55.5
2025-10-10 01:10:38.566,5,1,20.8,66.3
2025-10-10 01:10:39.566,6,0,29.6,55.7
2025-10-10 01:10:40.568,7,0,34.6,54.900000000000006
2025-10-10 01:10:40.568,7,1,35.300000000000004,57.6
2025-10-10 01:10:42.554,9,0,37.2,54.800000000000004
2025-10-10 01:10:43.552,10,0,35.9,57.300000000000004
2025-10-10 01:10:43.552,10,1,39.900000000000006,55.5
2025-10-10 01:10:43.552,10,2,25.200000000000003,61.0
2025-10-10 01:10:43.552,10,3,25.200000000000003,61.0
2025-10-10 01:10:44.571,11,0,21.0,63.900000000000006
2025-10-10 01:10:45.566,12,0,34.0,55.5
2025-10-10 01:10:45.566,12,1,30.5,57.800000000000004
2025-10-10 01:10:45.566,12,2,25.900000000000002,61.7
2025-10-10 01:10:45.566,12,3,25.900000000000002,61.7
2025-10-10 01:10:46.560,13,0,24.0,55.0
2025-10-10 01:10:46.560,13,1,37.1,54.5
2025-10-10 01:10:47.559,14,0,15.0,92.7
2025-10-10 01:10:48.556,15,0,30.0,61.300000000000004
2025-10-10 01:10:48.556,15,1,28.900000000000002,61.1
2025-10-10 01:10:48.556,15,2,34.9,55.0
2025-10-10 01:10:50.562,17,0,31.3,58.6
2025-10-10 01:10:50.562,17,1,28.900000000000002,57.1
2025-10-10 01:10:50.562,17,2,33.4,56.2
2025-10-10 01:10:53.351,19,0,28.1,56.5
2025-10-10 01:10:53.351,19,1,25.200000000000003,59.5
2025-10-10 01:10:53.351,19,2,25.200000000000003,59.5
2025-10-10 01:10:55.551,21,0,15.9,68.2
2025-10-10 01:10:55.551,21,1,35.5,55.400000000000006
2025-10-10 01:10:55.551,21,2,34.0,55.800000000000004
2025-10-10 01:10:57.566,23,0,33.5,60.800000000000004
2025-10-10 01:10:57.566,23,1,33.5,60.800000000000004
2025-10-10 01:10:57.566,23,2,36.0,56.400000000000006
2025-10-10 01:10:57.566,23,3,31.3,57.7
2025-10-10 01:10:57.566,23,4,33.5,55.0
2025-10-10 01:10:57.566,23,5,37.2,60.0
2025-10-10 01:10:57.566,23,6,37.2,60.0
2025-10-10 01:10:59.565,25,0,27.8,59.7
2025-10-10 01:10:59.565,25,1,27.8,59.7
2025-10-10 01:10:59.565,25,2,38.400000000000006,54.0
2025-10-10 01:11:00.568,26,0,33.800000000000004,56.5
2025-10-10 01:11:02.567,28,0,15.200000000000001,92.2
2025-10-10 01:11:04.560,30,0,34.6,58.800000000000004
2025-10-10 01:11:04.560,30,1,41.300000000000004,55.400000000000006
