timestamp_s,frame_number,point_index,x,y,z,doppler,range,aoa,snr,noise
0.0,1,0,-0.11562623083591461,0.041099000722169876,-0.026629973202943802,0.0,0.12556953687288425,160.43239438552138,31.5,57.2
0.0,1,1,0.6475068926811218,1.2990580797195435,0.9917932152748108,0.0,1.7579735073144125,63.5063437058549,15.4,56.900000000000006
0.0,1,2,1.2950137853622437,0.9846115112304688,-0.666296124458313,0.0,1.7579735657267326,37.246079206102515,15.4,56.900000000000006
0.0,1,3,-1.8346030712127686,0.8407040238380432,-0.6959283947944641,0.0,2.13468218132864,155.38045423771297,13.200000000000001,54.0
0.0,1,4,-0.9173015356063843,1.7828055620193481,0.7328234314918518,0.0,2.1346821685994493,117.22704190296712,13.200000000000001,54.0
0.0,1,5,-1.2294923067092896,2.8478643894195557,-1.9075275659561157,0.0,3.6415167619638678,113.35103184104958,11.9,70.4
0.0,1,6,-2.570756673812866,2.0175819396972656,1.606616735458374,0.0,3.641516729880682,141.87445847480294,11.9,70.4
0.0,1,7,1.4800158739089966,4.733081817626953,3.4258275032043457,0.0,6.027338099118449,72.63574372600183,11.700000000000001,70.0
0.0,1,8,3.7000396251678467,4.1731743812561035,-2.2854158878326416,0.0,6.02733800483616,48.43901011176052,11.700000000000001,70.0
0.296324,2,0,-0.11562623083591461,0.04111158847808838,-0.026610536500811577,0.0,0.12556953698000534,160.42685668905145,31.8,56.900000000000006
0.296324,2,1,0.7014658451080322,1.3872084617614746,0.821017324924469,0.0,1.7579735766108355,63.175771932856726,19.3,56.7
0.296324,2,2,1.3489726781845093,0.6908023357391357,-0.8908063173294067,0.0,1.7579735630961328,27.11676463460826,19.3,56.7
0.296324,2,3,-1.2294923067092896,2.8516247272491455,-1.9019014835357666,0.0,3.641516740369546,113.32353216288298,12.0,70.3
0.296324,2,4,-2.570756673812866,2.0080513954162598,1.618512749671936,0.0,3.641516689984709,142.00614315932035,12.0,70.3
0.296324,2,5,1.4800158739089966,4.752181053161621,3.3992836475372314,0.0,6.0273378091380385,72.70135953130769,11.5,70.10000000000001
0.296324,2,6,3.7000396251678467,4.139144420623779,-2.3464856147766113,0.0,6.027338094295587,48.206020957612736,11.5,70.10000000000001
