timestamp_s,frame_number,point_index,x,y,z,doppler,range,azimuth_deg,elevation_deg,snr,noise
0.0,1,0,-0.11562623083591461,0.048969291150569916,-0.000540174834895879,0.0,0.125569536600092,157.04667747516848,-0.2464756543192987,29.5,57.1
0.0,1,1,-0.16573092341423035,5.23488187789917,-1.3126449584960938,0.0,5.39948995754211,91.8133192112042,-14.069894089508173,11.700000000000001,71.4
0.0,1,2,1.449182152748108,3.8928589820861816,4.192420482635498,0.0,5.90176833410753,69.58137191536554,45.26476973893936,12.5,69.10000000000001
0.0,1,3,3.622955322265625,3.855565309524536,-2.6152780055999756,0.0,5.90176822399159,46.78153886362251,-26.304055941649946,12.5,69.10000000000001
0.0,1,4,-0.34687870740890503,2.276749610900879,2.9811110496520996,0.25578173995018005,3.76708597177564,98.66279338813975,52.31253644955373,21.0,41.7
0.0,1,5,-1.7343934774398804,3.2604942321777344,-0.7429630160331726,0.25578173995018005,3.76708606430002,118.01038253374622,-11.37472303063816,21.0,41.7
0.0,1,6,-0.31219086050987244,1.8342580795288086,2.834200620651245,0.34104230999946594,3.39037741170544,99.65918634577429,56.71533895315775,18.2,41.400000000000006
0.0,1,7,-1.560954213142395,2.9738054275512695,-0.46321001648902893,0.34104230999946594,3.39037760372442,117.69503759502376,-7.852590753257684,18.2,41.400000000000006
0.289759,2,0,-0.11562623083591461,0.04896830767393112,-0.0006227742414921522,0.0,0.125569535563069,157.04709069754378,-0.28416511817034157,29.5,57.1
0.289759,2,1,-0.16573092341423035,5.246445178985596,-1.2656382322311401,0.0,5.39949015092741,91.80932526806524,-13.556232817350304,11.5,71.5
0.289759,2,2,1.449182152748108,3.8864669799804688,4.1983466148376465,0.0,5.90176827710483,69.5505678978009,45.346570842411,12.4,69.2
0.289759,2,3,3.622955322265625,3.8817899227142334,-2.57619309425354,0.0,5.90176830535546,46.97531743555544,-25.881548273157655,12.4,69.2
0.603775,3,0,-0.11562623083591461,0.048968277871608734,-0.0006252736784517765,0.0,0.125569536362146,157.04710321947337,-0.28530559168334546,29.700000000000003,56.900000000000006
0.603775,3,1,-0.16573092341423035,5.240649700164795,-1.2894246578216553,0.0,5.39948997285962,91.8113248149881,-13.816015276569566,12.200000000000001,70.7
0.603775,3,2,1.449182152748108,3.878610134124756,4.205605983734131,0.0,5.9017681397018,69.51258249127507,45.44693728274704,12.3,69.3
0.603775,3,3,3.622955322265625,3.8763041496276855,-2.584439754486084,0.0,5.90176820725126,46.9348977147119,-25.970568313415818,12.3,69.3
0.902652,4,0,-0.11562623083591461,0.04896894842386246,-0.0005702564376406372,0.0,0.125569535953048,157.04682147661876,-0.260201641892914,29.5,57.1
0.902652,4,1,-0.16573092341423035,5.240632057189941,-1.2894976139068604,0.0,5.39949027169177,91.81133090888471,-13.816811725012734,11.5,71.4
0.902652,4,2,1.449182152748108,3.874027967453003,4.209827423095703,0.0,5.90176825508256,69.49036672930526,45.505382231773716,12.4,69.10000000000001
0.902652,4,3,3.622955322265625,3.8679840564727783,-2.5968754291534424,0.0,5.90176820307281,46.87347778504879,-26.10493434599733,12.4,69.10000000000001
1.197536,5,0,-0.11562623083591461,0.04896955192089081,-0.0005158567219041288,0.0,0.125569536038048,157.04656790905295,-0.2353795121646373,29.6,57.0
1.197536,5,1,-0.16573092341423035,5.235123157501221,-1.3116828203201294,0.0,5.39949007169235,91.81323569361493,-14.059368699933408,11.3,71.5
1.197536,5,2,1.449182152748108,3.8819384574890137,4.202534198760986,0.0,5.90176827665501,69.52869037550417,45.404444920875584,12.4,69.10000000000001
1.197536,5,3,3.622955322265625,3.8695077896118164,-2.5946044921875,0.0,5.9017682326468,46.88473669650118,-26.08038549730364,12.4,69.10000000000001
1.488659,6,0,-0.11562623083591461,0.04896946996450424,-0.0005237078876234591,0.0,0.12556953657586,157.04660234409872,-0.23896192872585711,29.6,57.0
1.488659,6,1,-0.16573092341423035,5.244642734527588,-1.2730865478515625,0.0,5.39949011575439,91.80994667160076,-13.637548428411867,11.700000000000001,71.4
1.488659,6,2,1.449182152748108,3.8805959224700928,4.2037739753723145,0.0,5.90176831647539,69.52219590830238,45.42159010984666,12.3,69.2
1.488659,6,3,3.622955322265625,3.85732364654541,-2.6126837730407715,0.0,5.90176816549428,46.794575369437226,-26.275965153607544,12.3,69.2
1.796366,7,0,-0.11562623083591461,0.048969339579343796,-0.0005358228809200227,0.0,0.125569536840418,157.04665712716218,-0.24448989447968383,29.700000000000003,56.900000000000006
1.796366,7,1,-0.16573092341423035,5.248932838439941,-1.2552798986434937,0.0,5.39948981898914,91.8084683328225,-13.443194789804318,11.9,71.2
1.796366,7,2,1.449182152748108,3.873746633529663,4.210086345672607,0.0,5.9017682884577,69.48900123305192,45.50896867547787,12.4,69.2
1.796366,7,3,3.622955322265625,3.8696415424346924,-2.594405174255371,0.0,5.90176830638684,46.885724774693905,-26.078230776489686,12.4,69.2
2.104292,8,0,-0.11562623083591461,0.04896891489624977,-0.0005733146099373698,0.0,0.125569536803631,157.04683556373362,-0.2615970596460225,30.200000000000003,56.400000000000006
2.104292,8,1,-0.16573092341423035,5.237405776977539,-1.302538514137268,0.0,5.39949003078109,91.81244595798212,-13.959360912949423,12.0,70.9
2.104292,8,2,1.449182152748108,3.8776779174804688,4.206465721130371,0.0,5.90176827794892,69.50806654927742,45.45883412272382,12.4,69.2
2.104292,8,3,3.622955322265625,3.8692357540130615,-2.595010280609131,0.0,5.90176828956652,46.88272696348822,-26.084771400144,12.4,69.2
2.404945,9,0,-0.11562623083591461,0.048968736082315445,-0.0005883994745090604,0.0,0.12556953685015,157.04691069506242,-0.2684801646707783,29.5,57.1
2.404945,9,1,-0.16573092341423035,5.248484134674072,-1.2571555376052856,0.0,5.39949002190326,91.80862283984008,-13.463658863826858,11.700000000000001,71.3
2.404945,9,2,1.449182152748108,3.874828577041626,4.209090709686279,0.0,5.90176838038138,69.49425165576129,45.495176783464636,12.200000000000001,69.3
2.404945,9,3,3.622955322265625,3.8770816326141357,-2.583273410797119,0.0,5.90176827467989,46.940630000952915,-25.957973670831436,12.200000000000001,69.3
2.702322,10,0,-0.11562623083591461,0.04896897077560425,-0.0005685215583071113,0.0,0.125569536802938,157.0468120852105,-0.25941002866111834,29.400000000000002,57.1
2.702322,10,1,-0.16573092341423035,5.248889923095703,-1.2554608583450317,0.0,5.39949017320967,91.80848310918553,-13.445168217387346,12.0,70.9
2.702322,10,2,1.449182152748108,3.8843369483947754,4.2003173828125,0.0,5.90176825679095,69.5402831846075,45.37380046100534,12.200000000000001,69.4
2.702322,10,3,3.622955322265625,3.873082160949707,-2.589265823364258,0.0,5.90176822627269,46.911129302593565,-26.02269506064687,12.200000000000001,69.4
2.99753,11,0,-0.11562623083591461,0.04896854981780052,-0.0006036608247086406,0.0,0.125569536651888,157.046988956952,-0.27544380317536793,29.900000000000002,56.7
2.99753,11,1,-0.16573092341423035,5.248632907867432,-1.2565337419509888,0.0,5.39948990046153,91.80857160823386,-13.45687473443927,11.4,71.7
2.99753,11,2,1.449182152748108,3.8771960735321045,4.206909656524658,0.0,5.9017681386697,69.50573160312922,45.464980255494545,12.3,69.2
2.99753,11,3,3.622955322265625,3.878355026245117,-2.5813612937927246,0.0,5.90176830329901,46.95001592443177,-25.93732917432688,12.3,69.2
3.303737,12,0,-0.11562623083591461,0.04896900802850723,-0.0005652281688526273,0.0,0.125569536462866,157.04679643286624,-0.2579072824059417,29.900000000000002,56.7
3.303737,12,1,-0.16573092341423035,5.251358985900879,-1.2450922727584839,0.0,5.39949004124098,91.80763336813938,-13.332070235623517,11.8,71.10000000000001
3.303737,12,2,1.449182152748108,3.8776438236236572,4.2064971923828125,0.0,5.90176830824922,69.50790135211292,45.45926941298834,12.4,69.10000000000001
3.303737,12,3,3.622955322265625,3.865171194076538,-2.601060152053833,0.0,5.901768170748,46.852681040748344,-26.15018464016885,12.4,69.10000000000001
3.601754,13,0,-0.11562623083591461,0.048968806862831116,-0.0005822243983857334,0.0,0.125569535669045,157.04688095556813,-0.2656625280141463,30.1,56.400000000000006
3.601754,13,1,-0.16573092341423035,5.240997791290283,-1.2880083322525024,0.0,5.39948979545635,91.81120459243672,-13.800539368369854,11.5,71.60000000000001
3.601754,13,2,1.449182152748108,3.8906607627868652,4.194460391998291,0.0,5.90176821494841,69.57078839407144,45.29291519476927,12.4,69.10000000000001
3.601754,13,3,3.622955322265625,3.8691017627716064,-2.595209836959839,0.0,5.90176819399646,46.88173701334942,-26.086928922388395,12.4,69.10000000000001
3.903188,14,0,-0.11562623083591461,0.048968151211738586,-0.0006350362673401833,0.0,0.125569535961063,157.04715643769987,-0.28976019362381816,29.8,56.7
3.903188,14,1,-0.16573092341423035,5.2601189613342285,-1.2075484991073608,0.0,5.39948993924982,91.80462500561741,-12.922989676163052,12.4,70.7
3.903188,14,2,1.449182152748108,3.881110668182373,4.203298568725586,0.0,5.90176819168402,69.52468643917955,45.41501605280116,12.4,69.10000000000001
3.903188,14,3,3.622955322265625,3.868864059448242,-2.595564365386963,0.0,5.90176827336433,46.87998073076949,-26.090760853583863,12.4,69.10000000000001
4.195693,15,0,-0.11562623083591461,0.048969339579343796,-0.000535852275788784,0.0,0.125569536965853,157.04665712716218,-0.24450330686159272,29.8,56.800000000000004
4.195693,15,1,-0.16573092341423035,5.253017425537109,-1.238076090812683,0.0,5.39948990355703,91.80706305537478,-13.255569596077521,11.9,71.2
