frame_number,point_index,x,y,z,doppler,range
2,0,-0.6713934540748596,1.0967215299606323,0.0,0.09843796491622925,1.2859110717517603
2,1,-2.764561176300049,1.6407307386398315,0.0,-0.14765694737434387,3.214777730142959
3,0,-0.5594944953918457,0.9139347076416016,0.0,0.14765694737434387,1.071592618584934
3,1,-0.7898746132850647,1.0147243738174438,0.0,0.393751859664917,1.285911139827101
4,0,2.863295555114746,1.4616204500198364,0.0,0.393751859664917,3.2147777179543926
4,1,-1.4810148477554321,2.8533122539520264,0.0,0.393751859664917,3.2147777213712363
4,2,-0.7964569330215454,2.2188916206359863,0.0,0.4429708421230316,2.357503694649635
4,3,-2.09975004196167,1.071855068206787,0.0,0.4429708421230316,2.357503664039276
4,4,-0.47392478585243225,1.6477471590042114,0.0,0.5906277894973755,1.7145481628264994
4,5,-5.160513877868652,9.14619255065918,0.0,0.6398468017578125,10.501606622674858
4,6,-0.7701277732849121,1.7684540748596191,0.0,0.787503719329834,1.928866662595517
5,0,-0.08556975424289703,2.7848262786865234,0.0,0.09843796491622925,2.786140625543553
5,1,-2.1260790824890137,2.9587597846984863,0.0,0.1968759298324585,3.643414844420871
5,2,-0.44759562611579895,3.615816593170166,0.0,0.1968759298324585,3.6434148103067674
5,3,5.101273536682129,1.638527512550354,0.0,0.1968759298324585,5.35796268234838
5,4,-2.896207094192505,3.159897804260254,0.0,0.29531389474868774,4.286370220340255
6,0,-1.5797492265701294,2.7998549938201904,0.0,0.0,3.214777691422656
6,1,2.1721553802490234,2.3699233531951904,0.0,0.0,3.214777705528753
6,2,-0.12506349384784698,4.070131301879883,0.0,0.24609491229057312,4.072052270297603
6,3,0.21063323318958282,3.422621011734009,0.0,0.29531389474868774,3.4290962291669547
6,4,0.09215203672647476,2.9990437030792236,0.0,0.393751859664917,3.0004591533383653
6,5,-3.245068311691284,1.6565033197402954,0.0,0.393751859664917,3.643414826210919
6,6,-2.9027891159057617,3.4394783973693848,0.0,0.393751859664917,4.5006884248292085
6,7,-3.1792452335357666,3.1856863498687744,0.0,0.49218982458114624,4.500688588949488
7,0,0.09873432666063309,3.213261127471924,0.0,0.0,3.214777681362005
7,1,-1.4810148477554321,2.8533122539520264,0.0,0.0,3.2147777213712363
7,2,-3.1858277320861816,3.4758877754211426,0.0,0.09843796491622925,4.715007334655114
8,0,-1.5797492265701294,2.7998549938201904,0.0,0.0,3.214777691422656
8,1,2.073420763015747,2.456770658493042,0.0,0.0,3.2147777106570117
8,2,0.31594985723495483,3.4145097732543945,0.0,0.24609491229057312,3.4290962809370877
8,3,0.5265830755233765,3.388423204421997,0.0,0.9351606369018555,3.429096316479473
9,0,0.4936716556549072,3.1766467094421387,0.0,0.0,3.2147777559586643
9,1,-1.6784836053848267,2.7418038845062256,0.0,0.0,3.214777714654479
9,2,-3.1858277320861816,3.4758877754211426,0.0,0.09843796491622925,4.715007334655114
9,3,0.5265830755233765,3.388423204421997,0.0,0.14765694737434387,3.429096316479473
9,4,0.23696239292621613,3.8504486083984375,0.0,-0.1968759298324585,3.857733228410018
9,5,-5.344818115234375,2.728358268737793,0.0,-0.14765694737434387,6.000918223699388
9,6,0.7372162938117981,5.955462455749512,0.0,-0.14765694737434387,6.0009183401962405
10,0,2.1721553802490234,2.3699233531951904,0.0,0.0,3.214777705528753
10,1,0.09873432666063309,3.213261127471924,0.0,0.0,3.214777681362005
11,0,0.29620298743247986,3.2011029720306396,0.0,0.0,3.2147778223863805
12,0,0.29620298743247986,3.2011029720306396,0.0,0.0,3.2147778223863805
12,1,-1.3822805881500244,2.9024293422698975,0.0,0.0,3.2147777079054234
12,2,-3.4359548091888428,1.7539442777633667,0.0,-0.1968759298324585,3.857733269717697
12,3,-0.47392478585243225,3.8285117149353027,0.0,-0.1968759298324585,3.8577333570429833
12,4,-3.1792452335357666,3.1856863498687744,0.0,-0.14765694737434387,4.500688588949488
13,0,0.4936716556549072,3.1766467094421387,0.0,0.0,3.2147777559586643
13,1,-1.5797492265701294,2.7998549938201904,0.0,0.0,3.214777691422656
14,0,-1.5797492265701294,2.7998549938201904,0.0,0.0,3.214777691422656
14,1,2.2708895206451416,2.2754905223846436,0.0,0.0,3.2147778045205953
15,0,-1.7772178649902344,2.6788601875305176,0.0,0.0,3.2147776352302326
15,1,2.073420763015747,2.456770658493042,0.0,0.0,3.2147777106570117
16,0,-1.7772178649902344,2.6788601875305176,0.0,0.0,3.2147776352302326
16,1,1.974686622619629,2.5368106365203857,0.0,0.0,3.2147776693133667
17,0,0.09873432666063309,3.213261127471924,0.0,0.0,3.214777681362005
17,1,2.1721553802490234,2.3699233531951904,0.0,0.0,3.214777705528753
18,0,-1.5797492265701294,2.7998549938201904,0.0,0.0,3.214777691422656
18,1,2.1721553802490234,2.3699233531951904,0.0,0.0,3.214777705528753
18,2,0.3356967270374298,3.6279165744781494,0.0,0.1968759298324585,3.643414739487794
18,3,-3.0410172939300537,3.6032636165618896,0.0,0.24609491229057312,4.7150074095827605
18,4,0.2764561176300049,2.9876959323883057,0.0,0.5414087772369385,3.000459126431267
