timestamp_s,frame_number,point_index,snr,noise
0.0,1,0,18.8,90.30000000000001
0.0,1,1,16.8,91.10000000000001
0.0,1,2,22.900000000000002,76.80000000000001
0.0,1,3,18.6,70.2
0.0,1,4,18.6,70.2
0.0,1,5,17.7,70.10000000000001
0.0,1,6,17.7,70.10000000000001
0.0,1,7,35.9,71.7
1.014991,2,0,18.900000000000002,90.30000000000001
1.014991,2,1,17.3,90.5
1.014991,2,2,22.400000000000002,66.7
1.014991,2,3,19.6,59.400000000000006
1.014991,2,4,27.400000000000002,76.0
2.036841,3,0,19.1,90.4
2.036841,3,1,15.700000000000001,92.10000000000001
2.036841,3,2,44.7,56.1
2.036841,3,3,30.200000000000003,64.0
2.036841,3,4,30.200000000000003,64.0
2.036841,3,5,19.5,67.60000000000001
2.036841,3,6,19.5,67.60000000000001
2.036841,3,7,35.300000000000004,65.8
3.028964,4,0,18.7,90.7
3.028964,4,1,16.8,90.80000000000001
3.028964,4,2,46.900000000000006,56.300000000000004
3.028964,4,3,18.8,72.3
3.028964,4,4,18.8,72.3
3.028964,4,5,20.700000000000003,67.60000000000001
3.028964,4,6,20.700000000000003,67.60000000000001
4.012524,5,0,19.1,90.10000000000001
4.012524,5,1,17.3,90.30000000000001
4.012524,5,2,32.300000000000004,59.6
4.012524,5,3,43.900000000000006,55.6
4.012524,5,4,21.700000000000003,70.4
4.012524,5,5,29.6,62.900000000000006
4.012524,5,6,46.0,55.6
5.01555,6,0,18.900000000000002,90.4
5.01555,6,1,19.400000000000002,89.2
5.01555,6,2,54.6,53.7
5.01555,6,3,19.1,70.3
6.019334,7,0,18.7,90.60000000000001
6.019334,7,1,17.5,90.2
6.019334,7,2,18.900000000000002,88.80000000000001
6.019334,7,3,40.400000000000006,57.1
6.019334,7,4,43.800000000000004,55.6
7.012411,8,0,18.900000000000002,90.4
7.012411,8,1,20.0,88.5
7.012411,8,2,41.6,56.300000000000004
7.012411,8,3,27.3,65.10000000000001
7.012411,8,4,27.3,65.10000000000001
7.012411,8,5,40.6,56.2
7.012411,8,6,34.300000000000004,55.0
8.015424,9,0,18.7,90.60000000000001
8.015424,9,1,19.900000000000002,88.10000000000001
8.015424,9,2,16.1,64.9
8.015424,9,3,16.1,64.9
8.015424,9,4,36.800000000000004,58.7
8.015424,9,5,38.0,56.7
8.015424,9,6,38.5,56.0
9.022222,10,0,19.0,90.30000000000001
9.022222,10,1,17.900000000000002,90.30000000000001
9.022222,10,2,34.5,56.6
9.022222,10,3,36.2,56.5
10.013437,11,0,19.0,90.30000000000001
10.013437,11,1,20.6,87.30000000000001
10.013437,11,2,33.300000000000004,56.2
10.013437,11,3,36.2,54.7
10.013437,11,4,35.6,54.1
11.012378,12,0,18.8,90.5
11.012378,12,1,19.0,89.30000000000001
11.012378,12,2,21.8,63.2
11.012378,12,3,36.1,56.300000000000004
12.832563,13,0,19.1,90.2
12.832563,13,1,20.200000000000003,87.9
12.832563,13,2,28.8,57.300000000000004
12.832563,13,3,28.8,57.300000000000004
12.832563,13,4,41.2,56.0
14.028001,14,0,19.1,90.2
14.028001,14,1,18.400000000000002,89.2
14.028001,14,2,29.200000000000003,56.800000000000004
14.028001,14,3,23.400000000000002,61.5
14.028001,14,4,23.400000000000002,61.5
14.028001,14,5,33.2,57.0
15.013555,15,0,19.400000000000002,89.9
15.013555,15,1,18.8,89.2
15.013555,15,2,21.5,68.8
15.013555,15,3,32.1,56.300000000000004
15.013555,15,4,30.1,57.6
15.013555,15,5,30.1,57.6
15.013555,15,6,23.6,63.800000000000004
15.013555,15,7,37.2,55.5
16.017395,16,0,19.0,90.30000000000001
16.017395,16,1,18.3,89.80000000000001
16.017395,16,2,30.0,60.2
16.017395,16,3,30.0,60.2
16.017395,16,4,24.400000000000002,69.3
16.017395,16,5,39.1,55.5
16.017395,16,6,26.8,60.400000000000006
16.017395,16,7,26.8,60.400000000000006
17.021286,17,0,19.400000000000002,89.80000000000001
17.021286,17,1,20.1,88.0
17.021286,17,2,35.6,56.800000000000004
18.016109,18,0,19.200000000000003,90.10000000000001
18.016109,18,1,20.0,88.5
18.016109,18,2,40.900000000000006,56.0
18.016109,18,3,36.0,58.6
19.026811,19,0,19.0,90.30000000000001
19.026811,19,1,20.8,87.7
19.026811,19,2,37.7,56.2
19.026811,19,3,24.200000000000003,66.5
19.026811,19,4,24.200000000000003,66.5
19.026811,19,5,31.200000000000003,60.300000000000004
20.010732,20,0,19.400000000000002,90.0
20.010732,20,1,20.5,87.80000000000001
20.010732,20,2,43.300000000000004,56.0
20.010732,20,3,34.800000000000004,57.6
21.015669,21,0,19.8,89.5
21.015669,21,1,21.200000000000003,88.0
21.015669,21,2,41.6,56.2
22.018118,22,0,19.700000000000003,89.60000000000001
22.018118,22,1,19.1,89.60000000000001
22.018118,22,2,50.7,54.7
23.019524,23,0,19.5,89.80000000000001
23.019524,23,1,16.400000000000002,90.30000000000001
23.019524,23,2,40.400000000000006,54.800000000000004
23.019524,23,3,35.800000000000004,56.5
23.019524,23,4,33.0,61.5
24.016816,24,0,19.700000000000003,89.60000000000001
24.016816,24,1,18.1,90.2
24.016816,24,2,42.0,56.1
24.016816,24,3,29.8,63.7
24.016816,24,4,29.8,63.7
24.016816,24,5,38.0,55.1
24.016816,24,6,32.7,57.0
24.016816,24,7,48.400000000000006,55.800000000000004
25.019635,25,0,19.8,89.60000000000001
25.019635,25,1,16.0,91.2
25.019635,25,2,23.3,56.2
25.019635,25,3,47.5,57.1
26.013169,26,0,19.200000000000003,90.10000000000001
26.013169,26,1,17.3,90.4
26.013169,26,2,23.700000000000003,56.5
26.013169,26,3,47.1,57.0
26.013169,26,4,19.3,85.0
27.01036,27,0,18.900000000000002,90.0
27.01036,27,1,17.8,90.0
27.01036,27,2,30.1,53.400000000000006
27.01036,27,3,29.700000000000003,67.5
27.01036,27,4,47.1,56.400000000000006
27.01036,27,5,19.8,75.9
27.01036,27,6,19.3,69.5
27.01036,27,7,19.3,69.5
27.01036,27,8,37.800000000000004,58.2
27.01036,27,9,40.0,60.6
28.027902,28,0,17.6,91.10000000000001
28.027902,28,1,17.7,90.10000000000001
28.027902,28,2,29.1,55.800000000000004
28.027902,28,3,40.7,58.0
28.027902,28,4,15.200000000000001,72.7
28.027902,28,5,42.1,58.800000000000004
28.027902,28,6,24.6,67.5
29.025411,29,0,17.5,91.2
29.025411,29,1,16.6,90.80000000000001
29.025411,29,2,22.6,64.7
