timestamp_s,frame_number,point_index,x,y,z,doppler_mps,range,azimuth_deg,elevation_deg,snr_db,noise_db
0.0,1,0,-0.11562623083591461,0.04112526401877403,-0.026589393615722656,0.0,0.12556953631667958,160.42084087778596,-12.224947139709448,35.1,53.6
0.0,1,1,-0.8787593245506287,2.0106544494628906,-0.9365857839584351,0.0,2.3858210738323677,113.60780018798722,-23.114089466077619,14.100000000000001,55.5
0.0,1,2,-1.8500198125839233,1.482716679573059,1.8604243993759155,0.0,3.01366902705497,141.28922460281524,38.121323735637361,15.200000000000001,62.400000000000006
0.0,1,3,-2.374191999435425,1.8106907606124878,1.8564739227294922,0.0,3.5159471137270022,142.66884337582474,31.871455480214337,12.700000000000001,69.8
0.0,1,4,-1.0791782140731812,2.911816358566284,-1.6488126516342163,0.0,3.5159469967468868,110.33572768324137,-27.966332057048653,12.700000000000001,69.8
0.0,1,5,1.4800158739089966,4.804803371429443,3.3244879245758057,0.0,6.0273379186646494,72.879681691914769,33.474664672844945,11.600000000000001,70.0
0.0,1,6,3.7000396251678467,4.098544120788574,-2.4167020320892334,0.0,6.0273382060215468,47.925246975062663,-23.638004148600508,11.600000000000001,70.0
0.311249,2,0,-0.11562623083591461,0.04114815220236778,-0.026553960517048836,0.0,0.12556953653705355,160.41077346996141,-12.208404835641085,34.7,54.0
0.311249,2,1,-0.8787593245506287,2.0177454948425293,-0.9212101101875305,0.0,2.3858212212053362,113.53386915245879,-22.713206064273813,14.100000000000001,55.5
0.311249,2,2,-1.7575188875198364,1.661331295967102,1.7981396913528442,0.0,3.01366897063483,136.61156216804889,36.631154316945285,15.4,62.5
0.311249,2,3,-2.482109785079956,0.9832340478897095,2.2878518104553223,0.0,3.5159471106265157,158.39007763536173,40.594936757847961,12.8,69.7
0.311249,2,4,-1.1870959997177124,2.9834342002868652,-1.432413101196289,0.0,3.5159470747532438,111.69740259088937,-24.041901371712044,12.8,69.7
0.311249,2,5,1.4800158739089966,4.756988525390625,3.3925530910491943,0.0,6.0273379939495779,72.717800033624243,34.253882194529758,11.5,70.10000000000001
0.311249,2,6,3.7000396251678467,4.15049934387207,-2.3263421058654785,0.0,6.0273381873607637,48.284000196860283,-22.703667097388958,11.5,70.10000000000001
0.610748,3,0,-0.11562623083591461,0.04111122339963913,-0.026611095294356346,0.0,0.12556953587355718,160.42701729164028,-12.235079331490768,34.5,54.2
0.610748,3,1,-0.8787593245506287,2.0146987438201904,-0.9278542995452881,0.0,2.385821154240193,113.56558091922484,-22.886291827766158,13.700000000000001,55.900000000000006
0.610748,3,2,-1.9425207376480103,1.136501669883728,2.0042898654937744,0.0,3.0136689809536357,149.6695742747371,41.687416707378731,14.600000000000001,62.6
0.610748,3,3,-2.374191999435425,1.9650278091430664,1.692265510559082,0.0,3.5159471695570983,140.38674435069896,28.771087732937378,12.700000000000001,69.7
0.610748,3,4,-1.0791782140731812,2.9336864948272705,-1.6095778942108154,0.0,3.5159469656401559,110.19641770861895,-27.244821651535361,12.700000000000001,69.7
0.610748,3,5,1.4800158739089966,4.6926374435424805,3.481020927429199,0.0,6.0273377092012659,72.495191692178963,35.2776151210405,11.9,69.60000000000001
0.610748,3,6,3.7000396251678467,4.169119358062744,-2.292804718017578,0.0,6.0273379633590647,48.411358593538175,-22.35851683568119,11.9,69.60000000000001
0.893963,4,0,-0.11562623083591461,0.04113628715276718,-0.02657233737409115,0.0,0.12556953647902683,160.41599217578229,-12.216984124425498,34.9,53.800000000000004
0.893963,4,1,-0.8787593245506287,2.0148913860321045,-0.9274359345436096,0.0,2.3858211711429318,113.56357343784566,-22.87538650447868,14.0,55.6
0.893963,4,2,-1.8500198125839233,1.5019718408584595,1.844914197921753,0.0,3.0136690454291872,140.92796045090765,37.747449660846172,15.100000000000001,62.6
0.893963,4,3,-2.374191999435425,1.8360296487808228,1.8314179182052612,0.0,3.5159471145779064,142.28420735036121,31.391897837658476,12.4,70.0
0.893963,4,4,-1.0791782140731812,2.859008550643921,-1.7387720346450806,0.0,3.5159470557516972,110.67981119211441,-29.639339076918311,12.4,70.0
0.893963,4,5,1.4800158739089966,4.781219482421875,3.3583176136016846,0.0,6.0273380459320869,72.80020548480671,33.861061252588257,11.600000000000001,69.9
0.893963,4,6,3.7000396251678467,4.149716377258301,-2.327738046646118,0.0,6.0273380238129883,48.278630850424037,-22.718052891995686,11.600000000000001,69.9
1.199173,5,0,-0.11562623083591461,0.04108937457203865,-0.02664482221007347,0.0,0.12556953655504161,160.43662944774982,-12.250826563753304,35.1,53.6
1.199173,5,1,-0.8787593245506287,2.0115742683410645,-0.9346088171005249,0.0,2.3858211644083065,113.5981854734142,-23.062477484350747,14.3,55.400000000000006
1.199173,5,2,-0.1772935688495636,2.4241652488708496,1.5598419904708862,0.0,2.8880992362840754,94.182932487070744,32.689965496075722,17.3,60.900000000000006
1.199173,5,3,-2.482109785079956,1.7957913875579834,1.7251516580581665,0.0,3.5159470894935172,144.11448962950902,29.384289733502865,12.3,70.10000000000001
