frame_number,point_index,x,y,z,doppler,range
5,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
7,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
7,1,-0.39493730664253235,1.2237613201141357,0.0,0.09843796491622925,1.2859110563275944
9,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
15,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
26,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
27,0,-1.4217743873596191,3.586176633834839,0.0,0.0,3.8577331760523297
29,0,-3.3174734115600586,5.0005388259887695,0.0,0.14765694737434387,6.000918128639073
29,1,-3.6334235668182373,3.331139326095581,0.0,-0.34453287720680237,4.929326122886442
29,2,1.6653190851211548,4.639500617980957,0.0,-0.34453287720680237,4.929325880839533
29,3,0.6582288146018982,4.235528945922852,0.0,-0.14765694737434387,4.286370332125138
29,4,-3.784816265106201,3.1580724716186523,0.0,-0.14765694737434387,4.929326109784987
