timestamp,frame_number,point_index,snr,noise
2025-10-10 01:28:04.622,5,0,15.200000000000001,93.60000000000001
2025-10-10 01:28:06.628,7,0,15.100000000000001,93.7
2025-10-10 01:28:06.628,7,1,21.8,61.0
2025-10-10 01:28:08.625,9,0,15.200000000000001,93.5
2025-10-10 01:28:16.411,15,0,15.200000000000001,93.5
2025-10-10 01:28:27.632,26,0,15.100000000000001,93.60000000000001
2025-10-10 01:28:28.629,27,0,15.3,93.60000000000001
2025-10-10 01:28:30.628,29,0,20.700000000000003,59.2
2025-10-10 01:28:30.628,29,1,29.0,57.0
2025-10-10 01:28:30.628,29,2,29.0,57.0
2025-10-10 01:28:30.628,29,3,30.200000000000003,57.900000000000006
2025-10-10 01:28:30.628,29,4,28.6,58.2
