timestamp,frame_number,point_index,snr,noise
2025-10-10 01:35:51.568,1,0,30.400000000000002,57.1
2025-10-10 01:35:51.568,1,1,35.9,60.6
2025-10-10 01:35:51.568,1,2,35.9,60.6
2025-10-10 01:35:51.568,1,3,45.7,64.60000000000001
2025-10-10 01:35:51.568,1,4,17.0,58.1
2025-10-10 01:35:51.568,1,5,19.8,57.300000000000004
2025-10-10 01:35:52.589,2,0,33.0,55.800000000000004
2025-10-10 01:35:52.589,2,1,33.0,55.800000000000004
2025-10-10 01:35:52.589,2,2,50.400000000000006,55.900000000000006
2025-10-10 01:35:52.589,2,3,29.6,56.6
2025-10-10 01:35:53.572,3,0,36.4,56.2
2025-10-10 01:35:53.572,3,1,18.3,68.3
2025-10-10 01:35:53.572,3,2,18.3,68.3
2025-10-10 01:35:53.572,3,3,38.1,55.5
2025-10-10 01:35:53.572,3,4,41.5,56.2
2025-10-10 01:35:54.570,4,0,37.7,56.900000000000006
2025-10-10 01:35:54.570,4,1,39.6,54.300000000000004
2025-10-10 01:35:54.570,4,2,23.1,56.5
2025-10-10 01:35:55.572,5,0,32.6,56.2
2025-10-10 01:35:55.572,5,1,34.5,57.6
2025-10-10 01:35:55.572,5,2,30.1,56.7
2025-10-10 01:35:56.573,6,0,16.5,67.3
2025-10-10 01:35:56.573,6,1,16.5,67.3
2025-10-10 01:35:56.573,6,2,35.7,53.300000000000004
2025-10-10 01:35:56.573,6,3,31.0,57.400000000000006
2025-10-10 01:35:57.576,7,0,40.400000000000006,55.300000000000004
2025-10-10 01:36:05.572,15,0,28.200000000000003,57.6
2025-10-10 01:36:05.572,15,1,29.0,62.2
2025-10-10 01:36:05.572,15,2,29.0,62.2
2025-10-10 01:36:06.570,16,0,33.5,55.1
2025-10-10 01:36:07.584,17,0,29.8,58.300000000000004
2025-10-10 01:36:07.584,17,1,21.200000000000003,69.60000000000001
2025-10-10 01:36:08.568,18,0,18.7,64.5
2025-10-10 01:36:08.568,18,1,18.7,64.5
2025-10-10 01:36:08.568,18,2,32.0,61.800000000000004
2025-10-10 01:36:08.568,18,3,41.400000000000006,55.2
2025-10-10 01:36:09.586,19,0,26.400000000000002,61.400000000000006
2025-10-10 01:36:09.586,19,1,37.6,56.300000000000004
2025-10-10 01:36:09.586,19,2,15.700000000000001,70.2
2025-10-10 01:36:09.586,19,3,15.700000000000001,70.2
2025-10-10 01:36:09.586,19,4,19.1,67.10000000000001
2025-10-10 01:36:10.569,20,0,20.8,63.7
2025-10-10 01:36:10.569,20,1,33.0,60.5
2025-10-10 01:36:10.569,20,2,39.6,56.7
2025-10-10 01:36:11.569,21,0,26.400000000000002,57.2
2025-10-10 01:36:11.569,21,1,19.6,68.10000000000001
2025-10-10 01:36:11.569,21,2,19.6,68.10000000000001
2025-10-10 01:36:11.569,21,3,19.1,68.2
2025-10-10 01:36:11.569,21,4,19.700000000000003,64.9
2025-10-10 01:36:12.569,22,0,34.2,56.6
2025-10-10 01:36:15.585,25,0,26.1,55.1
2025-10-10 01:36:16.584,26,0,42.7,54.800000000000004
2025-10-10 01:36:16.584,26,1,20.5,65.60000000000001
2025-10-10 01:36:20.575,30,0,31.8,57.0
2025-10-10 01:36:20.575,30,1,32.0,57.1
2025-10-10 01:36:20.575,30,2,32.0,57.1
2025-10-10 01:36:21.568,31,0,23.1,63.7
2025-10-10 01:36:21.568,31,1,42.6,57.7
2025-10-10 01:36:24.580,34,0,24.1,58.2
2025-10-10 01:36:24.580,34,1,42.6,57.5
2025-10-10 01:36:26.368,35,0,26.5,56.0
2025-10-10 01:36:26.368,35,1,18.7,69.3
2025-10-10 01:36:27.583,36,0,25.700000000000003,55.0
2025-10-10 01:36:28.566,37,0,39.0,56.900000000000006
2025-10-10 01:36:28.566,37,1,42.300000000000004,58.1
2025-10-10 01:36:28.566,37,2,42.300000000000004,58.1
2025-10-10 01:36:29.581,38,0,24.6,66.3
2025-10-10 01:36:29.581,38,1,41.0,54.5
2025-10-10 01:36:29.581,38,2,37.800000000000004,56.7
2025-10-10 01:36:29.581,38,3,37.800000000000004,56.7
2025-10-10 01:36:29.581,38,4,20.700000000000003,72.5
2025-10-10 01:36:29.581,38,5,15.0,68.10000000000001
2025-10-10 01:36:29.581,38,6,15.0,68.10000000000001
2025-10-10 01:36:30.586,39,0,31.700000000000003,61.2
2025-10-10 01:36:30.586,39,1,31.700000000000003,61.2
2025-10-10 01:36:30.586,39,2,41.0,59.400000000000006
2025-10-10 01:36:30.586,39,3,15.4,63.0
2025-10-10 01:36:30.586,39,4,15.4,63.0
2025-10-10 01:36:30.586,39,5,43.0,56.800000000000004
2025-10-10 01:36:32.569,41,0,16.2,92.10000000000001
2025-10-10 01:36:34.581,43,0,17.0,92.0
