timestamp_s,frame_number,point_index,snr,noise
3025.896568,1564,0,17.5,91.80000000000001
3029.896748,1567,0,23.1,58.0
3029.896748,1567,1,20.700000000000003,90.60000000000001
3033.897724,1571,0,30.700000000000003,71.0
3033.897724,1571,1,29.8,69.0
3034.912758,1572,0,27.5,77.5
3035.913071,1573,0,27.8,61.5
3035.913071,1573,1,18.5,72.60000000000001
3035.913071,1573,2,36.6,68.7
3035.913071,1573,3,17.900000000000002,70.8
3036.894062,1574,0,28.3,78.9
3036.894062,1574,1,30.200000000000003,64.60000000000001
3036.894062,1574,2,30.200000000000003,64.60000000000001
3036.894062,1574,3,39.900000000000006,72.60000000000001
3036.894062,1574,4,16.400000000000002,58.7
3036.894062,1574,5,16.400000000000002,58.7
3036.894062,1574,6,26.700000000000003,58.1
3037.896763,1575,0,30.700000000000003,62.1
3037.896763,1575,1,37.1,56.900000000000006
3037.896763,1575,2,37.1,56.900000000000006
3037.896763,1575,3,23.900000000000002,75.8
3037.896763,1575,4,15.4,58.300000000000004
3038.912172,1576,0,28.6,59.6
3038.912172,1576,1,28.6,59.6
3038.912172,1576,2,18.2,65.3
3038.912172,1576,3,18.2,65.3
3038.912172,1576,4,34.9,54.800000000000004
3038.912172,1576,5,27.700000000000003,69.7
3038.912172,1576,6,47.6,53.800000000000004
3039.9108,1577,0,15.200000000000001,65.4
3039.9108,1577,1,15.200000000000001,65.4
3039.9108,1577,2,23.6,65.10000000000001
3039.9108,1577,3,36.800000000000004,58.6
3039.9108,1577,4,36.800000000000004,58.6
3039.9108,1577,5,41.400000000000006,56.6
3039.9108,1577,6,37.1,60.0
3039.9108,1577,7,24.200000000000003,66.8
3039.9108,1577,8,24.200000000000003,66.8
3040.900454,1578,0,35.7,58.0
3040.900454,1578,1,20.700000000000003,64.8
3040.900454,1578,2,33.300000000000004,61.1
3040.900454,1578,3,19.5,68.60000000000001
3040.900454,1578,4,42.1,55.300000000000004
3041.905646,1579,0,28.400000000000002,58.2
3041.905646,1579,1,28.400000000000002,58.2
3041.905646,1579,2,33.4,55.800000000000004
3041.905646,1579,3,27.200000000000003,59.300000000000004
3041.905646,1579,4,24.900000000000002,68.5
3041.905646,1579,5,24.900000000000002,68.5
3041.905646,1579,6,37.9,56.300000000000004
3042.88962,1580,0,30.1,55.0
3042.88962,1580,1,15.600000000000001,70.60000000000001
3042.88962,1580,2,38.1,54.6
3042.88962,1580,3,37.2,56.800000000000004
3043.917121,1581,0,18.0,62.6
3043.917121,1581,1,26.6,55.400000000000006
3043.917121,1581,2,28.400000000000002,58.2
3044.896335,1582,0,35.800000000000004,55.0
3044.896335,1582,1,15.3,60.1
3044.896335,1582,2,16.6,65.0
3045.899685,1583,0,22.5,56.400000000000006
3045.899685,1583,1,27.3,55.900000000000006
3045.899685,1583,2,34.1,54.900000000000006
3045.899685,1583,3,34.1,54.900000000000006
3045.899685,1583,4,29.200000000000003,58.300000000000004
3046.904688,1584,0,29.5,58.300000000000004
3046.904688,1584,1,15.3,72.8
3048.912456,1586,0,24.3,63.400000000000006
3048.912456,1586,1,24.3,63.400000000000006
3048.912456,1586,2,23.5,58.800000000000004
3049.896937,1587,0,24.0,59.800000000000004
3049.896937,1587,1,24.0,59.800000000000004
