timestamp,frame_number,point_index,snr,noise
2025-10-10 01:18:46.677,13,1,15.600000000000001,86.2
2025-10-10 01:18:46.677,13,2,25.5,63.800000000000004
2025-10-10 01:18:46.677,13,3,38.0,55.0
2025-10-10 01:18:47.677,14,0,15.200000000000001,86.4
2025-10-10 01:18:47.677,14,1,27.900000000000002,57.300000000000004
2025-10-10 01:18:47.677,14,2,25.5,55.0
2025-10-10 01:18:47.677,14,3,29.400000000000002,55.6
2025-10-10 01:18:47.677,14,4,27.700000000000003,58.0
2025-10-10 01:18:47.677,14,5,27.700000000000003,58.0
2025-10-10 01:18:48.674,15,0,16.3,85.30000000000001
2025-10-10 01:18:48.674,15,1,16.3,85.30000000000001
2025-10-10 01:18:48.674,15,2,16.2,91.0
2025-10-10 01:18:48.674,15,3,30.700000000000003,63.400000000000006
2025-10-10 01:18:49.678,16,0,15.5,85.7
2025-10-10 01:18:50.670,17,0,37.9,54.900000000000006
2025-10-10 01:18:51.679,18,0,15.5,86.2
2025-10-10 01:18:51.679,18,1,15.5,86.2
2025-10-10 01:18:51.679,18,2,15.200000000000001,92.10000000000001
2025-10-10 01:18:51.679,18,3,39.400000000000006,57.400000000000006
2025-10-10 01:18:52.673,19,0,15.0,86.4
2025-10-10 01:18:53.676,20,0,15.100000000000001,92.30000000000001
2025-10-10 01:18:54.674,21,0,15.3,92.2
2025-10-10 01:18:54.674,21,1,34.1,57.800000000000004
2025-10-10 01:18:55.671,22,0,15.100000000000001,92.30000000000001
2025-10-10 01:18:55.671,22,1,15.700000000000001,86.10000000000001
2025-10-10 01:18:55.671,22,2,34.2,57.1
2025-10-10 01:18:55.671,22,3,29.700000000000003,55.7
2025-10-10 01:18:55.671,22,4,33.4,55.1
2025-10-10 01:18:55.671,22,5,29.1,57.2
2025-10-10 01:18:55.671,22,6,29.1,57.2
2025-10-10 01:18:55.671,22,7,36.300000000000004,54.300000000000004
2025-10-10 01:18:56.672,23,0,33.1,57.800000000000004
2025-10-10 01:18:56.672,23,1,33.1,57.800000000000004
2025-10-10 01:18:56.672,23,2,37.6,54.7
2025-10-10 01:18:57.686,24,0,32.7,55.800000000000004
2025-10-10 01:18:57.686,24,1,35.1,55.7
2025-10-10 01:18:57.686,24,2,20.5,62.0
2025-10-10 01:18:58.675,25,0,15.200000000000001,92.2
2025-10-10 01:18:58.675,25,1,23.8,67.7
2025-10-10 01:18:58.675,25,2,31.6,59.400000000000006
2025-10-10 01:18:58.675,25,3,31.6,59.400000000000006
2025-10-10 01:18:59.687,26,0,15.100000000000001,86.60000000000001
2025-10-10 01:18:59.687,26,1,15.100000000000001,86.60000000000001
2025-10-10 01:18:59.687,26,2,15.3,92.10000000000001
2025-10-10 01:19:00.683,27,0,15.600000000000001,85.9
2025-10-10 01:19:00.683,27,1,15.600000000000001,85.9
2025-10-10 01:19:00.683,27,2,16.1,91.30000000000001
2025-10-10 01:19:00.683,27,3,35.2,54.6
2025-10-10 01:19:01.672,28,0,15.4,91.80000000000001
2025-10-10 01:19:01.672,28,1,33.4,56.6
2025-10-10 01:19:01.672,28,2,33.4,56.6
2025-10-10 01:19:01.672,28,3,15.3,65.9
2025-10-10 01:19:01.672,28,4,15.3,65.9
2025-10-10 01:19:01.672,28,5,38.0,56.5
2025-10-10 01:19:02.674,29,0,16.400000000000002,66.7
2025-10-10 01:19:02.674,29,1,16.400000000000002,66.7
2025-10-10 01:19:02.674,29,2,31.0,61.400000000000006
2025-10-10 01:19:02.674,29,3,36.9,57.400000000000006
