timestamp_s,frame_number,point_index,x,y,z,doppler_mps,azimuth_deg,elevation_deg,snr_db,noise_db
0.0,1,0,-0.11562623083591461,0.035959962755441666,-0.03324401378631592,0.0,162.72421359275313,-15.351851700596129,29.0,57.400000000000006
0.0,1,1,0.37000396847724915,2.5594124794006348,-1.5474836826324463,0.0,81.7739698179373,-30.896462157506377,16.8,62.2
0.303355,2,0,-0.11562623083591461,0.035849690437316895,-0.03336289897561073,0.0,162.77405078081026,-15.408112317797807,29.200000000000003,57.2
0.303355,2,1,0.6475069522857666,2.166905403137207,-1.9918476343154907,0.0,73.36298991714212,-41.371429657329415,14.200000000000001,62.1
0.303355,2,2,2.867530584335327,0.8980832695960999,0.23003439605236053,0.0,17.39005923176302,4.377664586003113,14.200000000000001,62.1
0.303355,2,3,0.4817759692668915,2.3366830348968506,-2.040250301361084,0.17052115499973297,78.35003801247062,-40.53548782939038,30.8,41.7
0.598306,3,0,-0.11562623083591461,0.03586664795875549,-0.03334466740489006,0.0,162.7663851370715,-15.399483545163054,29.400000000000002,57.0
0.598306,3,1,-0.0886467844247818,2.3651320934295654,1.655116319656372,0.08526057749986649,92.14648063889713,34.96538857542512,20.900000000000002,56.1
0.916793,4,0,-0.11562623083591461,0.03591720014810562,-0.033290207386016846,0.0,162.7435368073768,-15.37371040963865,29.0,57.400000000000006
0.916793,4,1,2.867530584335327,0.9253698587417603,0.056213945150375366,0.0,17.885211386926787,1.0687997169263097,13.8,62.1
0.916793,4,2,-0.1772935688495636,2.4310648441314697,1.5490669012069702,0.17052115499973297,94.17110288254575,32.436330495931,34.0,39.800000000000004
0.916793,4,3,-1.241054892539978,2.2311904430389404,-1.3500704765319824,0.17052115499973297,119.08412130486833,-27.8695346949838,34.0,39.800000000000004
1.195684,5,0,-0.11562623083591461,0.03589579090476036,-0.033313293009996414,0.0,162.75321256125068,-15.38463522432221,29.400000000000002,57.0
1.195684,5,1,2.867530584335327,0.9003258943557739,0.2210942506790161,0.0,17.430857055413682,4.207216660866468,14.9,62.0
1.195684,5,2,-0.46250495314598083,0.9352463483810425,-2.827296257019043,0.0,116.3136573682335,-69.74440540320093,14.9,62.0
1.505886,6,0,-0.11562623083591461,0.035907112061977386,-0.03330108895897865,0.0,162.7480959190659,-15.378859831869134,29.3,57.1
1.505886,6,1,2.867530584335327,0.7277293801307678,0.5743513107299805,0.0,14.240039833351334,10.986755568458667,14.4,61.900000000000006
1.505886,6,2,0.7400079369544983,2.4503297805786133,-1.5907460451126099,0.0,73.19550506827272,-31.859874559820376,14.4,61.900000000000006
1.844179,7,0,-0.11562623083591461,0.03589628264307976,-0.033312760293483734,0.0,162.7529903122603,-15.384383213841382,29.400000000000002,57.0
1.844179,7,1,0.27750298380851746,2.657799005508423,-1.3933041095733643,0.0,84.03929828090396,-27.53744487143284,16.400000000000002,62.1
2.112716,8,0,-0.11562623083591461,0.0359555259346962,-0.03324880823493004,0.0,162.72621827837722,-15.354120445713304,29.200000000000003,57.2
2.112716,8,1,-2.960031747817993,0.5542970299720764,0.11474937945604324,0.0,169.3936015053096,2.1821390946355326,13.700000000000001,62.2
