frame_number,point_index,x,y,z,doppler,range
1,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
1,1,-3.4557013511657715,2.8834571838378906,0.0,1.181255578994751,4.500688520601629
2,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
2,1,0.7503809332847595,4.002316474914551,0.0,-0.24609491229057312,4.072052149765489
3,0,0.6253174543380737,4.023752689361572,0.0,0.14765694737434387,4.0720520163480645
4,0,0.7108871936798096,3.791667938232422,0.0,0.1968759298324585,3.857733318408319
5,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
5,1,-3.2911441326141357,4.228017807006836,0.0,-0.1968759298324585,5.357962698452402
7,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
7,1,0.6253174543380737,4.023752689361572,0.0,0.14765694737434387,4.0720520163480645
7,2,-3.1265869140625,4.35111665725708,0.0,-0.29531389474868774,5.35796247618877
8,0,0.7108871936798096,3.791667938232422,0.0,0.1968759298324585,3.857733318408319
8,1,-3.2911441326141357,4.228017807006836,0.0,-0.14765694737434387,5.357962698452402
9,0,-3.2911441326141357,4.228017807006836,0.0,-0.1968759298324585,5.357962698452402
11,0,0.7503809332847595,4.002316474914551,0.0,0.14765694737434387,4.072052149765489
14,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
15,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
15,1,-0.6318997144699097,1.1199419498443604,0.0,0.14765694737434387,1.2859110467557004
16,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
16,1,0.7503809332847595,4.002316474914551,0.0,0.1968759298324585,4.072052149765489
16,2,-0.6318997144699097,1.1199419498443604,0.0,-0.1968759298324585,1.2859110467557004
17,0,-3.4557013511657715,2.8834571838378906,0.0,-0.6398468017578125,4.500688520601629
18,0,0.783292293548584,3.5582194328308105,0.0,-0.1968759298324585,3.643414929610326
21,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
21,1,0.6713934540748596,3.581019639968872,0.0,0.738284707069397,3.643414721386705
22,0,0.6713934540748596,3.581019639968872,0.0,0.8859416842460632,3.643414721386705
23,0,-1.5402555465698242,3.5369081497192383,0.0,0.0,3.857733325191034
23,1,0.6713934540748596,3.581019639968872,0.0,0.787503719329834,3.643414721386705
24,0,0.8754444122314453,3.9768335819244385,0.0,-0.14765694737434387,4.072052094120263
24,1,0.0,4.715007305145264,0.0,-0.14765694737434387,4.715007305145264
24,2,-3.4754481315612793,3.186307430267334,0.0,-0.14765694737434387,4.715007397168069
