frame_number,point_index,x,y,z,doppler,range
1,0,-0.17113950848579407,2.780879497528076,0.0,0.393751859664917,2.7861406122334826
1,1,-1.895699143409729,1.737985610961914,0.0,0.5414087772369385,2.5718221606936664
1,2,2.211648941040039,1.312584638595581,0.0,0.5414087772369385,2.5718222084507745
1,3,-0.10531661659479141,1.7113105058670044,0.0,0.6398468017578125,1.7145481145834773
1,4,-1.0070902109146118,10.883749961853027,0.0,0.6890657544136047,10.930244458613714
1,5,-0.29620298743247986,3.2011029720306396,0.0,1.230474591255188,3.2147778223863805
2,0,-0.5924059748649597,3.1597232818603516,0.0,0.6890657544136047,3.214777761679033
2,1,-1.8759522438049316,2.610670328140259,0.0,0.6890657544136047,3.2147778124263464
2,2,-0.23696239292621613,2.560882329940796,0.0,0.9843796491622925,2.5718222107028157
2,3,-0.08556975424289703,2.7848262786865234,0.0,1.7718833684921265,2.786140625543553
3,0,-2.626332998275757,3.654937982559204,0.0,0.49218982458114624,4.500688466688854
3,1,4.739247798919678,1.9991514682769775,0.0,0.5906277894973755,5.143644261871053
3,2,-3.3174734115600586,3.930832862854004,0.0,0.5906277894973755,5.143644314306826
3,3,-2.376206398010254,3.306849241256714,0.0,0.6398468017578125,4.0720521546690644
3,4,-0.21063323318958282,3.422621011734009,0.0,0.836722731590271,3.4290962291669547
4,0,-0.39493730664253235,4.268136978149414,0.0,0.6398468017578125,4.28637011239399
4,1,-0.26329153776168823,4.278276443481445,0.0,0.738284707069397,4.286370464706144
4,2,-0.8688620328903198,4.634260654449463,0.0,1.476569414138794,4.715007215856267
5,0,-0.3027852773666382,4.920018196105957,0.0,0.29531389474868774,4.929326320523293
5,1,-0.6582288146018982,5.317377090454102,0.0,0.393751859664917,5.357962699987594
5,2,-0.45417794585227966,4.908358097076416,0.0,0.49218982458114624,4.929326203005256
6,0,3.4688661098480225,5.66639518737793,0.0,0.1968759298324585,6.643874359708492
6,1,-2.0405094623565674,6.32276725769043,0.0,0.1968759298324585,6.643874220730615
6,2,-0.49367159605026245,5.335171222686768,0.0,0.24609491229057312,5.357962637060083
6,3,-0.47392478585243225,5.121764659881592,0.0,0.34453287720680237,5.143644421405631
7,0,-0.49367159605026245,5.335171222686768,0.0,-0.14765694737434387,5.357962637060083
15,0,2.369623899459839,5.976961612701416,0.0,-0.14765694737434387,6.429555781280505
15,1,-4.475955963134766,5.750104904174805,0.0,-0.14765694737434387,7.286829776585755
15,2,2.461775779724121,6.858392238616943,0.0,-0.14765694737434387,7.286829494942052
16,0,2.481522798538208,5.6983513832092285,0.0,-0.1968759298324585,6.215236430433474
17,0,2.0273449420928955,5.648087501525879,0.0,-0.1968759298324585,6.000918257993729
17,1,-4.778741359710693,5.213831424713135,0.0,-0.14765694737434387,7.072510665127045
18,0,2.5275988578796387,6.375425338745117,0.0,-0.29531389474868774,6.8581924904647975
18,1,-3.791398286819458,5.714901924133301,0.0,-0.29531389474868774,6.8581925440862355
18,2,2.211648941040039,5.578496932983398,0.0,-0.24609491229057312,6.000918185553666
18,3,-0.31594985723495483,5.133931636810303,0.0,-0.14765694737434387,5.14364446319227
19,0,1.4744325876235962,5.816964149475098,0.0,-0.24609491229057312,6.0009185440001565
19,1,-0.31594985723495483,5.133931636810303,0.0,-0.1968759298324585,5.14364446319227
19,2,-5.47646427154541,4.1283345222473145,0.0,-0.1968759298324585,6.8581926806624764
19,3,2.738232135772705,6.28783655166626,0.0,-0.1968759298324585,6.858192453544053
19,4,-4.607602119445801,5.919224739074707,0.0,-0.1968759298324585,7.501147832351758
20,0,-4.699754238128662,5.5686798095703125,0.0,-0.29531389474868774,7.286829538305694
20,1,-4.146841526031494,4.913541316986084,0.0,-0.24609491229057312,6.429555421314023
20,2,2.0536739826202393,5.180033206939697,0.0,-0.1968759298324585,5.572281476369373
21,0,2.224813461303711,5.108867168426514,0.0,-0.1968759298324585,5.572281281685674
21,1,-4.199499607086182,4.581851959228516,0.0,-0.14765694737434387,6.215236465831625
21,2,2.2906363010406494,5.777729034423828,0.0,-0.14765694737434387,6.215236717846658
21,3,-5.917477607727051,3.0206825733184814,0.0,-0.14765694737434387,6.64387420461142
21,4,-4.561525821685791,5.404894828796387,0.0,-0.14765694737434387,7.0725105819826215
22,0,-0.2764561176300049,4.492189884185791,0.0,-0.14765694737434387,4.500688607375121
25,0,-0.3027852773666382,4.920018196105957,0.0,-0.24609491229057312,4.929326320523293
26,0,-0.39493730664253235,4.268136978149414,0.0,-0.1968759298324585,4.28637011239399
26,1,-2.9620296955108643,4.464766979217529,0.0,-0.1968759298324585,5.35796268144893
30,0,-0.13164576888084412,4.284348487854004,0.0,-0.14765694737434387,4.286370559557482
30,1,-2.606586217880249,3.928995132446289,0.0,-0.14765694737434387,4.715007366063164
30,2,-0.14481034874916077,4.712783336639404,0.0,-0.14765694737434387,4.715007615604761
31,0,-2.5736749172210693,4.204099655151367,0.0,-0.14765694737434387,4.929326169972598
31,1,-0.37519046664237976,4.054730415344238,0.0,-0.09843796491622925,4.072051893993614
34,0,1.6455720663070679,5.099005699157715,0.0,-0.29531389474868774,5.357962910048274
34,1,-0.11848119646310806,3.8559134006500244,0.0,-0.14765694737434387,3.8577332654329233
35,0,1.5797492265701294,4.895045280456543,0.0,-0.34453287720680237,5.143644225310378
35,1,-4.285069942474365,5.077325820922852,0.0,-0.14765694737434387,6.643874013232579
36,0,1.6587365865707397,4.183872699737549,0.0,-0.1968759298324585,4.500688595230458
37,0,1.3164576292037964,4.079204559326172,0.0,-0.24609491229057312,4.286370320716155
37,1,0.9083558917045593,4.844909191131592,0.0,-0.24609491229057312,4.929326069180833
37,2,3.936208724975586,2.967240571975708,0.0,-0.24609491229057312,4.9293260937528425
38,0,-3.8703856468200684,4.585971832275391,0.0,-0.29531389474868774,6.000918488159467
38,1,-0.11189890652894974,3.641695976257324,0.0,-0.24609491229057312,3.643414737409284
38,2,1.1848119497299194,4.119367599487305,0.0,-0.1968759298324585,4.286370116535506
38,3,-0.39493730664253235,4.268136978149414,0.0,-0.1968759298324585,4.28637011239399
38,4,-3.4754481315612793,3.7918777465820312,0.0,-0.1968759298324585,5.143644287875748
38,5,-6.121528625488281,2.5822372436523438,0.0,-0.14765694737434387,6.643874012590674
38,6,0.2040509581565857,6.640739917755127,0.0,-0.14765694737434387,6.643874129511409
39,0,3.909879446029663,2.6351730823516846,0.0,-0.24609491229057312,4.715007365469974
39,1,1.3032931089401245,4.531304836273193,0.0,-0.24609491229057312,4.715007576562698
39,2,1.3756983280181885,3.8326311111450195,0.0,-0.1968759298324585,4.072051954952042
39,3,-6.5822882652282715,8.456035614013672,0.0,-0.1968759298324585,10.715925396904805
39,4,-2.6329152584075928,10.387434959411621,0.0,-0.1968759298324585,10.715924962128199
39,5,-0.19746865332126617,3.208707332611084,0.0,-0.14765694737434387,3.2147778485296072
41,0,2.9093716144561768,2.1931777000427246,0.0,0.0,3.6434148288340755
43,0,2.9093716144561768,2.1931777000427246,0.0,0.0,3.6434148288340755
43,1,0.11189890652894974,3.641695976257324,0.0,0.0,3.643414737409284
44,0,2.9093716144561768,2.1931777000427246,0.0,0.0,3.6434148288340755
