timestamp_s,frame_number,point_index,snr,noise
0.0,1,0,20.200000000000003,83.30000000000001
0.0,1,1,20.200000000000003,83.30000000000001
0.0,1,2,19.200000000000003,90.10000000000001
0.0,1,3,17.900000000000002,90.2
0.0,1,4,19.700000000000003,58.300000000000004
0.0,1,5,19.700000000000003,58.300000000000004
1.015595,2,0,20.1,83.4
1.015595,2,1,20.1,83.4
1.015595,2,2,18.8,90.5
1.015595,2,3,18.3,90.0
2.011674,3,0,20.900000000000002,82.80000000000001
2.011674,3,1,20.900000000000002,82.80000000000001
2.011674,3,2,19.400000000000002,89.9
2.011674,3,3,18.5,89.80000000000001
2.011674,3,4,20.900000000000002,56.400000000000006
3.011542,4,0,20.900000000000002,82.80000000000001
3.011542,4,1,20.900000000000002,82.80000000000001
3.011542,4,2,19.5,89.80000000000001
3.011542,4,3,19.0,89.4
4.010434,5,0,20.8,82.80000000000001
4.010434,5,1,20.8,82.80000000000001
4.010434,5,2,19.400000000000002,89.9
4.010434,5,3,19.0,89.5
5.015406,6,0,20.5,83.10000000000001
5.015406,6,1,20.5,83.10000000000001
5.015406,6,2,19.200000000000003,90.10000000000001
5.015406,6,3,18.3,90.10000000000001
6.00317,7,0,20.5,83.0
6.00317,7,1,20.5,83.0
6.00317,7,2,19.3,90.0
6.00317,7,3,18.8,89.60000000000001
7.005181,8,0,20.5,83.10000000000001
7.005181,8,1,20.5,83.10000000000001
7.005181,8,2,19.5,89.80000000000001
7.005181,8,3,17.900000000000002,90.2
7.99711,9,0,20.900000000000002,82.60000000000001
7.99711,9,1,20.900000000000002,82.60000000000001
7.99711,9,2,19.6,89.7
7.99711,9,3,18.8,89.30000000000001
9.001822,10,0,20.6,83.0
9.001822,10,1,20.6,83.0
9.001822,10,2,19.200000000000003,90.0
9.001822,10,3,18.900000000000002,89.2
9.001822,10,4,22.3,56.1
10.009713,11,0,20.400000000000002,83.2
10.009713,11,1,20.400000000000002,83.2
10.009713,11,2,18.900000000000002,90.30000000000001
10.009713,11,3,18.6,89.7
11.004024,12,0,20.3,83.30000000000001
11.004024,12,1,20.3,83.30000000000001
11.004024,12,2,18.900000000000002,90.30000000000001
11.004024,12,3,17.900000000000002,90.0
12.011945,13,0,21.200000000000003,82.5
12.011945,13,1,21.200000000000003,82.5
12.011945,13,2,19.8,89.5
12.011945,13,3,18.1,90.30000000000001
12.011945,13,4,17.900000000000002,56.6
12.996534,14,0,20.900000000000002,82.80000000000001
12.996534,14,1,20.900000000000002,82.80000000000001
12.996534,14,2,19.5,89.80000000000001
12.996534,14,3,18.0,90.30000000000001
14.002675,15,0,20.3,83.4
14.002675,15,1,20.3,83.4
14.002675,15,2,18.900000000000002,90.4
14.002675,15,3,17.900000000000002,90.30000000000001
15.828736,16,0,20.3,83.4
15.828736,16,1,20.3,83.4
15.828736,16,2,19.0,90.30000000000001
15.828736,16,3,18.7,89.80000000000001
16.999319,17,0,20.400000000000002,83.30000000000001
16.999319,17,1,20.400000000000002,83.30000000000001
16.999319,17,2,19.200000000000003,90.10000000000001
16.999319,17,3,18.900000000000002,89.60000000000001
18.010595,18,0,20.8,82.9
18.010595,18,1,20.8,82.9
18.010595,18,2,19.400000000000002,89.9
18.010595,18,3,18.8,89.60000000000001
19.00302,19,0,20.900000000000002,82.80000000000001
19.00302,19,1,20.900000000000002,82.80000000000001
19.00302,19,2,19.400000000000002,89.9
19.00302,19,3,18.3,89.9
20.008,20,0,20.3,83.30000000000001
20.008,20,1,20.3,83.30000000000001
20.008,20,2,19.200000000000003,90.10000000000001
20.008,20,3,18.2,90.0
20.996376,21,0,20.5,83.2
20.996376,21,1,20.5,83.2
20.996376,21,2,19.1,90.10000000000001
20.996376,21,3,18.6,89.7
22.005963,22,0,20.700000000000003,82.9
22.005963,22,1,20.700000000000003,82.9
22.005963,22,2,19.3,90.0
22.005963,22,3,18.2,89.9
23.82531,23,0,20.700000000000003,83.0
23.82531,23,1,20.700000000000003,83.0
23.82531,23,2,19.200000000000003,90.0
23.82531,23,3,18.0,90.2
24.990816,24,0,21.200000000000003,82.4
24.990816,24,1,21.200000000000003,82.4
24.990816,24,2,19.6,89.60000000000001
24.990816,24,3,18.8,89.60000000000001
26.002302,25,0,20.5,83.10000000000001
26.002302,25,1,20.5,83.10000000000001
26.002302,25,2,19.200000000000003,90.0
26.002302,25,3,18.5,89.9
27.004143,26,0,20.400000000000002,83.2
27.004143,26,1,20.400000000000002,83.2
27.004143,26,2,19.0,90.2
27.004143,26,3,19.200000000000003,89.30000000000001
