1662.419783,558,0,20.1,88.30000000000001
1662.419783,558,1,18.6,93.5
1662.419783,558,2,18.6,93.5
1663.418526,559,0,15.9,92.60000000000001
1663.418526,559,1,18.3,93.80000000000001
1663.418526,559,2,18.3,93.80000000000001
1664.425557,560,0,18.0,90.10000000000001
1664.425557,560,1,18.7,93.7
1664.425557,560,2,18.7,93.7
1665.431808,561,0,18.8,89.2
1665.431808,561,1,18.5,93.7
1665.431808,561,2,18.5,93.7
1665.431808,561,3,30.6,58.300000000000004
1666.421725,562,0,17.5,91.0
1666.421725,562,1,18.8,93.60000000000001
1666.421725,562,2,18.8,93.60000000000001
1666.421725,562,3,15.200000000000001,92.60000000000001
1666.421725,562,4,18.1,58.800000000000004
1667.420951,563,0,16.900000000000002,91.4
1667.420951,563,1,18.1,94.10000000000001
1667.420951,563,2,18.1,94.10000000000001
1668.42153,564,0,19.400000000000002,89.2
1668.42153,564,1,18.3,93.80000000000001
1668.42153,564,2,18.3,93.80000000000001
1669.431527,565,0,15.600000000000001,92.7
1669.431527,565,1,18.1,94.0
1669.431527,565,2,18.1,94.0
1670.414054,566,0,18.400000000000002,90.10000000000001
1670.414054,566,1,18.7,93.4
1670.414054,566,2,18.7,93.4
1670.414054,566,3,27.1,59.0
1670.414054,566,4,28.400000000000002,56.7
1672.237165,567,0,18.400000000000002,89.10000000000001
1672.237165,567,1,18.400000000000002,89.10000000000001
1672.237165,567,2,18.0,93.9
1672.237165,567,3,18.0,93.9
1672.237165,567,4,33.4,59.5
1673.416607,568,0,18.8,89.2
1673.416607,568,1,18.1,93.80000000000001
1673.416607,568,2,18.1,93.80000000000001
1673.416607,568,3,15.0,93.10000000000001
1674.403673,569,0,15.700000000000001,92.4
1674.403673,569,1,18.0,93.9
1674.403673,569,2,18.0,93.9
1675.421035,570,0,19.1,89.5
1675.421035,570,1,18.5,93.60000000000001
1675.421035,570,2,18.5,93.60000000000001
1675.421035,570,3,28.6,61.1
1676.426082,571,0,16.2,91.9
1676.426082,571,1,18.3,93.80000000000001
1676.426082,571,2,18.3,93.80000000000001
1677.434361,572,0,20.8,87.60000000000001
1677.434361,572,1,18.400000000000002,93.5
1677.434361,572,2,18.400000000000002,93.5
1677.434361,572,3,27.1,59.5
1677.434361,572,4,30.8,58.900000000000006
1678.419901,573,0,20.700000000000003,88.0
1678.419901,573,1,17.900000000000002,94.0
1678.419901,573,2,17.900000000000002,94.0
1678.419901,573,3,29.200000000000003,58.800000000000004
1678.419901,573,4,28.8,61.5
1679.420333,574,0,17.6,90.30000000000001
1679.420333,574,1,18.3,93.80000000000001
1679.420333,574,2,18.3,93.80000000000001
1680.429409,575,0,20.200000000000003,88.60000000000001
1680.429409,575,1,18.6,93.30000000000001
1680.429409,575,2,18.6,93.30000000000001
1680.429409,575,3,25.400000000000002,62.1
1680.429409,575,4,35.1,55.2
1681.399413,576,0,17.3,91.5
1681.399413,576,1,17.8,94.30000000000001
1681.399413,576,2,17.8,94.30000000000001
1681.399413,576,3,26.1,61.400000000000006
1681.399413,576,4,28.8,62.1
1682.424582,577,0,18.0,90.4
1682.424582,577,1,18.5,93.5
1682.424582,577,2,18.5,93.5
1682.424582,577,3,24.400000000000002,59.5
1683.42481,578,0,18.0,90.30000000000001
1683.42481,578,1,18.3,93.80000000000001
1683.42481,578,2,18.3,93.80000000000001
1684.429753,579,0,19.1,88.4
1684.429753,579,1,19.200000000000003,92.80000000000001
1684.429753,579,2,19.200000000000003,92.80000000000001
1684.429753,579,3,34.6,57.0
1686.23872,580,0,17.0,91.30000000000001
1686.23872,580,1,17.900000000000002,94.10000000000001
1686.23872,580,2,17.900000000000002,94.10000000000001
1686.23872,580,3,31.0,60.800000000000004
1687.417315,581,0,19.200000000000003,89.7
1687.417315,581,1,18.400000000000002,93.80000000000001
1687.417315,581,2,18.400000000000002,93.80000000000001
1687.417315,581,3,32.4,59.5
1688.417744,582,0,18.0,90.7
1688.417744,582,1,18.2,93.80000000000001
1688.417744,582,2,18.2,93.80000000000001
1688.417744,582,3,15.0,92.9
1688.417744,582,4,29.6,58.800000000000004
1689.424208,583,0,18.2,93.9
1689.424208,583,1,18.2,93.9
1689.424208,583,2,27.200000000000003,56.900000000000006
1689.424208,583,3,29.1,58.2
1690.42451,584,0,16.8,92.4
1690.42451,584,1,18.7,93.4
1690.42451,584,2,18.7,93.4
1690.42451,584,3,15.200000000000001,92.5
1691.435302,585,0,18.5,89.2
1691.435302,585,1,18.400000000000002,93.7
1691.435302,585,2,18.400000000000002,93.7
1692.421659,586,0,17.0,90.7
1692.421659,586,1,18.400000000000002,93.7
1692.421659,586,2,18.400000000000002,93.7
1692.421659,586,3,33.0,61.300000000000004
1693.4146,587,0,20.200000000000003,88.5
1693.4146,587,1,17.6,94.4
1693.4146,587,2,17.6,94.4
1693.4146,587,3,16.900000000000002,58.5
