frame_number,point_index,x,y,z,doppler,range,aoa
1077,0,-1.0268369913101196,5.476853847503662,0.0,0.0,5.572281603942723,100.6189164635803
1077,1,1.0268369913101196,5.476853847503662,0.0,0.0,5.572281603942723,79.38108353641968
1084,0,-4.252158164978027,5.917519569396973,0.0,0.14765694737434387,7.286829688841742,125.69992971936925
1084,1,2.764561176300049,5.804858684539795,0.0,0.24609491229057312,6.429555415810847,64.53389724291932
1084,2,-3.7519044876098633,5.221340656280518,0.0,0.24609491229057312,6.429555624852693,125.69993207254487
1084,3,-0.4936716556549072,0.9511040449142456,0.0,-0.09843796491622925,1.0715925568280589,117.43162166997242
1085,0,2.6329152584075928,4.666424751281738,0.0,0.1968759298324585,5.357962552811503,60.567205899043
1085,1,-3.7519044876098633,5.221340656280518,0.0,0.24609491229057312,6.429555624852693,125.69993207254487
1085,2,2.9620296955108643,5.706624507904053,0.0,0.24609491229057312,6.429555442742473,62.568381194551975
1087,0,3.159498453140259,6.087066173553467,0.0,-0.1968759298324585,6.858192551730706,62.568380491892874
1087,1,-4.377222061157227,6.091563701629639,0.0,-0.14765694737434387,7.501147999052765,125.69993482961877
1088,0,-4.607602119445801,5.919224739074707,0.0,0.1968759298324585,7.501147832351758,127.89765771305719
1089,0,-4.607602119445801,5.919224739074707,0.0,-0.09843796491622925,7.501147832351758,127.89765771305719
1101,0,-4.607602119445801,5.919224739074707,0.0,0.049218982458114624,7.501147832351758,127.89765771305719
1103,0,-4.739247798919678,6.088346004486084,0.0,-0.14765694737434387,7.7154667240489525,127.89765460623845
1107,0,2.9620296955108643,5.706624507904053,0.0,0.14765694737434387,6.429555442742473,62.568381194551975
1107,1,-3.5544357299804688,5.357720375061035,0.0,0.14765694737434387,6.429555270460465,123.56121653231493
1116,0,2.369623899459839,5.976961612701416,0.0,0.0,6.429555781280505,68.37367364753352
1119,0,2.5670926570892334,5.8948469161987305,0.0,0.09843796491622925,6.42955557371574,66.46779929310483
1119,1,-3.5544357299804688,5.357720375061035,0.0,0.09843796491622925,6.429555270460465,123.56121653231493
1120,0,-4.502285003662109,6.265608787536621,0.0,-0.14765694737434387,7.715466527220298,125.69992977204829
